Iteration	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
10490	-17.18571	-15.8941	-1.291601	0.06386572	0.7400771	0.3318644	10.8532	9.976528
10500	-16.78193	-15.41037	-1.371561	0.07541575	0.7772904	0.2813487	9.191014	9.557452
10510	-18.8328	-16.47724	-2.35556	0.1055556	0.8393002	0.3970361	6.566655	8.887434
10520	-17.98178	-16.18767	-1.794109	0.09308993	0.8181778	0.2950359	7.445995	9.313551
10530	-17.63414	-16.0288	-1.605334	0.07677011	0.7810187	0.3453742	9.028867	9.641585
10540	-19.62161	-16.70513	-2.916481	0.1352517	0.8743752	0.3704796	5.12487	8.458066
10550	-17.16342	-15.8978	-1.265617	0.07684979	0.7812345	0.2454812	9.019506	9.51058
10560	-18.12184	-16.74827	-1.37357	0.07177015	0.766648	0.3045888	9.657876	9.155274
10570	-17.03744	-15.75548	-1.281965	0.07104531	0.76442	0.2822347	9.75641	9.430318
10580	-19.9361	-18.39706	-1.539041	0.0821702	0.7947947	0.2882261	8.435505	8.683652
10590	-17.06999	-15.93442	-1.135568	0.07243279	0.7686512	0.2367253	9.569522	9.602729
10600	-17.8743	-16.59222	-1.282084	0.0797553	0.78884	0.2346353	8.690924	9.545253
10610	-18.40832	-17.00746	-1.400861	0.06406695	0.7408207	0.3686014	10.81911	9.64049
10620	-20.71066	-17.53107	-3.179594	0.135436	0.8745457	0.4801029	5.117896	8.804855
10630	-16.39477	-15.24739	-1.147386	0.06584384	0.7472239	0.2754856	10.52714	9.9337
10640	-16.51862	-15.30819	-1.210429	0.06741451	0.7526509	0.283794	10.28187	9.935039
10650	-20.9943	-18.5029	-2.491405	0.1255365	0.8646898	0.2976384	5.521481	9.051935
10660	-16.70892	-15.43294	-1.275974	0.07087316	0.7638852	0.2815756	9.780108	9.860976
10670	-18.22334	-16.5069	-1.716447	0.08206852	0.7945504	0.3449188	8.445956	9.698019
10680	-17.44414	-16.22492	-1.219226	0.06631333	0.7488685	0.2930702	10.45261	9.470862
10690	-17.82962	-16.30332	-1.526304	0.07144357	0.765649	0.3573182	9.702024	9.536816
10700	-18.70663	-16.43076	-2.275864	0.1038469	0.8366908	0.3801594	6.674704	9.076657
10710	-17.04666	-15.5541	-1.492568	0.07616037	0.7793546	0.3125613	9.101153	9.479026
10720	-17.98238	-16.15247	-1.829919	0.09770926	0.8266005	0.2772403	7.093976	9.046409
10730	-20.31893	-17.23006	-3.088878	0.1445191	0.8824137	0.3616009	4.796233	8.847202
10740	-19.30041	-16.47698	-2.823435	0.1311547	0.8704633	0.3682237	5.284961	8.536279
10750	-16.77181	-15.51782	-1.253986	0.07123276	0.7649999	0.273358	9.730735	9.883043
10760	-17.63715	-15.84519	-1.791962	0.08680788	0.805386	0.3363845	7.984842	9.126257
10770	-17.18419	-16.03028	-1.153916	0.06026396	0.7260964	0.3121456	11.50185	9.887125
10780	-16.63202	-15.40827	-1.223744	0.06540052	0.7456532	0.3001555	10.5985	9.942294
10790	-19.82547	-18.20401	-1.621458	0.07314318	0.770764	0.3790681	9.47658	8.911331
10800	-17.20829	-15.84932	-1.358977	0.06718764	0.75188	0.3308321	10.31659	9.985949
10810	-17.5458	-15.77387	-1.77193	0.08689385	0.8055725	0.3291122	7.976942	9.301077
10820	-19.37746	-17.50242	-1.875035	0.08120999	0.7924651	0.4116258	8.535246	9.724312
10830	-16.96374	-16.01184	-0.9518979	0.06649288	0.7494923	0.2234694	10.42438	9.919929
10840	-17.68994	-16.21303	-1.476916	0.07853642	0.7857103	0.2925774	8.825805	9.797969
10850	-20.18121	-17.31156	-2.869644	0.1224376	0.8612823	0.463996	5.66123	8.779759
10860	-17.54956	-16.41624	-1.133316	0.05946035	0.7227939	0.3110404	11.6573	9.790225
10870	-19.43062	-17.67571	-1.754907	0.08405551	0.7992285	0.3436437	8.246302	9.889355
10880	-18.3315	-16.44526	-1.886243	0.08547654	0.8024528	0.3802339	8.10921	9.335218
10890	-19.064	-16.43853	-2.625475	0.1185303	0.8567371	0.3948952	5.84785	8.687026
10900	-25.10941	-19.57036	-5.539051	0.2290514	0.9257945	0.6971091	3.026165	8.745733
10910	-16.80116	-15.49933	-1.301835	0.07374919	0.7725385	0.2718454	9.398709	9.732436
10920	-17.42696	-15.81492	-1.612039	0.07889135	0.7866306	0.3323938	8.786099	9.544054
10930	-19.26449	-16.76944	-2.495043	0.1228115	0.8617024	0.3165057	5.643994	8.898261
10940	-21.69662	-18.25026	-3.446358	0.1454009	0.8831257	0.5074045	4.767145	8.918042
10950	-19.76826	-18.01785	-1.75041	0.1011045	0.8323266	0.2382519	6.855747	8.815679
10960	-17.04163	-15.74293	-1.298699	0.06660348	0.7498752	0.3153642	10.40707	9.707424
10970	-19.34272	-17.06595	-2.276771	0.09828996	0.8276064	0.4281246	7.052065	8.947942
10980	-16.8763	-15.53463	-1.341668	0.06976526	0.7603892	0.3078476	9.935421	9.661212
10990	-18.13058	-16.52002	-1.610568	0.07338522	0.7714758	0.3730415	9.445324	9.511922
11000	-17.20079	-15.74417	-1.456617	0.07536145	0.7771384	0.3066792	9.197636	9.773015
11010	-16.69034	-15.68454	-1.005804	0.05887966	0.7203635	0.2771982	11.77227	9.988428
11020	-20.16187	-17.61716	-2.544701	0.1166587	0.8544546	0.379009	5.941666	8.339617
11030	-20.14465	-17.07476	-3.069887	0.1439727	0.8819683	0.3589361	4.814435	8.38705
11040	-16.43676	-15.41171	-1.025057	0.06550452	0.7460232	0.2455269	10.58167	9.95795
11050	-17.69229	-16.14491	-1.547374	0.07361168	0.7721381	0.3485182	9.416266	9.437408
11060	-18.554	-17.41968	-1.134315	0.06145447	0.7308627	0.2984511	11.27904	9.430948
11070	-20.56494	-16.88303	-3.681904	0.1654988	0.897305	0.4192124	4.18823	8.65388
11080	-17.32167	-15.78078	-1.540897	0.08396821	0.7990272	0.2779517	8.254876	9.425582
11090	-17.69557	-16.45834	-1.237226	0.06165594	0.7316548	0.32939	11.24218	9.727238
11100	-17.68078	-16.45736	-1.223423	0.07691542	0.7814119	0.2350113	9.011811	9.332052
11110	-18.41828	-17.12891	-1.289369	0.06183487	0.7323548	0.3457059	11.20965	9.568565
11120	-17.78754	-16.87492	-0.9126167	0.06101666	0.7291271	0.241338	11.35997	9.674606
11130	-20.66477	-18.22277	-2.442003	0.1060706	0.8400708	0.4281792	6.534772	9.396817
11140	-18.44732	-16.52127	-1.926057	0.09037912	0.8128602	0.3565835	7.669329	9.447016
11150	-17.81725	-16.43864	-1.378605	0.07912014	0.7872199	0.261918	8.760692	9.105792
11160	-17.09972	-15.93681	-1.162913	0.06574699	0.7468822	0.280372	10.54265	9.57004
11170	-17.4806	-16.08989	-1.390716	0.08126878	0.7926092	0.2532935	8.529071	9.219801
11180	-17.17964	-15.80551	-1.374139	0.07057829	0.7629638	0.3125685	9.820969	9.984692
11190	-17.28552	-15.67942	-1.606105	0.08241485	0.7953805	0.3066228	8.410464	9.474381
11200	-19.26311	-17.40483	-1.858285	0.09417884	0.8202332	0.3074052	7.359904	9.531695
11210	-17.36652	-15.95203	-1.414492	0.07901808	0.7869574	0.2720768	8.772008	9.670188
11220	-17.21876	-15.75719	-1.461571	0.07438791	0.7743816	0.3146358	9.318008	9.378049
11230	-17.6293	-15.85652	-1.772786	0.08598316	0.8035788	0.3358215	8.06143	9.347472
11240	-17.4449	-15.97253	-1.472368	0.08429608	0.7997813	0.2577425	8.222769	9.237224
11250	-18.28772	-16.79396	-1.493764	0.07722866	0.7822549	0.3059212	8.975258	8.990846
11260	-17.77705	-16.26181	-1.515237	0.0862117	0.8040827	0.2583152	8.04006	9.391134
11270	-17.33895	-15.77484	-1.564111	0.07722008	0.7822319	0.3282765	8.976255	9.367821
11280	-16.55745	-15.32747	-1.229981	0.07024943	0.7619285	0.2725013	9.866943	9.776135
11290	-17.24692	-15.8603	-1.386613	0.07814304	0.7846817	0.2695552	8.870235	9.670154
11300	-20.9681	-18.72018	-2.247913	0.1106752	0.8466536	0.319815	6.262895	8.296397
11310	-18.61849	-16.46279	-2.155704	0.09737535	0.8260169	0.3867413	7.118302	9.126233
11320	-18.03272	-15.99147	-2.041248	0.09661333	0.8246709	0.3505383	7.174447	8.945917
11330	-17.16529	-15.96306	-1.202232	0.0717727	0.7666558	0.2566136	9.657532	9.95734
11340	-16.89522	-15.57865	-1.316564	0.06981008	0.7605325	0.2999302	9.929041	9.572965
11350	-20.45613	-18.17771	-2.278418	0.1025642	0.8346773	0.3916474	6.758176	9.495628
11360	-17.78427	-16.07387	-1.710396	0.08338714	0.7976775	0.3333781	8.312399	9.548761
11370	-21.09144	-17.21942	-3.872021	0.1672922	0.8984053	0.4880612	4.143333	8.523707
11380	-18.37692	-16.87825	-1.498669	0.08320362	0.7972476	0.2708173	8.330734	9.699134
11390	-21.92393	-17.40841	-4.51552	0.2067603	0.9177946	0.4019896	3.352419	8.532012
11400	-19.16712	-17.52112	-1.645997	0.08910014	0.8102471	0.2768977	7.779418	9.61485
11410	-17.42634	-16.07576	-1.35058	0.07012051	0.7615204	0.3082708	9.885085	9.383438
11420	-20.89464	-17.37164	-3.523001	0.1579963	0.892432	0.4193383	4.38711	8.820989
11430	-18.47623	-17.51349	-0.9627397	0.07093034	0.7640631	0.2056043	9.772224	9.561559
11440	-17.17657	-15.57005	-1.606521	0.08442589	0.8000785	0.2939352	8.210126	9.269155
11450	-16.96012	-15.5974	-1.362717	0.07393304	0.7730719	0.2877851	9.375337	9.797338
11460	-16.70552	-15.41193	-1.293592	0.06864463	0.7567559	0.3004582	10.09762	9.81999
11470	-16.44251	-15.48234	-0.9601711	0.06214865	0.7335745	0.2470849	11.15305	9.953815
11480	-18.91402	-16.49293	-2.42109	0.1191745	0.8575066	0.3175271	5.816235	8.610791
11490	-17.42583	-15.7037	-1.722128	0.08973316	0.8115491	0.2948147	7.724538	9.205164
11500	-18.66324	-16.78474	-1.878495	0.09082611	0.8137574	0.3368107	7.631585	8.725788
11510	-19.5429	-17.93673	-1.606172	0.08733006	0.806514	0.2762715	7.937098	8.691392
11520	-17.74868	-15.85673	-1.891953	0.09126229	0.814625	0.338229	7.595111	9.052319
11530	-17.22042	-15.94312	-1.277303	0.06604886	0.7479444	0.3123428	10.49446	9.61434
11540	-18.94208	-17.37718	-1.5649	0.06994274	0.7609556	0.3833968	9.910209	9.290923
11550	-19.59021	-17.59201	-1.998201	0.08396273	0.7990146	0.4391618	8.255415	9.236956
11560	-18.92564	-16.30289	-2.622753	0.1206484	0.8592368	0.3765123	5.745182	8.809406
11570	-16.94272	-15.60815	-1.334575	0.07615544	0.7793411	0.2669101	9.101742	9.398548
11580	-16.95628	-15.67416	-1.282122	0.07106957	0.7644952	0.2821337	9.75308	9.967028
11590	-17.0781	-15.57423	-1.503868	0.08178208	0.793859	0.2805657	8.475539	9.300989
11600	-16.61636	-15.56568	-1.050675	0.06113273	0.7295892	0.2763846	11.3384	9.909092
11610	-17.19256	-15.95544	-1.237123	0.07561409	0.7778437	0.2449238	9.166904	9.65555
11620	-18.76643	-17.30563	-1.460799	0.07209716	0.7676405	0.330053	9.614071	9.045952
11630	-17.17918	-16.29881	-0.8803715	0.05988175	0.7245344	0.2393761	11.57526	9.850101
11640	-16.43727	-15.26992	-1.167353	0.06744368	0.7527497	0.2716605	10.27742	9.868145
11650	-19.30289	-16.58823	-2.71466	0.1208753	0.8594995	0.4107741	5.734398	8.781864
11660	-16.86714	-15.58029	-1.28685	0.06927777	0.7588209	0.2944565	10.00533	9.573433
11670	-19.46841	-17.16832	-2.300088	0.1163245	0.8540394	0.2988795	5.958739	9.019863
11680	-19.31207	-16.43637	-2.875703	0.130342	0.8696585	0.394731	5.317913	8.702512
11690	-19.29102	-17.63283	-1.658181	0.08422552	0.7996195	0.310838	8.229657	9.862385
11700	-17.69979	-16.44887	-1.25092	0.06893946	0.7577215	0.2861112	10.05443	9.319365
11710	-17.2679	-16.28613	-0.9817715	0.06756994	0.7531765	0.2250433	10.25822	9.677742
11720	-16.89233	-15.46692	-1.425402	0.07787612	0.7839785	0.2818082	8.900639	9.497678
11730	-19.02336	-16.4629	-2.560454	0.1159901	0.8536218	0.3905286	5.975916	8.89642
11740	-17.48718	-16.46456	-1.022626	0.06313295	0.7373371	0.2575722	10.97917	9.594705
11750	-18.02911	-16.56415	-1.464958	0.06689796	0.7508895	0.3700872	10.36126	9.876384
11760	-22.18759	-18.15272	-4.034873	0.1728158	0.9016511	0.5108524	4.010901	8.835359
11770	-18.31846	-16.21928	-2.099186	0.09654615	0.8245513	0.3719776	7.179439	8.956036
11780	-16.59803	-15.51476	-1.083271	0.0682099	0.7553194	0.2457247	10.16197	9.808909
11790	-16.86064	-15.76851	-1.092131	0.06993431	0.7609287	0.2390041	9.911404	9.83939
11800	-18.23306	-16.37919	-1.853867	0.09269991	0.8174306	0.3158071	7.477323	9.399448
11810	-19.13613	-17.32988	-1.806254	0.08485981	0.8010656	0.3556279	8.168145	9.790788
11820	-21.18993	-18.49417	-2.695767	0.1314869	0.8707895	0.3218138	5.271608	8.270739
11830	-16.61393	-15.42087	-1.193059	0.06896888	0.7578174	0.2698577	10.05014	9.65528
11840	-17.31542	-15.98576	-1.329662	0.07351571	0.7718579	0.2809045	9.428559	9.944388
11850	-17.4852	-16.25614	-1.229063	0.07450626	0.7747201	0.2487369	9.303207	9.849758
11860	-17.06091	-16.01716	-1.043758	0.05957345	0.7232629	0.2837134	11.63517	9.846422
11870	-20.37294	-18.64941	-1.723534	0.09178296	0.8156506	0.2826633	7.552025	8.538437
11880	-16.66156	-15.50456	-1.157	0.06304476	0.7370039	0.2951682	10.99453	9.898919
11890	-18.99338	-17.38103	-1.61235	0.0923292	0.8167149	0.2500049	7.507345	9.364896
11900	-16.47317	-15.32249	-1.150675	0.06706267	0.7514536	0.2693362	10.33581	9.785871
11910	-16.63141	-15.34098	-1.290435	0.07059628	0.7630202	0.2873605	9.818466	9.723432
11920	-16.52415	-15.49807	-1.026079	0.06522139	0.7450135	0.247259	10.62761	9.837305
11930	-18.7009	-16.23215	-2.468755	0.1198793	0.8583391	0.3280851	5.782041	8.70528
11940	-17.94966	-15.98446	-1.965202	0.098952	0.8287396	0.3091408	7.004883	8.849442
11950	-19.2836	-16.91968	-2.36392	0.1125307	0.8491589	0.3452865	6.159626	9.133805
11960	-19.43381	-17.37666	-2.057149	0.1104702	0.8463718	0.265424	6.274518	8.687205
11970	-17.57199	-15.88486	-1.687133	0.09014614	0.8123894	0.282192	7.68915	9.036045
11980	-22.58831	-18.47875	-4.109553	0.1725216	0.9014834	0.5539107	4.017741	8.239117
11990	-20.71261	-19.49267	-1.219948	0.08125393	0.7925728	0.213598	8.53063	8.970309
12000	-20.16821	-18.49865	-1.669563	0.07321301	0.7709698	0.3971599	9.467542	8.893664
12010	-17.56471	-15.90189	-1.66282	0.08398962	0.7990766	0.3138505	8.252772	9.064145
12020	-17.06223	-15.9827	-1.079525	0.06167776	0.7317403	0.2812033	11.2382	9.743107
12030	-17.59914	-16.28649	-1.312644	0.06543966	0.7457925	0.327789	10.59216	9.581583
12040	-18.86841	-17.46629	-1.402115	0.06551537	0.7460618	0.3578932	10.57992	9.331278
12050	-17.32497	-15.73134	-1.593631	0.07859275	0.7858569	0.3284055	8.81948	9.508651
12060	-16.93265	-15.75948	-1.173176	0.06262868	0.7354214	0.3026421	11.06757	9.822453
12070	-20.18651	-19.04415	-1.142365	0.06724223	0.7520659	0.2660915	10.30821	9.03908
12080	-20.26173	-17.17184	-3.089882	0.1363267	0.8753632	0.4306896	5.084458	8.879025
12090	-19.7431	-16.98344	-2.759665	0.1231253	0.862053	0.4096501	5.629609	8.467091
12100	-17.13937	-16.10335	-1.036017	0.05945371	0.7227663	0.282242	11.6586	9.827165
12110	-19.42917	-17.70373	-1.725436	0.07293644	0.7701528	0.4224538	9.503442	9.8962
12120	-20.62474	-18.11288	-2.51186	0.1084148	0.8434896	0.4368783	6.393473	9.322846
12130	-17.86855	-16.00685	-1.861694	0.09553492	0.8227314	0.2997052	7.255432	9.199084
12140	-16.57205	-15.3415	-1.230552	0.0669601	0.7511026	0.2923683	10.35165	9.92467
12150	-16.57735	-15.32306	-1.254288	0.0696624	0.7600598	0.2827059	9.950091	9.730437
12160	-18.05326	-17.00289	-1.050366	0.07333278	0.7713219	0.2132787	9.452078	9.666458
12170	-17.52388	-15.85033	-1.67355	0.08252772	0.7956496	0.3272315	8.398962	9.157799
12180	-19.14271	-17.05365	-2.089062	0.1080465	0.8429619	0.2884934	6.415266	9.114304
12190	-19.38508	-17.6567	-1.728378	0.09939855	0.8294959	0.2416517	6.973413	8.849087
12200	-22.06935	-18.46522	-3.604138	0.1508373	0.8873321	0.5293921	4.59533	8.893574
12210	-17.49736	-16.05104	-1.446321	0.07114427	0.7647265	0.3319536	9.742839	9.969881
12220	-18.41972	-16.7652	-1.654519	0.090877	0.813859	0.2689337	7.627311	9.413153
12230	-18.53538	-16.88395	-1.651424	0.08047393	0.7906455	0.3343282	8.613314	8.904225
12240	-18.01632	-16.59247	-1.423857	0.07275789	0.7696226	0.3136538	9.526763	9.16187
12250	-17.89256	-16.5765	-1.316053	0.08001198	0.7894883	0.2414241	8.663043	9.607348
12260	-17.53094	-15.88347	-1.647466	0.08195795	0.794284	0.3226841	8.457351	9.548848
12270	-20.10469	-17.70734	-2.397345	0.1064782	0.8406756	0.405952	6.509759	8.426201
12280	-18.73922	-16.75106	-1.988158	0.09211314	0.8162953	0.3657222	7.524954	8.758534
12290	-17.32131	-15.82152	-1.499788	0.07332426	0.7712969	0.3343547	9.453176	9.675003
12300	-19.29055	-17.37881	-1.911732	0.1060038	0.8399712	0.2523178	6.538893	8.910351
12310	-22.70606	-18.45384	-4.252224	0.1971933	0.9138067	0.378472	3.515064	8.7323
12320	-21.44528	-17.11516	-4.330128	0.1903425	0.9107048	0.4731534	3.641578	8.570462
12330	-20.27185	-16.86815	-3.4037	0.1514815	0.8878107	0.4273572	4.575786	8.442374
12340	-19.50351	-18.1456	-1.357913	0.05747198	0.7143135	0.406146	12.06061	9.928918
12350	-17.26313	-15.93904	-1.324091	0.07233785	0.7683662	0.2864139	9.582081	9.992318
12360	-23.07782	-18.48394	-4.593872	0.2054368	0.917265	0.4471366	3.374017	8.145606
12370	-18.86434	-17.40862	-1.455718	0.07642287	0.7800739	0.2995796	9.069892	8.911229
12380	-17.04541	-16.0455	-0.9999111	0.05729831	0.7135512	0.2849735	12.09717	9.974086
12390	-18.53137	-17.30071	-1.230657	0.07542818	0.7773251	0.2443073	9.189499	9.974128
12400	-16.79423	-15.44364	-1.350594	0.07566363	0.7779815	0.2740657	9.160904	9.514299
12410	-18.07653	-16.51616	-1.560378	0.07127127	0.7651187	0.3710575	9.725478	9.60381
12420	-17.29157	-15.67525	-1.616316	0.08607915	0.8037907	0.2865959	8.05244	9.161577
12430	-18.78173	-16.90472	-1.877016	0.09571192	0.8230525	0.3031917	7.242015	8.664994
12440	-17.17955	-15.92457	-1.25498	0.07375827	0.7725649	0.2593517	9.397552	9.359105
12450	-18.88408	-17.26823	-1.615851	0.06990412	0.7608325	0.4037682	9.915684	9.613233
12460	-17.64492	-16.80042	-0.8445039	0.06539036	0.745617	0.205465	10.60014	9.963342
12470	-17.8601	-16.36374	-1.49636	0.08586825	0.8033245	0.2553388	8.072217	9.068404
12480	-16.90585	-15.54092	-1.364931	0.07073778	0.763463	0.3086572	9.798825	9.624095
12490	-19.68489	-18.03864	-1.646251	0.06872398	0.7570164	0.4267866	10.08596	9.464298
12500	-18.33504	-16.72257	-1.612477	0.08336378	0.7976229	0.3024313	8.314728	9.736101
12510	-17.24607	-15.82255	-1.423519	0.07050756	0.7627419	0.3288838	9.830821	9.87193
12520	-18.71807	-16.48924	-2.228826	0.100663	0.8316026	0.3880426	6.885822	8.819259
12530	-17.50303	-16.41306	-1.089971	0.06558833	0.7463208	0.2615281	10.56815	9.493298
12540	-17.46747	-15.91231	-1.555163	0.08537214	0.8022193	0.2736698	8.119126	9.404262
12550	-17.54596	-15.7281	-1.817865	0.0923126	0.8166828	0.3071536	7.508695	9.154496
12560	-20.39055	-18.58509	-1.805455	0.08812335	0.8082042	0.3315683	7.865647	8.489558
12570	-18.91551	-16.80886	-2.106653	0.09947256	0.8296206	0.3522008	6.968225	8.615804
12580	-17.91068	-16.10576	-1.804912	0.09044101	0.812985	0.3154848	7.66408	8.887873
12590	-17.78215	-15.95084	-1.831315	0.09112253	0.8143478	0.3192745	7.606759	8.932512
12600	-17.63852	-16.00906	-1.629458	0.08638736	0.8044684	0.288494	8.023711	9.002054
12610	-16.97889	-15.58556	-1.393332	0.07142779	0.7656005	0.3129332	9.704167	9.596554
12620	-16.97973	-15.60646	-1.373268	0.07155836	0.766001	0.3058684	9.68646	9.519194
12630	-20.84906	-17.09045	-3.758603	0.1745576	0.902632	0.3734748	3.97088	8.468189
12640	-18.20174	-17.12999	-1.071749	0.07186945	0.7669502	0.2247603	9.644532	9.36727
12650	-17.67395	-15.96776	-1.706198	0.09001236	0.8121179	0.2884413	7.700578	9.320603
12660	-17.75392	-15.95867	-1.795249	0.09372259	0.8193774	0.2914336	7.395732	9.207109
12670	-17.52507	-15.79362	-1.731445	0.08410935	0.7993525	0.3352917	8.241024	9.243517
12680	-17.94805	-16.33927	-1.608777	0.0755365	0.7776275	0.3557572	9.176321	9.305993
12690	-21.57591	-19.80332	-1.77259	0.06649426	0.7494971	0.5077239	10.42417	9.830004
12700	-18.01411	-16.48513	-1.528973	0.07182284	0.7668085	0.3554015	9.65079	9.380332
12710	-17.69738	-16.02262	-1.674764	0.08078626	0.7914213	0.3399624	8.580013	9.181333
12720	-16.81659	-15.6218	-1.194795	0.07043942	0.7625277	0.2620213	9.84033	9.939182
12730	-18.06336	-16.60007	-1.463294	0.08403003	0.7991698	0.2568605	8.248803	9.01837
12740	-18.77406	-16.52455	-2.249509	0.100679	0.831629	0.396017	6.884725	8.888137
12750	-16.87264	-15.82701	-1.045628	0.06878729	0.757224	0.2337653	10.07668	9.865353
12760	-19.049	-16.71889	-2.330114	0.1165234	0.8542868	0.3066924	5.948567	8.587059
12770	-18.51596	-16.34345	-2.172507	0.1081855	0.8431614	0.3126763	6.407028	8.67719
12780	-17.91096	-16.12421	-1.786743	0.08818834	0.8083414	0.324973	7.85985	9.44863
12790	-18.52171	-17.24363	-1.278083	0.06135396	0.730466	0.3453322	11.29751	9.558485
12800	-16.4438	-15.44333	-1.000476	0.06496625	0.7440974	0.2423171	10.66934	9.983204
12810	-20.88087	-19.3558	-1.525075	0.05914039	0.7214593	0.4633448	11.72037	9.862915
12820	-20.8541	-19.28277	-1.571323	0.07252716	0.768934	0.3652755	9.55707	8.707279
12830	-16.7691	-15.50401	-1.265095	0.07308049	0.770579	0.2657835	9.484709	9.744597
12840	-16.7877	-15.52428	-1.263423	0.07204932	0.7674958	0.2712097	9.620454	9.508906
12850	-18.99213	-17.35967	-1.632463	0.07033875	0.7622105	0.4067628	9.854415	9.936158
12860	-19.32101	-18.53469	-0.7863173	0.0511018	0.683843	0.2625108	13.56405	9.906482
12870	-16.95447	-15.68682	-1.267648	0.07557399	0.777732	0.2527306	9.171769	9.51256
12880	-17.53169	-16.65206	-0.8796299	0.06613794	0.7482563	0.2094612	10.48033	9.881366
12890	-20.41887	-19.62491	-0.7939535	0.04779748	0.665761	0.2837365	14.50175	9.927491
12900	-19.16662	-16.55418	-2.612445	0.1253861	0.8645283	0.3370086	5.5281	8.8613
12910	-18.21318	-16.38722	-1.82596	0.09901604	0.8288485	0.2685927	7.000352	8.998032
12920	-24.78548	-22.22218	-2.563292	0.09128709	0.8146741	0.6615174	7.593047	8.76982
12930	-18.25909	-16.29576	-1.963336	0.1032346	0.8357356	0.2817597	6.714291	8.87305
12940	-18.18466	-16.26623	-1.918429	0.0950505	0.8218467	0.320478	7.29241	9.314765
12950	-19.55843	-16.86714	-2.691282	0.1235389	0.8625125	0.37923	5.610759	8.981511
12960	-17.19336	-16.38733	-0.806029	0.05814382	0.7172293	0.2305741	11.92125	9.968119
12970	-19.43461	-16.51796	-2.91665	0.1311518	0.8704605	0.4042228	5.285075	8.711566
12980	-17.22091	-15.71607	-1.504842	0.0821928	0.794849	0.2784022	8.433186	9.471085
12990	-16.58179	-15.37612	-1.205671	0.06498311	0.7441581	0.2974021	10.66657	9.988791
13000	-17.44838	-15.74846	-1.69992	0.08974429	0.8115718	0.2882714	7.72358	9.093746
13010	-17.93045	-16.47882	-1.451627	0.07381845	0.7727397	0.3153097	9.389891	9.157245
13020	-18.57556	-16.96417	-1.611392	0.08371564	0.7984426	0.2998559	8.279781	8.826891
