Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	p_th	sigma2	t_half	theta
8920	-18.57275	-16.31988	-2.252873	0.08112395	0	1	0.792254	0.3008561	8.544298	9.000942
8930	-19.96962	-17.89485	-2.074777	0.0629777	0	1	0.73675	0.3700354	11.00623	9.385941
8940	-18.74617	-16.31828	-2.427887	0.09520421	0	1	0.8221283	0.2658315	7.280636	8.979983
8950	-17.92893	-15.72753	-2.201402	0.0747441	0	1	0.7753975	0.3271899	9.273604	9.644082
8960	-19.11451	-16.52557	-2.588938	0.0852558	0	1	0.8019584	0.3856843	8.130206	9.198769
8970	-17.45417	-15.79668	-1.657498	0.05816409	0	1	0.7173165	0.2700115	11.9171	9.988547
8980	-20.108	-17.06508	-3.042925	0.1166853	0	1	0.8544875	0.3117099	5.940313	8.500613
8990	-20.04	-16.73906	-3.300939	0.114684	0	1	0.8519676	0.4209667	6.043973	8.788795
9000	-19.11474	-17.20502	-1.90972	0.07933238	0	1	0.7877638	0.2217378	8.737254	9.564265
9010	-23.27484	-18.81923	-4.455611	0.1548305	0	1	0.8902346	0.569819	4.476813	8.833126
9020	-19.26677	-16.6721	-2.594666	0.1025913	0	1	0.8347203	0.2685099	6.756391	8.832569
9030	-18.26458	-16.02195	-2.242623	0.08446397	0	1	0.8001654	0.2774127	8.206424	9.057808
9040	-19.0176	-16.4015	-2.616094	0.1010483	0	1	0.8322347	0.2834567	6.859565	8.795419
9050	-18.38721	-16.20318	-2.184035	0.07353608	0	1	0.7719174	0.329906	9.425947	9.282692
9060	-18.78919	-16.80653	-1.982659	0.07953615	0	1	0.7882836	0.2374865	8.71487	9.649415
9070	-22.418	-17.27139	-5.146612	0.1943874	0	1	0.9125627	0.4912352	3.565802	8.391996
9080	-20.10511	-17.61718	-2.487928	0.0974251	0	1	0.8261041	0.2692869	7.114667	8.653939
9090	-19.29202	-17.72217	-1.569847	0.05940313	0	1	0.722556	0.2409334	11.66853	9.619895
9100	-22.29488	-18.92903	-3.365857	0.1122948	0	1	0.8488448	0.4725637	6.172569	9.36226
9110	-17.88483	-15.73534	-2.149482	0.07703551	0	1	0.7817358	0.2958928	8.997762	9.266509
9120	-17.7818	-15.77555	-2.006247	0.0657467	0	1	0.7468812	0.3258088	10.54269	9.867346
9130	-17.19736	-15.31849	-1.878864	0.06909247	0	1	0.7582198	0.2671822	10.03217	9.772618
9140	-18.18459	-15.72437	-2.460222	0.09145059	0	1	0.8149971	0.297332	7.579472	9.156536
9150	-17.82597	-15.73295	-2.093027	0.07878072	0	1	0.7863445	0.2694839	8.798437	9.591671
9160	-17.25695	-15.31913	-1.937814	0.06907032	0	1	0.7581478	0.2835391	10.03538	9.752781
9170	-22.7973	-18.19843	-4.598869	0.1693061	0	1	0.8996132	0.483671	4.094047	8.171258
9180	-19.3344	-16.96952	-2.364878	0.08578329	0	1	0.803136	0.3048335	8.080212	8.783476
9190	-19.45299	-16.88686	-2.566129	0.0939835	0	1	0.8198677	0.3132521	7.375201	9.465098
9200	-18.96821	-16.72751	-2.240695	0.07769552	0	1	0.7835003	0.319643	8.921328	8.993941
9210	-20.5632	-17.91424	-2.648958	0.1050387	0	1	0.8385194	0.2691439	6.598969	8.575579
9220	-20.14655	-17.57909	-2.567457	0.1011921	0	1	0.8324694	0.2691774	6.849816	8.637063
9230	-18.50358	-16.04709	-2.456489	0.08987942	0	1	0.8118475	0.306267	7.711968	9.383181
9240	-17.84771	-16.08985	-1.75786	0.07070626	0	1	0.7633645	0.2287619	9.803195	9.775699
9250	-17.3255	-15.3926	-1.932896	0.06948178	0	1	0.7594795	0.2796955	9.975956	9.910236
9260	-17.30967	-15.47073	-1.838934	0.06965694	0	1	0.7600423	0.253667	9.95087	9.706662
9270	-17.63923	-15.60935	-2.029875	0.07697593	0	1	0.7815752	0.2628685	9.004726	9.426418
9280	-18.46454	-16.50092	-1.963615	0.06155384	0	1	0.7312539	0.341262	11.26083	9.795968
9290	-22.40867	-19.42297	-2.9857	0.09754215	0	1	0.8263089	0.4418919	7.10613	9.736889
9300	-17.28232	-15.4769	-1.805423	0.0685626	0	1	0.756486	0.2510702	10.1097	9.897956
9310	-20.8005	-16.80313	-3.997364	0.1457889	0	1	0.8834362	0.4365636	4.754457	8.645432
9320	-17.39743	-15.49199	-1.905442	0.06393842	0	1	0.7403462	0.3060894	10.84086	9.986379
9330	-18.35818	-16.0425	-2.315678	0.08983659	0	1	0.8117602	0.2662817	7.715644	9.200063
9340	-18.69555	-16.16311	-2.532443	0.09351058	0	1	0.8189771	0.3059305	7.4125	8.838622
9350	-22.86357	-19.8692	-2.994364	0.08781041	0	1	0.8075408	0.5479784	7.893678	9.373665
9360	-19.26878	-16.90829	-2.360484	0.07517403	0	1	0.7766125	0.380125	9.220567	9.871607
9370	-18.84683	-16.10067	-2.746164	0.1043681	0	1	0.8374954	0.3008714	6.641372	8.819701
9380	-17.9575	-15.86177	-2.095734	0.06889569	0	1	0.7575786	0.3332778	10.06082	9.719236
9390	-18.44928	-16.30117	-2.148109	0.07178358	0	1	0.7666889	0.3303226	9.656068	9.313323
9400	-18.36298	-16.57349	-1.789492	0.06705436	0	1	0.7514252	0.2551386	10.33709	9.428083
9410	-18.60682	-15.99596	-2.610856	0.09086017	0	1	0.8138254	0.3500277	7.628724	9.225239
9420	-17.80459	-15.61391	-2.190682	0.07533659	0	1	0.7770688	0.319657	9.200671	9.548591
9430	-20.41838	-16.56428	-3.854093	0.1433807	0	1	0.8814818	0.3981247	4.834312	8.534366
9440	-17.41598	-15.65559	-1.760392	0.06562009	0	1	0.7464333	0.2554795	10.56303	9.707014
9450	-19.17337	-17.25244	-1.920924	0.05818111	0	1	0.7173896	0.3512609	11.91361	9.779445
9460	-18.1023	-16.26545	-1.836846	0.07230667	0	1	0.7682724	0.2392973	9.586213	9.423856
9470	-20.35658	-17.60193	-2.754647	0.09057378	0	1	0.813252	0.4066205	7.652846	9.579424
9480	-18.56931	-15.90079	-2.66851	0.09448051	0	1	0.8207947	0.343382	7.336404	9.108701
9490	-17.81197	-15.85961	-1.952358	0.06581919	0	1	0.747137	0.3082412	10.53108	9.642269
9500	-19.56554	-17.10026	-2.465283	0.09387315	0	1	0.8196607	0.2838666	7.38387	8.701242
9510	-17.95229	-15.79213	-2.160159	0.07482318	0	1	0.7756219	0.3134436	9.263803	9.794882
9520	-23.04366	-19.72186	-3.321793	0.1050796	0	1	0.8385814	0.5270073	6.596403	9.437798
9530	-18.70366	-16.08101	-2.622656	0.09465212	0	1	0.8211127	0.3267997	7.323102	9.266857
9540	-21.80975	-18.03404	-3.775708	0.1437311	0	1	0.8817703	0.3653824	4.822527	8.231236
9550	-17.21044	-15.31905	-1.891393	0.06947337	0	1	0.7594524	0.2683726	9.977164	9.776411
9560	-18.63587	-16.21339	-2.422485	0.09213437	0	1	0.8163366	0.2821962	7.52322	8.899638
9570	-19.3192	-16.8723	-2.446907	0.08021872	0	1	0.7900077	0.3723649	8.640716	9.760366
9580	-19.14754	-16.86048	-2.287068	0.07078323	0	1	0.7636049	0.3877094	9.792533	9.811612
9590	-18.38069	-16.00223	-2.37846	0.08827254	0	1	0.8085189	0.2931036	7.852353	8.968849
9600	-17.52913	-15.7472	-1.781932	0.06975758	0	1	0.7603646	0.2391007	9.936514	9.699026
9610	-20.91994	-17.25961	-3.660332	0.1274043	0	1	0.8666649	0.4603671	5.440534	8.806168
9620	-18.78835	-16.23567	-2.55268	0.09808478	0	1	0.8272523	0.2833068	7.066817	8.856649
9630	-18.28988	-16.36195	-1.927926	0.06037984	0	1	0.7265669	0.3376043	11.47978	9.910395
9640	-18.86899	-16.36485	-2.504135	0.08446207	0	1	0.8001611	0.360344	8.206609	9.03771
9650	-17.22902	-15.44321	-1.785808	0.06735622	0	1	0.7524532	0.2525773	10.29077	9.774059
9660	-20.49748	-17.34263	-3.154857	0.1255446	0	1	0.8646985	0.2888796	5.521121	8.566421
9670	-19.79894	-17.49074	-2.308195	0.0747693	0	1	0.7754691	0.3638708	9.270478	8.983254
9680	-18.15528	-15.77782	-2.377462	0.08207439	0	1	0.7945645	0.3339703	8.445353	9.301151
9690	-17.493	-15.48464	-2.008359	0.07142442	0	1	0.7655901	0.2894381	9.704624	9.856309
9700	-18.29371	-15.97768	-2.316029	0.08906266	0	1	0.8101695	0.2707858	7.782691	9.076421
9710	-19.50717	-16.56235	-2.944821	0.1131276	0	1	0.8499479	0.3047413	6.127127	8.635078
9720	-18.7469	-16.11909	-2.627807	0.09578885	0	1	0.8231918	0.3206585	7.236199	8.816847
9730	-17.09514	-15.26295	-1.83219	0.06565788	0	1	0.7465672	0.2742769	10.55695	9.892771
9740	-17.36491	-15.53032	-1.834594	0.0685667	0	1	0.7564995	0.2584796	10.10909	9.992749
9750	-17.51012	-15.67489	-1.835234	0.0705691	0	1	0.762935	0.2478854	9.822248	9.605781
9760	-17.87531	-15.56401	-2.311293	0.0836473	0	1	0.7982839	0.3023262	8.286546	9.327539
9770	-17.90979	-15.84476	-2.065029	0.07677214	0	1	0.7810242	0.2734539	9.028629	9.739687
9780	-20.62189	-16.80791	-3.813978	0.1371084	0	1	0.876072	0.4369197	5.055469	8.639583
9790	-17.97992	-16.45345	-1.526466	0.05811336	0	1	0.7170983	0.2371063	11.9275	9.918451
9800	-20.09258	-17.28015	-2.812436	0.09087153	0	1	0.8138481	0.4280976	7.627771	8.978267
9810	-17.77054	-15.65585	-2.11469	0.07598699	0	1	0.7788771	0.2922048	9.121919	9.324495
9820	-17.88104	-15.77267	-2.108363	0.07655686	0	1	0.7804394	0.2868716	9.054018	9.749982
9830	-20.34623	-17.82756	-2.518669	0.07595172	0	1	0.7787798	0.437984	9.126155	9.64812
9840	-19.19095	-17.50482	-1.686138	0.0539487	0	1	0.6981235	0.303856	12.84827	9.845106
9850	-18.50456	-16.27585	-2.228704	0.08483083	0	1	0.8009999	0.2714567	8.170935	9.524949
9860	-21.59747	-20.15428	-1.443195	0.06823313	0	1	0.7553965	0.1760022	10.15851	9.699796
9870	-17.92822	-16.00488	-1.92334	0.07474358	0	1	0.7753961	0.2477674	9.273668	9.756971
9880	-18.13958	-15.87458	-2.264991	0.07993611	0	1	0.7892971	0.3122972	8.671264	9.640371
9890	-17.3968	-15.47343	-1.923369	0.07109708	0	1	0.7645804	0.2677081	9.749306	9.572622
9900	-18.66969	-16.6275	-2.042186	0.08071756	0	1	0.7912511	0.2458122	8.587316	9.130961
9910	-18.87623	-17.4011	-1.475138	0.05448667	0	1	0.7006974	0.2432618	12.72141	9.928244
9920	-19.6358	-16.78656	-2.849238	0.09504448	0	1	0.8218356	0.4065081	7.292872	8.93677
9930	-20.98879	-18.34615	-2.642632	0.09669868	0	1	0.8248227	0.3192249	7.168114	9.607875
9940	-17.28978	-15.34113	-1.94866	0.07094995	0	1	0.764124	0.2754235	9.769523	9.675156
9950	-21.86882	-18.49655	-3.372272	0.1134869	0	1	0.850419	0.4637239	6.107726	9.280425
9960	-19.62581	-17.4507	-2.175109	0.07101151	0	1	0.7643152	0.3449687	9.761054	9.073767
9970	-18.00834	-16.36559	-1.642746	0.06775143	0	1	0.7537876	0.2170807	10.23074	9.829265
9980	-17.40246	-15.53842	-1.864039	0.07121363	0	1	0.7649409	0.2516639	9.73335	9.66603
9990	-19.26661	-16.93836	-2.328252	0.0735246	0	1	0.7718839	0.3811789	9.427419	9.305206
10000	-18.78809	-16.00436	-2.783729	0.1005276	0	1	0.8313794	0.3389131	6.895097	8.834773
10010	-21.5361	-17.51778	-4.018315	0.1528748	0	1	0.888832	0.3835703	4.534083	8.281765
10020	-19.65283	-16.69579	-2.957043	0.1003667	0	1	0.8311136	0.404427	6.906146	9.076644
10030	-18.0417	-15.74424	-2.297459	0.08471421	0	1	0.8007354	0.2914978	8.182183	9.422534
10040	-17.94773	-16.03355	-1.914184	0.06210761	0	1	0.7334155	0.321009	11.16042	9.831521
10050	-18.43591	-16.49264	-1.943264	0.06808257	0	1	0.7548957	0.2911272	10.18098	9.33811
10060	-19.00888	-16.34453	-2.664353	0.1019985	0	1	0.8337738	0.2915335	6.795662	8.768563
10070	-18.50145	-16.15022	-2.351231	0.08840801	0	1	0.8088038	0.2844115	7.840321	9.416378
10080	-21.5008	-19.29214	-2.208661	0.09110568	0	1	0.8143144	0.2328995	7.608166	8.723105
10090	-20.32944	-17.09765	-3.231789	0.1093654	0	1	0.8448355	0.4397763	6.337904	8.895274
10100	-18.54312	-16.29352	-2.249602	0.07363949	0	1	0.7722192	0.3514897	9.41271	9.853167
10110	-17.30368	-15.56646	-1.737217	0.06731132	0	1	0.7523008	0.240827	10.29763	9.893598
10120	-17.65666	-15.61809	-2.038573	0.0766509	0	1	0.7806952	0.2670003	9.04291	9.624574
10130	-22.2543	-19.46873	-2.785575	0.1012964	0	1	0.8326393	0.3340448	6.842762	8.250028
10140	-18.95421	-16.89271	-2.061491	0.08388552	0	1	0.7988362	0.234311	8.263014	9.152727
10150	-17.94113	-16.08006	-1.861071	0.07430753	0	1	0.7741512	0.2349738	9.328088	9.548698
10160	-18.04445	-15.63671	-2.407743	0.08735134	0	1	0.8065597	0.3077713	7.935163	9.161348
10170	-17.60395	-15.63433	-1.969625	0.06533537	0	1	0.7454208	0.3168461	10.60906	9.904314
10180	-19.07413	-16.93402	-2.140108	0.07785713	0	1	0.7839283	0.2880657	8.902809	9.960377
10190	-18.19644	-15.9847	-2.211744	0.0819602	0	1	0.7942894	0.2836546	8.457119	9.594346
10200	-18.38744	-16.2643	-2.12314	0.07895995	0	1	0.7868076	0.2766682	8.778465	9.765054
10210	-19.81845	-17.99637	-1.822073	0.07422583	0	1	0.7739165	0.2263789	9.338355	9.165111
10220	-17.4826	-15.4084	-2.074202	0.07474457	0	1	0.7753989	0.2881066	9.273546	9.528717
10230	-18.29281	-15.90259	-2.390218	0.08191342	0	1	0.7941766	0.3394151	8.461949	9.461933
10240	-17.80313	-15.77139	-2.031742	0.07607001	0	1	0.779106	0.2684716	9.111964	9.31871
10250	-19.49548	-17.20739	-2.288087	0.07490928	0	1	0.7758658	0.3555695	9.253156	9.025382
10260	-19.97111	-17.78202	-2.189085	0.06520352	0	1	0.7449495	0.3957071	10.63052	9.463447
10270	-21.13436	-17.89219	-3.24217	0.1172922	0	1	0.8552351	0.3755682	5.909576	8.295323
10280	-18.57128	-16.40351	-2.167776	0.08160626	0	1	0.7934325	0.2734995	8.493799	9.023778
10290	-18.73852	-16.39616	-2.342356	0.07633544	0	1	0.7798348	0.3642085	9.08028	9.704942
10300	-18.69832	-15.92104	-2.777286	0.09947177	0	1	0.8296193	0.3443657	6.968281	8.9901
10310	-20.32274	-17.78269	-2.540052	0.08805195	0	1	0.8080532	0.3461244	7.872025	9.784615
10320	-18.18387	-16.36262	-1.821257	0.06220871	0	1	0.7338068	0.2918957	11.14229	9.620216
10330	-17.93089	-15.60139	-2.329502	0.08515826	0	1	0.8017392	0.2981668	8.139518	9.201186
10340	-20.73258	-17.03331	-3.699274	0.1416702	0	1	0.8800536	0.3536275	4.892683	8.821301
10350	-18.60732	-16.38907	-2.218244	0.08757092	0	1	0.8070301	0.2534579	7.915267	9.330475
10360	-19.26887	-17.02539	-2.243474	0.09087879	0	1	0.8138626	0.2423142	7.627161	9.265241
10370	-18.77014	-16.46581	-2.304335	0.07359603	0	1	0.7720925	0.3716065	9.418268	9.683703
10380	-20.23379	-16.8741	-3.359683	0.1192445	0	1	0.8575897	0.4052582	5.812822	8.515595
10390	-18.77358	-16.32457	-2.449013	0.08279467	0	1	0.7962836	0.3533007	8.371882	9.579748
10400	-17.9708	-15.74984	-2.220967	0.08415924	0	1	0.7994672	0.2732308	8.236139	9.198716
10410	-18.58224	-16.01119	-2.571048	0.09843119	0	1	0.8278494	0.2864454	7.041946	8.992929
10420	-19.24255	-16.35152	-2.891032	0.1020077	0	1	0.8337885	0.3656365	6.795051	9.134011
10430	-20.96531	-19.11241	-1.852896	0.07951704	0	1	0.788235	0.2086699	8.716964	9.736998
10440	-18.83626	-16.75862	-2.077641	0.06304746	0	1	0.7370141	0.3705476	10.99405	9.908156
10450	-18.46143	-16.72094	-1.740488	0.05680131	0	1	0.7113498	0.3019834	12.20301	9.843096
10460	-17.29397	-15.37753	-1.916441	0.07034708	0	1	0.7622368	0.2701248	9.853247	9.652888
10470	-19.66899	-16.38887	-3.280121	0.1256071	0	1	0.8647655	0.3269964	5.518376	8.657013
10480	-18.00451	-15.62184	-2.382672	0.08511199	0	1	0.801635	0.314758	8.143943	9.259888
10490	-20.27403	-18.19579	-2.078238	0.08056223	0	1	0.7908654	0.2556773	8.603873	8.84604
10500	-18.70286	-16.41377	-2.289095	0.07512322	0	1	0.7764696	0.3543159	9.226803	9.842994
10510	-17.59893	-15.60234	-1.996583	0.0671474	0	1	0.7517429	0.3132255	10.32277	9.9983
10520	-18.85264	-16.78631	-2.06633	0.08408462	0	1	0.7992956	0.2344548	8.243447	9.194672
10530	-18.92353	-16.80048	-2.123053	0.07910369	0	1	0.7871776	0.2758014	8.762514	9.859854
10540	-17.76584	-15.78784	-1.978002	0.07234432	0	1	0.7683856	0.2753557	9.581224	9.934852
10550	-21.33008	-16.87973	-4.450351	0.1683323	0	1	0.8990327	0.4256221	4.117732	8.630409
10560	-17.75577	-15.67815	-2.077618	0.07920785	0	1	0.787445	0.2629691	8.750991	9.47921
10570	-17.59151	-15.91586	-1.675656	0.05745196	0	1	0.7142258	0.2791455	12.06481	9.997746
10580	-21.51284	-18.49279	-3.020047	0.09392584	0	1	0.8197596	0.4938095	7.379728	9.198266
10590	-26.4793	-20.28862	-6.190683	0.2226588	0	1	0.923664	0.76592	3.113047	8.29177
10600	-19.31874	-17.79985	-1.518889	0.06143754	0	1	0.730796	0.2192895	11.28214	9.646669
10610	-20.22642	-18.33042	-1.895999	0.06447973	0	1	0.742334	0.2997496	10.74985	9.146863
10620	-17.44335	-15.40978	-2.033567	0.07151885	0	1	0.76588	0.2962329	9.691811	9.637993
10630	-19.29552	-16.56165	-2.733871	0.09722292	0	1	0.8257493	0.3458516	7.129463	9.328922
10640	-19.46116	-16.79431	-2.666846	0.08689049	0	1	0.8055653	0.4027189	7.97725	9.230644
10650	-22.0063	-20.04295	-1.963359	0.05707452	0	1	0.7125636	0.3751949	12.1446	9.205358
10660	-22.36224	-20.3077	-2.054538	0.06278373	0	1	0.7360131	0.364117	11.04024	8.876059
10670	-24.58022	-19.86686	-4.713356	0.1675596	0	1	0.8985674	0.5628155	4.136719	7.992061
10680	-19.0897	-16.14525	-2.944443	0.1058256	0	1	0.8397051	0.3556807	6.549901	9.010392
10690	-17.98829	-15.85133	-2.136953	0.07305822	0	1	0.7705132	0.3179412	9.4876	9.392391
10700	-17.60608	-15.64515	-1.960927	0.06783451	0	1	0.7540665	0.2978788	10.21821	9.609215
10710	-19.44836	-16.27453	-3.173825	0.1137388	0	1	0.8507474	0.378228	6.094202	8.7354
10720	-20.65107	-16.81107	-3.839995	0.1494339	0	1	0.8862753	0.3452332	4.638488	8.54428
10730	-17.75488	-15.51193	-2.242944	0.08113671	0	1	0.7922853	0.297803	8.542954	9.36593
10740	-18.67378	-16.24476	-2.429018	0.08269794	0	1	0.7960543	0.347018	8.381674	9.581017
10750	-20.2533	-17.19035	-3.062945	0.1209658	0	1	0.859604	0.2904002	5.730108	8.89813
10760	-18.72969	-16.43914	-2.290554	0.07405836	0	1	0.7734341	0.3629425	9.359472	9.380306
10770	-18.02852	-16.25117	-1.777355	0.06869342	0	1	0.7569162	0.2434445	10.09045	9.494287
10780	-18.50388	-16.0738	-2.430078	0.08354188	0	1	0.7980386	0.3412203	8.297002	9.510812
10790	-17.35883	-15.54353	-1.815307	0.06898476	0	1	0.7578692	0.2513028	10.04783	9.680958
10800	-17.40275	-15.42931	-1.973438	0.06989517	0	1	0.760804	0.288724	9.916955	9.898692
10810	-17.52584	-15.57975	-1.946095	0.0719819	0	1	0.7672916	0.2687678	9.629465	9.491025
10820	-18.22061	-15.98532	-2.235286	0.08444253	0	1	0.8001165	0.2755102	8.208508	9.475696
10830	-18.15423	-16.07964	-2.074591	0.07321593	0	1	0.7709784	0.2977212	9.467163	9.264424
10840	-17.89794	-15.72257	-2.175369	0.07482543	0	1	0.7756283	0.3182324	9.263524	9.73273
10850	-19.3026	-16.84688	-2.45572	0.07781399	0	1	0.7838142	0.3953279	8.907745	9.536514
10860	-18.78909	-16.10427	-2.684825	0.09348091	0	1	0.8189209	0.3565125	7.414853	9.203432
10870	-18.05584	-16.45067	-1.605173	0.05797393	0	1	0.7164969	0.2572824	11.95619	9.851241
10880	-18.57158	-16.14094	-2.430642	0.09455013	0	1	0.8209239	0.2702905	7.331002	9.049477
10890	-18.48128	-16.32154	-2.159735	0.0691041	0	1	0.7582576	0.3537373	10.03048	9.593658
10900	-18.80884	-16.26114	-2.547701	0.08539246	0	1	0.8022648	0.3690316	8.117194	9.332472
10910	-17.29591	-15.35801	-1.937896	0.06787859	0	1	0.7542142	0.2908246	10.21157	9.777754
10920	-17.45814	-15.78263	-1.675515	0.06473137	0	1	0.7432487	0.2391578	10.70806	9.788569
10930	-19.63161	-17.19843	-2.43318	0.07885344	0	1	0.7865326	0.3780847	8.790322	9.881192
10940	-19.58045	-17.5028	-2.077648	0.06149748	0	1	0.7310322	0.3829407	11.27115	9.701704
10950	-17.52084	-15.50671	-2.014131	0.07330955	0	1	0.7712537	0.279698	9.455073	9.469887
10960	-20.33401	-16.73139	-3.602615	0.1345773	0	1	0.8737475	0.3731931	5.150552	8.840854
10970	-20.02852	-17.238	-2.790519	0.08979072	0	1	0.8116666	0.4285334	7.719586	9.098632
10980	-18.15757	-16.0386	-2.118965	0.06908878	0	1	0.7582078	0.3397159	10.0327	9.967354
10990	-18.54142	-15.83188	-2.709543	0.09902343	0	1	0.828861	0.3248863	6.99983	9.007572
11000	-22.92987	-20.06715	-2.862721	0.0828095	0	1	0.7963187	0.5341691	8.370382	8.886435
11010	-19.90742	-17.08054	-2.826874	0.1016044	0	1	0.8331389	0.3458611	6.822016	9.348999
11020	-20.71869	-16.63031	-4.08838	0.1533671	0	1	0.8891884	0.4071341	4.519531	8.598158
11030	-20.70006	-18.20205	-2.498014	0.07345528	0	1	0.7716811	0.4523705	9.436315	9.637215
11040	-19.48327	-16.86276	-2.620515	0.08455794	0	1	0.8003798	0.4039959	8.197304	9.293578
11050	-18.07473	-15.67867	-2.396061	0.08445974	0	1	0.8001558	0.3234466	8.206836	9.303074
11060	-20.0247	-17.80688	-2.217822	0.08724146	0	1	0.8063235	0.2551284	7.945158	8.794112
11070	-19.98037	-17.20861	-2.77176	0.1058873	0	1	0.8397974	0.2988795	6.546082	8.551622
11080	-20.02048	-16.63348	-3.386997	0.1255242	0	1	0.8646766	0.3645211	5.522022	8.907757
11090	-18.21791	-16.46475	-1.753166	0.06989794	0	1	0.7608128	0.2316297	9.916561	9.495768
11100	-18.91842	-16.15095	-2.767469	0.1038895	0	1	0.8367568	0.3104876	6.671968	9.064004
11110	-17.96105	-15.69043	-2.270618	0.07822158	0	1	0.7848878	0.3256962	8.86133	9.406533
11120	-21.13598	-17.64009	-3.495889	0.1390254	0	1	0.8777767	0.305204	4.985758	8.456721
11130	-18.82512	-16.44532	-2.379794	0.08813096	0	1	0.8082202	0.2943778	7.864968	8.85842
11140	-24.18627	-18.36899	-5.817276	0.2147907	0	1	0.9208678	0.6230526	3.227082	8.451956
11150	-19.01649	-16.46113	-2.555362	0.09206546	0	1	0.8162025	0.3227705	7.528851	9.436333
11160	-19.63325	-16.44893	-3.184319	0.1150814	0	1	0.8524747	0.3714826	6.023104	8.968544
11170	-19.53064	-16.94764	-2.582999	0.08612468	0	1	0.8038912	0.3763962	8.048183	9.60926
11180	-17.72514	-15.61028	-2.114856	0.07980938	0	1	0.7889769	0.2694841	8.685034	9.356956
11190	-19.53526	-17.33401	-2.201256	0.090028	0	1	0.8121497	0.236529	7.69924	9.310169
11200	-22.96778	-18.81692	-4.150859	0.1427127	0	1	0.8809281	0.543325	4.856943	8.948606
11210	-17.39945	-15.38705	-2.012397	0.07058121	0	1	0.762973	0.2958558	9.820563	9.71255
11220	-21.63902	-17.21357	-4.425447	0.1660988	0	1	0.8976758	0.4353026	4.173101	8.742533
11230	-19.54301	-17.35126	-2.191754	0.06554835	0	1	0.7461789	0.3938721	10.57459	9.649201
11240	-18.21597	-15.93993	-2.276043	0.07878919	0	1	0.7863664	0.3235472	8.797491	9.67575
11250	-19.3222	-16.98739	-2.334816	0.07548182	0	1	0.777475	0.36808	9.182969	9.117244
11260	-17.75873	-15.63804	-2.120696	0.07366538	0	1	0.7722946	0.3088096	9.409402	9.441595
11270	-19.29943	-16.8431	-2.45633	0.07778604	0	1	0.7837402	0.3958038	8.910945	9.490695
11280	-19.22582	-17.30701	-1.918806	0.07720869	0	1	0.7822014	0.2340761	8.97758	9.147269
11290	-17.20522	-15.32951	-1.87571	0.06575641	0	1	0.7469155	0.2858787	10.54113	9.856003
11300	-20.22946	-17.91478	-2.314682	0.06782229	0	1	0.7540255	0.4244104	10.22005	9.577723
11310	-17.78895	-15.65138	-2.137563	0.07243921	0	1	0.7686705	0.3223415	9.568673	9.648052
11320	-21.68005	-18.707	-2.973052	0.09757797	0	1	0.8263715	0.4360062	7.103521	8.397507
11330	-18.02627	-15.94923	-2.077044	0.07070545	0	1	0.763362	0.3147828	9.803306	9.424118
11340	-18.20844	-16.47796	-1.730486	0.06339946	0	1	0.7383396	0.2599158	10.93301	9.573836
11350	-18.55123	-15.90513	-2.646098	0.09964629	0	1	0.8299127	0.3009107	6.956076	9.00224
11360	-20.13867	-16.74244	-3.396227	0.1295968	0	1	0.8689119	0.3374418	5.348489	8.491872
11370	-19.59662	-16.33689	-3.259726	0.1173957	0	1	0.8553618	0.3813813	5.904367	8.849711
11380	-25.8136	-18.14445	-7.669147	0.3017856	0	1	0.9436789	0.6267036	2.29682	8.267208
11390	-17.71656	-15.50497	-2.211595	0.080671	0	1	0.7911356	0.2914782	8.592272	9.351139
11400	-18.8791	-16.25138	-2.627724	0.08892809	0	1	0.8098903	0.37088	7.794468	9.10018
11410	-22.65805	-19.32942	-3.328628	0.1033363	0	1	0.8358951	0.5506174	6.707681	8.855939
11420	-18.43949	-16.85294	-1.586548	0.05847363	0	1	0.7186417	0.2498711	11.85401	9.768293
11430	-18.98506	-16.26483	-2.72023	0.09799615	0	1	0.8270989	0.3356139	7.073208	9.242944
11440	-17.70974	-15.73111	-1.978634	0.06586963	0	1	0.7473148	0.3161097	10.52302	9.75971
