Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
5212	0	-16.6412	-15.57734	-1.063859	0.0671496	0.7517504	0.2464847	10.32243	9.746756
5213	1	-18.18529	-16.52058	-1.664707	0.0818551	0.7940357	0.3290131	8.467978	9.741806
5214	0	-17.98394	-16.14375	-1.840188	0.0856882	0.8029247	0.3614922	8.089179	9.323305
5215	1	-20.3577	-17.42539	-2.932315	0.1343115	0.8734984	0.3839775	5.160745	8.307934
5216	0	-18.70839	-17.59316	-1.115233	0.05419891	0.6993254	0.3415476	12.78895	9.898122
5217	1	-17.4949	-15.79027	-1.704626	0.0892972	0.8106542	0.2923922	7.76225	9.280186
5218	0	-18.06229	-16.26837	-1.793929	0.0968682	0.8251233	0.2722558	7.15557	8.935108
5219	1	-18.25865	-16.16939	-2.089257	0.09921835	0.8291915	0.3479994	6.986078	8.793858
5220	0	-17.34139	-15.98832	-1.353066	0.0656817	0.7466515	0.3395616	10.55312	9.98764
5221	1	-17.25053	-16.45669	-0.7938352	0.06109428	0.7294363	0.2139559	11.34553	9.968307
5222	0	-18.44112	-16.67492	-1.766199	0.08605383	0.8037349	0.3331167	8.054809	8.829179
5223	1	-19.91834	-17.69699	-2.221353	0.1135124	0.8504523	0.2932355	6.106355	9.126289
5224	0	-17.05811	-16.0585	-0.9996153	0.06545604	0.7458508	0.2396054	10.58951	9.67308
5225	1	-19.04581	-17.43269	-1.613119	0.08828759	0.8085506	0.2726018	7.851015	8.754887
5226	0	-18.62731	-17.10754	-1.519764	0.06647079	0.7494157	0.3944962	10.42785	9.926579
5227	1	-16.94066	-15.52724	-1.413418	0.07403701	0.7733725	0.3020849	9.362171	9.473632
5228	0	-19.8516	-19.14707	-0.7045286	0.05541823	0.7050656	0.2207231	12.50757	9.762956
5229	1	-19.53697	-16.62428	-2.912686	0.1331372	0.872386	0.3860135	5.206262	8.491068
5230	0	-18.79491	-17.62449	-1.17042	0.05867369	0.7194924	0.3282318	11.81359	9.557474
5231	1	-18.14865	-16.00997	-2.138677	0.1027125	0.8349125	0.3395001	6.748421	8.816135
5232	0	-16.68894	-15.39127	-1.297678	0.06930403	0.7589058	0.2974964	10.00154	9.808397
5233	1	-19.14766	-16.40481	-2.74285	0.1291304	0.8684401	0.3546251	5.36781	8.571576
5234	0	-16.8886	-15.65927	-1.229328	0.0684863	0.7562345	0.2827052	10.12096	9.552497
5235	1	-18.06073	-16.87877	-1.181957	0.07521476	0.776727	0.2337508	9.215574	9.843169
5236	0	-16.62156	-15.53661	-1.08495	0.0607757	0.7281634	0.2881972	11.40501	9.969842
5237	1	-18.01716	-16.49617	-1.52099	0.07347733	0.7717456	0.3404122	9.433484	9.225591
5238	0	-17.79332	-16.47123	-1.322095	0.06366427	0.739329	0.3436057	10.88754	9.70222
5239	1	-16.56634	-15.3236	-1.242739	0.07037528	0.7623257	0.2752642	9.849299	9.717497
5240	0	-18.02014	-16.36023	-1.659907	0.08109332	0.7921787	0.3327738	8.547525	9.016606
5241	1	-23.97331	-22.09019	-1.883116	0.08131931	0.7927329	0.4140042	8.523771	8.113233
5242	0	-18.5263	-16.76323	-1.763066	0.07891011	0.786679	0.3864295	8.784009	9.625697
5243	1	-20.06373	-17.92891	-2.134824	0.09317242	0.818335	0.4140812	7.439403	9.585124
5244	0	-17.19944	-15.66925	-1.530188	0.0828298	0.7963667	0.2817151	8.368331	9.206433
5245	1	-18.82795	-16.79014	-2.037808	0.0896428	0.8113643	0.4050232	7.732324	9.177506
5246	0	-20.05415	-17.03925	-3.014896	0.1342337	0.8734253	0.417721	5.163733	8.412179
5247	1	-20.47474	-17.25674	-3.218002	0.1425653	0.8808052	0.4288575	4.861963	8.346685
5248	0	-18.86625	-17.68026	-1.185987	0.06532214	0.7453736	0.289515	10.61121	9.227355
5249	1	-18.89488	-17.62171	-1.273168	0.06333085	0.7380822	0.329522	10.94486	9.32056
5250	0	-16.78429	-15.66625	-1.118033	0.06107476	0.7293586	0.2960067	11.34916	9.921702
5251	1	-18.86712	-17.29397	-1.573149	0.06803611	0.7547408	0.4025335	10.18793	9.993739
5252	0	-17.7998	-16.08514	-1.71466	0.08208299	0.7945852	0.3441972	8.444468	9.138366
5253	1	-22.57097	-21.37743	-1.193538	0.05435225	0.7000579	0.3681678	12.75287	9.098488
5254	0	-17.56805	-15.75047	-1.817584	0.08907866	0.8102026	0.3288796	7.781294	9.131339
5255	1	-19.18809	-17.23443	-1.953657	0.08903165	0.8101052	0.3771947	7.785402	9.614529
5256	0	-19.7797	-16.98984	-2.789855	0.1301325	0.8694495	0.3638714	5.326471	8.939334
5257	1	-18.61382	-16.7089	-1.904915	0.08802255	0.8079909	0.3670261	7.874654	8.855027
5258	0	-16.90598	-15.53427	-1.371708	0.07325203	0.7710846	0.2946109	9.462498	9.787557
5259	1	-19.02288	-16.7487	-2.274174	0.1120754	0.8485516	0.3187129	6.184649	9.075438
5260	0	-18.13658	-16.8012	-1.335384	0.06546581	0.7458856	0.3351421	10.58793	9.439058
5261	1	-17.12938	-15.77764	-1.35174	0.07536423	0.7771462	0.2761287	9.197297	9.309576
5262	0	-18.79033	-16.71656	-2.07377	0.1081873	0.843164	0.2832676	6.406917	9.010549
5263	1	-18.11284	-16.10227	-2.010572	0.09793885	0.8269996	0.3305198	7.077347	8.803565
5264	0	-16.96881	-16.08006	-0.888752	0.05729971	0.7135574	0.2549857	12.09687	9.980065
5265	1	-19.6337	-17.35621	-2.277484	0.0975638	0.8263468	0.4350832	7.104553	8.806949
5266	0	-16.7769	-15.51751	-1.259393	0.06559775	0.7463541	0.3097496	10.56663	9.975989
5267	1	-18.30167	-16.27217	-2.029499	0.09869271	0.8282975	0.3314896	7.023287	9.232854
5268	0	-18.26616	-16.00769	-2.258474	0.1098724	0.8455443	0.3287633	6.308653	8.853785
5269	1	-22.35285	-18.86936	-3.483486	0.170961	0.9005845	0.3061432	4.054417	8.621367
5270	0	-19.64003	-18.14715	-1.492883	0.08091484	0.7917391	0.2826547	8.566379	9.993973
5271	1	-21.49039	-17.91969	-3.570694	0.1519772	0.8881761	0.4997447	4.560864	8.838705
5272	0	-18.47533	-16.70594	-1.769394	0.08163431	0.7935007	0.3670396	8.49088	9.688286
5273	1	-18.33239	-16.5678	-1.764583	0.08796898	0.8078775	0.3193339	7.87945	9.570473
5274	0	-16.51192	-15.32681	-1.185113	0.06842352	0.7560272	0.2708381	10.13025	9.743457
5275	1	-18.09717	-16.18536	-1.911813	0.09266699	0.8173673	0.3348811	7.479979	9.338781
5276	0	-20.07645	-17.5512	-2.525249	0.1116729	0.8480107	0.4131899	6.206943	9.215137
5277	1	-20.92606	-17.01115	-3.914909	0.1799755	0.9055623	0.3892367	3.851341	8.533544
5278	0	-17.3518	-16.1524	-1.199391	0.06123469	0.7299939	0.3200082	11.31952	9.821564
5279	1	-21.60343	-18.33661	-3.266818	0.1343633	0.8735471	0.5359206	5.158753	8.531281
5280	0	-16.34304	-15.32775	-1.015282	0.064303	0.741688	0.2494175	10.77939	9.992834
5281	1	-19.6865	-17.66101	-2.025489	0.08692111	0.8056316	0.42385	7.97444	8.849882
5282	0	-18.37908	-16.54379	-1.835292	0.08467106	0.8006373	0.3675754	8.186353	9.543778
5283	1	-18.78918	-17.12258	-1.666599	0.07564601	0.7779325	0.376059	9.163037	9.107333
5284	0	-17.2462	-15.59412	-1.652078	0.08378183	0.7985961	0.311869	8.27324	9.301536
5285	1	-18.24072	-16.5299	-1.710814	0.07749183	0.7829586	0.3779619	8.944777	9.571496
5286	0	-16.67435	-15.52748	-1.146872	0.06382502	0.7399263	0.2873958	10.86012	9.812528
5287	1	-16.40024	-15.27447	-1.12577	0.06411684	0.7410044	0.2796576	10.81069	9.950736
5288	0	-20.24529	-17.95623	-2.289062	0.1152114	0.85264	0.3026669	6.016306	9.161485
5289	1	-18.23964	-16.90159	-1.338052	0.06078534	0.7282021	0.3711262	11.4032	9.968867
5290	0	-18.49686	-16.86614	-1.63072	0.07537049	0.7771637	0.3649329	9.196532	9.14654
5291	1	-16.97383	-15.61357	-1.360258	0.06925317	0.7587412	0.3170504	10.00889	9.722613
5292	0	-18.59806	-17.73529	-0.8627685	0.05223215	0.6896493	0.2766511	13.27051	9.926953
5293	1	-17.28619	-15.75334	-1.532851	0.08304065	0.7968645	0.2812053	8.347083	9.464402
5294	0	-16.75744	-15.42557	-1.33187	0.07063252	0.7631338	0.2992873	9.813429	9.67309
5295	1	-21.00869	-18.66585	-2.342839	0.1189046	0.8571851	0.2953145	5.829441	9.155701
5296	0	-18.08794	-16.89877	-1.189175	0.05818017	0.7173856	0.3379667	11.91381	9.82847
5297	1	-17.16625	-15.83406	-1.332189	0.07022742	0.7618589	0.3019673	9.870036	9.448088
5298	0	-16.73611	-15.42737	-1.308746	0.07428367	0.7740827	0.2706434	9.331084	9.610126
5299	1	-17.18411	-15.80308	-1.381035	0.07350456	0.7718253	0.2957823	9.429989	9.339543
5300	0	-16.64575	-15.6362	-1.009549	0.05909102	0.7212524	0.2769932	11.73016	9.99409
5301	1	-16.85683	-15.85871	-0.9981212	0.05942635	0.7226526	0.2719041	11.66397	9.897452
5302	0	-16.84996	-15.80226	-1.047698	0.06881004	0.7572985	0.2341365	10.07334	9.838427
5303	1	-19.51537	-16.70998	-2.80539	0.1334673	0.8727007	0.3443203	5.193387	8.489028
5304	0	-18.36337	-16.07258	-2.290782	0.1120514	0.8485195	0.3242153	6.185974	8.847561
5305	1	-17.34915	-15.64463	-1.70452	0.08844398	0.8088793	0.2977027	7.837133	9.177964
5306	0	-17.53384	-16.16405	-1.369785	0.0654658	0.7458855	0.3468721	10.58793	9.856322
5307	1	-18.61067	-17.29914	-1.311525	0.08330699	0.79749	0.2241032	8.320396	9.415183
5308	0	-16.99573	-15.8932	-1.102533	0.07115053	0.7647459	0.2353501	9.741982	9.745528
5309	1	-17.77666	-16.75825	-1.018415	0.0629547	0.7366628	0.2574619	11.01025	9.546727
5310	0	-17.98257	-16.59417	-1.388396	0.06579274	0.7470438	0.3509452	10.53531	9.584817
5311	1	-19.45048	-18.82619	-0.6242822	0.05794404	0.7163678	0.1930723	11.96235	9.918341
5312	0	-18.20778	-17.20569	-1.002085	0.0709302	0.7640626	0.2138558	9.772244	9.939801
5313	1	-18.47878	-16.73892	-1.73986	0.09335469	0.8186817	0.2778912	7.424878	9.372465
5314	0	-17.5413	-15.76841	-1.772891	0.09099952	0.8141033	0.3019427	7.617042	9.022252
5315	1	-17.88845	-16.70057	-1.187879	0.07715534	0.7820581	0.225653	8.983788	9.39667
5316	0	-16.39144	-15.28972	-1.101722	0.06570713	0.7467414	0.2639532	10.54904	9.872234
5317	1	-16.81993	-15.52988	-1.290051	0.07503515	0.7762214	0.2614285	9.237633	9.548776
5318	0	-17.3335	-15.78833	-1.545174	0.08426297	0.7997054	0.2774026	8.226	9.147573
5319	1	-17.76497	-16.50404	-1.260927	0.07790967	0.7840672	0.2388987	8.896805	9.66578
5320	0	-18.77643	-16.24144	-2.534988	0.1222272	0.8610448	0.333514	5.670975	8.741484
5321	1	-17.12257	-15.60108	-1.521497	0.07791041	0.7840691	0.3100068	8.896721	9.349888
5322	0	-19.76935	-16.94544	-2.823906	0.1300517	0.8693686	0.3771214	5.329783	8.407675
5323	1	-21.81732	-18.03102	-3.786304	0.1690772	0.8994773	0.4313179	4.09959	8.879762
5324	0	-18.70262	-17.47106	-1.231563	0.05718097	0.7130341	0.3601564	12.12199	9.824988
5325	1	-16.92475	-15.91644	-1.008312	0.05935696	0.7223639	0.2750938	11.67761	9.883825
5326	0	-19.63113	-17.72646	-1.904673	0.09691164	0.8252002	0.3038592	7.152363	8.533961
5327	1	-18.07476	-16.47846	-1.596304	0.07554054	0.7776388	0.3513172	9.17583	9.875338
5328	0	-19.3988	-16.57308	-2.825722	0.1307936	0.870107	0.3719058	5.299552	8.831553
5329	1	-19.45285	-17.166	-2.286856	0.09820394	0.8274582	0.4332542	7.058242	9.056081
5330	0	-18.24709	-16.65204	-1.595053	0.07286407	0.7699382	0.3713826	9.512881	9.886628
5331	1	-18.60681	-17.37493	-1.231879	0.05746233	0.7142713	0.3581255	12.06264	9.827563
5332	0	-17.41574	-15.95416	-1.461575	0.07795376	0.7841835	0.2917076	8.891773	9.171205
5333	1	-20.89936	-17.95669	-2.942666	0.1434618	0.8815487	0.3195026	4.831581	8.352307
5334	0	-17.97458	-16.23432	-1.740261	0.0920974	0.8162647	0.2855196	7.526241	9.326899
5335	1	-17.90236	-16.10071	-1.80165	0.09447736	0.8207889	0.2886448	7.336649	9.227073
5336	0	-23.95089	-20.28576	-3.665137	0.1515157	0.8878359	0.5546474	4.574755	7.952053
5337	1	-16.73302	-15.50068	-1.232337	0.06649256	0.7494912	0.2958109	10.42443	9.737942
5338	0	-21.26344	-18.54494	-2.718503	0.11697	0.8548392	0.4479836	5.925855	8.245841
5339	1	-16.60325	-15.47061	-1.132638	0.06857825	0.7565376	0.2561499	10.10739	9.697027
5340	0	-18.30582	-17.47226	-0.8335619	0.05209644	0.6889619	0.2694628	13.30508	9.996934
5341	1	-19.28686	-17.42511	-1.861759	0.09138106	0.8148599	0.3273434	7.585239	8.605325
5342	0	-17.23731	-16.06296	-1.174347	0.06771329	0.7536594	0.2720068	10.2365	9.468453
5343	1	-18.84884	-17.20726	-1.641579	0.07571559	0.7781259	0.3662259	9.154616	9.034123
5344	0	-18.30807	-16.69559	-1.612471	0.08073567	0.791296	0.3197744	8.585389	9.827631
5345	1	-16.88864	-15.45795	-1.430681	0.0750943	0.7763881	0.3005266	9.230357	9.598114
5346	0	-17.45214	-16.0221	-1.43004	0.07206794	0.7675522	0.3202539	9.617969	9.979262
5347	1	-20.80857	-16.94622	-3.862352	0.1765914	0.903753	0.396804	3.925148	8.454871
5348	0	-16.40877	-15.37853	-1.030235	0.06202503	0.7330952	0.2657137	11.17528	9.947937
5349	1	-18.85311	-18.14222	-0.7108893	0.05325808	0.6947626	0.2325506	13.01487	9.946027
5350	0	-17.86684	-16.0485	-1.818347	0.08548128	0.8024634	0.355239	8.10876	9.184281
5351	1	-17.25297	-15.61782	-1.63515	0.08566603	0.8028754	0.2946159	8.091273	9.304684
5352	0	-19.33238	-18.05415	-1.27823	0.08008569	0.7896737	0.2320998	8.655069	9.003278
5353	1	-17.66233	-16.17848	-1.483849	0.06999177	0.7611116	0.3531804	9.903267	9.694735
5354	0	-18.2143	-17.1644	-1.049896	0.07377474	0.7726128	0.2111887	9.395455	9.569881
5355	1	-17.72621	-15.81228	-1.913931	0.09283608	0.8176921	0.3343892	7.466355	9.119855
5356	0	-16.54282	-15.33736	-1.205468	0.06592831	0.7475212	0.2914372	10.51365	9.893813
5357	1	-19.6371	-17.4897	-2.147393	0.09061119	0.8133271	0.4427386	7.649686	9.140348
5358	0	-19.53237	-17.25859	-2.273773	0.1097966	0.8454387	0.3343695	6.313012	9.224793
5359	1	-17.18299	-15.63178	-1.551204	0.07890669	0.7866702	0.3126737	8.78439	9.315024
5360	0	-18.19908	-16.18053	-2.01855	0.09910463	0.8289989	0.3250262	6.994095	9.197911
5361	1	-19.16755	-17.06652	-2.101031	0.09078858	0.8136824	0.4210931	7.63474	9.108564
5362	0	-17.74273	-16.72594	-1.016794	0.05773398	0.7154568	0.2871584	12.00588	9.771379
5363	1	-16.74036	-15.4444	-1.295961	0.07322559	0.7710068	0.2732726	9.465914	9.527639
5364	0	-18.60353	-17.86175	-0.7417793	0.06178449	0.732158	0.2001501	11.21879	9.810341
5365	1	-18.73953	-16.95368	-1.785851	0.08766814	0.8072377	0.3282872	7.906489	9.655591
5366	0	-16.49594	-15.35717	-1.138774	0.068356	0.7558039	0.258945	10.14025	9.789973
5367	1	-18.06655	-15.94354	-2.123016	0.1046028	0.8378553	0.3210835	6.626467	8.954496
5368	0	-18.56002	-16.27862	-2.281396	0.1100585	0.8458028	0.3350608	6.297989	9.016374
5369	1	-18.46704	-16.30028	-2.16676	0.09992285	0.8303756	0.3704632	6.936823	9.120122
5370	0	-17.26498	-15.75431	-1.510673	0.07440652	0.7744349	0.3303399	9.315677	9.542971
5371	1	-18.5679	-17.01051	-1.55739	0.06989743	0.7608112	0.3808944	9.916633	9.438248
5372	0	-17.36528	-15.79071	-1.57457	0.07914864	0.7872931	0.3184267	8.757537	9.613463
5373	1	-17.05375	-15.89664	-1.157103	0.07053509	0.7628283	0.2518173	9.826984	9.981692
5374	0	-17.78878	-16.85456	-0.9342232	0.06228516	0.734102	0.2400597	11.12861	9.62805
5375	1	-18.96054	-16.98557	-1.974965	0.08684363	0.8054636	0.4036304	7.981554	9.003401
5376	0	-20.45335	-18.54283	-1.910521	0.0857269	0.8030108	0.3875141	8.085527	8.538511
5377	1	-17.03359	-15.66999	-1.363605	0.06916805	0.7584653	0.3186886	10.02121	9.677913
5378	0	-24.94524	-22.13099	-2.814253	0.1331041	0.8723543	0.3500734	5.207559	7.917945
5379	1	-18.19453	-16.68493	-1.509593	0.08691383	0.8056159	0.2530629	7.975108	8.992304
5380	0	-19.70564	-16.85518	-2.850461	0.1290964	0.8684056	0.3952007	5.369223	8.909472
5381	1	-19.81549	-17.07265	-2.742835	0.1359169	0.8749884	0.3070581	5.099788	8.683345
5382	0	-17.46089	-16.33231	-1.128579	0.05891497	0.7205123	0.3131739	11.76521	9.859025
5383	1	-20.05127	-16.79266	-3.258605	0.1463784	0.8839049	0.4119139	4.735311	8.739764
5384	0	-17.96604	-16.10189	-1.864151	0.097211	0.8257283	0.2899448	7.130337	8.872794
5385	1	-17.85779	-15.89018	-1.967611	0.09946358	0.8296055	0.3065407	6.968854	9.036261
5386	0	-19.95175	-17.21446	-2.737289	0.1186948	0.8569343	0.4400742	5.839746	8.545585
5387	1	-24.90206	-23.80884	-1.093216	0.06059995	0.7274567	0.291675	11.43808	8.699831
5388	0	-19.49312	-16.89893	-2.594181	0.1152402	0.8526764	0.4104039	6.014805	8.56005
5389	1	-17.52909	-15.97575	-1.553334	0.08095486	0.7918378	0.3000135	8.562144	9.093971
5390	0	-18.63296	-16.24361	-2.389347	0.1148697	0.852205	0.3370294	6.034205	8.653158
5391	1	-18.85985	-17.07596	-1.783892	0.07951671	0.7882341	0.3895152	8.717	9.075179
5392	0	-17.43482	-16.03743	-1.397392	0.07031989	0.762151	0.3216808	9.857057	9.43214
5393	1	-21.03742	-18.57279	-2.464621	0.106511	0.8407241	0.4339007	6.507754	9.44683
5394	0	-17.25071	-15.76173	-1.488975	0.0819762	0.794328	0.2752819	8.455468	9.488768
5395	1	-18.86076	-16.30483	-2.555934	0.1230388	0.8619565	0.3347585	5.633568	8.79182
5396	0	-17.03657	-16.02346	-1.013109	0.06847173	0.7561864	0.2278061	10.12312	9.906114
5397	1	-17.37191	-16.30839	-1.063521	0.06981722	0.7605552	0.2328408	9.928027	9.527874
5398	0	-16.99106	-16.04962	-0.9414465	0.05864711	0.7193796	0.2612062	11.81895	9.898545
5399	1	-18.83938	-17.87322	-0.9661586	0.05287942	0.6928923	0.3026002	13.10807	9.839435
5400	0	-19.99573	-16.65905	-3.336684	0.1499885	0.8866953	0.4125208	4.621335	8.517162
5401	1	-17.89833	-16.62345	-1.274888	0.06454021	0.7425543	0.3217259	10.73977	9.490859
5402	0	-18.56531	-16.23966	-2.325655	0.1132424	0.8500987	0.327343	6.120916	8.93563
5403	1	-18.37493	-16.56951	-1.805416	0.08280502	0.7963081	0.3711659	8.370835	9.06166
5404	0	-16.58543	-15.60211	-0.9833159	0.06461447	0.7428245	0.2399792	10.72743	9.865913
5405	1	-18.18571	-16.16288	-2.022822	0.1037221	0.836497	0.2959516	6.682735	8.813826
5406	0	-16.34064	-15.33168	-1.008961	0.06196169	0.732849	0.2604705	11.1867	9.985072
5407	1	-17.42575	-15.7956	-1.630149	0.0865521	0.8048289	0.2876859	8.008438	9.3688
5408	0	-20.40149	-17.6766	-2.724889	0.1323371	0.8716169	0.3253996	5.23774	8.3572
5409	1	-17.51768	-16.11304	-1.404644	0.08174192	0.7937617	0.25428	8.479703	9.197153
5410	0	-18.34401	-16.46357	-1.880432	0.08685068	0.8054789	0.3671671	7.980906	8.973523
5411	1	-18.62728	-17.29411	-1.333171	0.06970428	0.760194	0.3056383	9.944112	9.119212
5412	0	-18.52845	-16.2735	-2.254949	0.1133113	0.850189	0.3045517	6.117194	8.773649
5413	1	-17.06664	-16.16797	-0.8986666	0.06423188	0.7414272	0.2222986	10.79133	9.845291
5414	0	-18.79735	-16.96261	-1.834733	0.08794354	0.8078235	0.3427245	7.88173	9.642702
5415	1	-19.28733	-17.83495	-1.452376	0.06117549	0.7297591	0.4126451	11.33047	9.949463
5416	0	-17.97977	-16.34042	-1.639346	0.09173944	0.8155653	0.2600806	7.555607	9.018528
5417	1	-17.6159	-16.09968	-1.516224	0.08486677	0.8010813	0.2660562	8.167474	9.082823
5418	0	-16.9966	-16.11845	-0.8781543	0.06254446	0.735099	0.2257247	11.08247	9.876212
5419	1	-17.48443	-16.58197	-0.9024684	0.06538704	0.7456051	0.217742	10.60068	9.739052
5420	0	-17.70714	-16.18851	-1.518628	0.07901475	0.7869488	0.3019588	8.772377	9.778157
5421	1	-20.98785	-18.53006	-2.457787	0.1071631	0.841682	0.4250229	6.468151	8.29599
5422	0	-20.44901	-17.71904	-2.729969	0.1156099	0.8531439	0.4664194	5.995571	8.535021
5423	1	-19.5497	-17.22045	-2.329255	0.1064118	0.8405774	0.3797653	6.51382	8.485882
5424	0	-17.0793	-15.71622	-1.363083	0.07489848	0.7758352	0.2820525	9.25449	9.798507
5425	1	-17.95083	-16.26584	-1.684989	0.07818871	0.7848016	0.3629193	8.865055	9.567682
5426	0	-18.66051	-17.28534	-1.375171	0.08585064	0.8032854	0.2262808	8.073873	9.180173
5427	1	-19.28925	-17.29596	-1.99329	0.0858269	0.8032328	0.4200608	8.076107	9.449281
5428	0	-16.62616	-15.36331	-1.262859	0.06942801	0.7593062	0.2865613	9.983683	9.87206
5429	1	-17.90562	-16.93366	-0.9719684	0.07022143	0.76184	0.2106558	9.870878	9.820786
5430	0	-17.54448	-16.02134	-1.523136	0.07564784	0.7779376	0.3257872	9.162815	9.813669
5431	1	-16.77784	-15.64427	-1.133561	0.06316858	0.7374716	0.2875738	10.97297	9.791856
5432	0	-22.81143	-20.51269	-2.298743	0.08934976	0.8107626	0.5290575	7.757683	8.451767
5433	1	-19.34678	-18.14285	-1.203928	0.06980349	0.7605114	0.268018	9.929979	9.059014
5434	0	-17.40008	-16.49229	-0.9077803	0.06625557	0.7486672	0.2149042	10.46172	9.798876
5435	1	-20.85205	-18.74048	-2.111578	0.08665754	0.8050589	0.4645465	7.998695	8.72834
5436	0	-16.51778	-15.32045	-1.197333	0.06636287	0.7490408	0.2864225	10.4448	9.84833
5437	1	-22.05281	-18.59448	-3.458322	0.1628854	0.8956583	0.3543389	4.255429	8.87773
5438	0	-17.92874	-16.19257	-1.736168	0.09148957	0.815074	0.2880448	7.576243	8.890384
5439	1	-24.7094	-18.14175	-6.567643	0.2854732	0.9404606	0.5889047	2.428064	8.661778
5440	0	-16.52315	-15.36335	-1.1598	0.06916404	0.7584523	0.2599514	10.02178	9.780169
5441	1	-20.99493	-17.64082	-3.35411	0.1416223	0.8800131	0.5013192	4.894336	8.685084
5442	0	-19.94563	-16.80795	-3.137681	0.146254	0.8838064	0.3659615	4.739337	8.442552
5443	1	-18.72723	-16.88211	-1.845128	0.08101387	0.7919832	0.4011637	8.555908	9.336073
5444	0	-17.35906	-16.01492	-1.344135	0.07058455	0.7629835	0.3032891	9.820098	9.376283
5445	1	-16.9672	-15.70671	-1.260493	0.071151	0.7647473	0.2756204	9.741918	9.968602
5446	0	-18.54057	-16.4213	-2.119274	0.1088407	0.8440954	0.2923734	6.368456	8.957831
5447	1	-18.35342	-16.31818	-2.035232	0.09624079	0.8240055	0.3512013	7.202219	9.270241
5448	0	-17.75231	-16.27299	-1.479327	0.07098791	0.7642419	0.3442332	9.764299	9.998275
5449	1	-17.92797	-15.98407	-1.943904	0.09404748	0.8199876	0.3358192	7.370183	9.225228
5450	0	-17.57457	-16.40221	-1.172364	0.05992069	0.7246943	0.320282	11.56774	9.804117
5451	1	-19.06157	-17.57371	-1.487859	0.06370709	0.7394883	0.4051874	10.88022	9.810468
5452	0	-17.98957	-16.44896	-1.540608	0.07707474	0.7818414	0.3216415	8.993182	9.077389
5453	1	-20.72147	-18.18501	-2.536458	0.1040266	0.8369691	0.4914552	6.663174	8.779703
5454	0	-17.88875	-16.15292	-1.735828	0.08163663	0.7935063	0.3549066	8.490639	9.198265
5455	1	-17.77939	-16.8706	-0.9087899	0.05444812	0.7005143	0.2763742	12.73041	9.94671
5456	0	-18.67819	-16.83106	-1.847129	0.08997707	0.8120462	0.3323443	7.703598	8.727741
5457	1	-17.78665	-16.04278	-1.743872	0.08240326	0.7953528	0.3519999	8.411647	9.425456
5458	0	-19.86498	-17.85964	-2.00534	0.08386521	0.7987892	0.4432245	8.265015	9.039091
5459	1	-18.32626	-16.12333	-2.20293	0.1045594	0.8377887	0.3481166	6.629222	8.761304
5460	0	-17.42032	-15.94451	-1.475814	0.0843302	0.7998595	0.2584451	8.219442	9.294085
5461	1	-18.85805	-17.30074	-1.557302	0.06715033	0.7517529	0.4037225	10.32232	9.841533
5462	0	-17.6363	-16.47018	-1.166119	0.06870595	0.7569573	0.2641546	10.08861	9.362042
5463	1	-18.34203	-16.2082	-2.133838	0.1073743	0.8419898	0.3060389	6.45543	8.987388
5464	0	-17.13782	-15.79432	-1.3435	0.06749285	0.752916	0.3236482	10.26993	9.70777
5465	1	-18.3742	-16.78277	-1.591431	0.07234167	0.7683776	0.3741649	9.581575	9.373151
5466	0	-17.08732	-15.6473	-1.44002	0.07711989	0.7819629	0.2905839	8.987917	9.678218
5467	1	-19.31644	-17.41451	-1.901932	0.09705374	0.8254513	0.3021152	7.14189	8.577393
