Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	p_th	sigma2	t_half	theta
5505	1	-19.43809	-16.98469	-2.453394	0.08740409	0	1	0.8066729	0.3217864	7.930375	8.740778
5506	0	-18.73013	-16.46191	-2.26822	0.08653597	0	1	0.8047936	0.272363	8.009931	9.510079
5507	1	-19.42931	-16.3733	-3.05601	0.1159291	0	1	0.8535453	0.3209239	5.97906	8.635702
5508	0	-18.22662	-16.32598	-1.900638	0.06225356	0	1	0.7339801	0.3157105	11.13426	9.678225
5509	1	-17.81763	-15.8798	-1.937831	0.06907212	0	1	0.7581537	0.2835331	10.03512	9.457704
5510	0	-19.87047	-17.07394	-2.796528	0.09970474	0	1	0.8300107	0.349325	6.951998	9.384642
5511	1	-18.9437	-16.91527	-2.02843	0.06671647	0	1	0.7502652	0.3263318	10.38945	9.327136
5512	0	-19.2378	-17.35125	-1.886551	0.07791293	0	1	0.7840757	0.2232846	8.896433	9.227737
5513	1	-17.55229	-15.63187	-1.920426	0.07291792	0	1	0.7700979	0.2568049	9.505855	9.506945
5514	0	-19.82602	-16.58255	-3.243469	0.1150563	0	1	0.8524428	0.3943281	6.024416	8.949099
5515	1	-18.72615	-17.21734	-1.508805	0.05950979	0	1	0.7229991	0.2261539	11.64762	9.773193
5516	0	-18.96519	-16.88737	-2.077815	0.06306907	0	1	0.7370958	0.3704423	10.99029	9.795842
5517	1	-18.10048	-15.7257	-2.374784	0.08443464	0	1	0.8000984	0.316806	8.209275	9.406055
5518	0	-22.43628	-19.90318	-2.5331	0.06978142	0	1	0.7604409	0.5065112	9.933119	9.337979
5519	1	-17.94565	-15.73061	-2.215042	0.07597149	0	1	0.7788344	0.3231562	9.12378	9.658311
5520	0	-18.98082	-16.0438	-2.937025	0.1100504	0	1	0.8457916	0.322778	6.298451	8.880943
5521	1	-18.19174	-15.90151	-2.290232	0.07694899	0	1	0.7815025	0.3412391	9.007879	9.43181
5522	0	-19.10082	-17.08452	-2.016307	0.0694039	0	1	0.7592284	0.3045284	9.987151	9.168131
5523	1	-17.50652	-15.70785	-1.798674	0.06889299	0	1	0.7575697	0.2476393	10.06122	9.984352
5524	0	-18.57226	-15.86972	-2.702544	0.09970795	0	1	0.8300161	0.3179681	6.951775	8.903977
5525	1	-22.34775	-18.40073	-3.94702	0.1332225	0	1	0.8724675	0.5419905	5.202928	8.664394
5526	0	-19.4531	-16.49838	-2.95472	0.1054544	0	1	0.8391478	0.362197	6.572959	8.643493
5527	1	-18.07499	-16.58367	-1.491316	0.06017062	0	1	0.7257164	0.2191384	11.51969	9.915531
5528	0	-17.35421	-15.43863	-1.915579	0.06774541	0	1	0.7537674	0.2852111	10.23165	9.686832
5529	1	-19.31662	-16.18357	-3.133045	0.1129839	0	1	0.8497586	0.3689783	6.134922	8.848216
5530	0	-20.90259	-18.14296	-2.759624	0.08619422	0	1	0.8040443	0.4484475	8.04169	9.606863
5531	1	-19.25879	-17.15886	-2.09993	0.06573902	0	1	0.7468541	0.3578651	10.54392	9.414031
5532	0	-18.2464	-16.16402	-2.082388	0.08178246	0	1	0.79386	0.250178	8.475499	9.219238
5533	1	-17.47248	-15.63723	-1.835251	0.06361094	0	1	0.7391303	0.287331	10.89667	9.772676
5534	0	-19.05723	-16.38756	-2.669672	0.09571801	0	1	0.8230636	0.3348708	7.241555	8.747003
5535	1	-20.91282	-18.69755	-2.215265	0.06450139	0	1	0.7424129	0.412301	10.74624	9.278757
5536	0	-22.29358	-17.56403	-4.729546	0.1726922	0	1	0.9015807	0.5129761	4.013772	8.644637
5537	1	-19.0187	-16.17857	-2.84013	0.09964085	0	1	0.8299035	0.3653882	6.956456	8.864733
5538	0	-19.10126	-16.85065	-2.250617	0.08240974	0	1	0.7953682	0.2920984	8.410986	8.882182
5539	1	-18.4633	-16.38499	-2.078318	0.08137026	0	1	0.7928574	0.2513508	8.518434	9.139906
5540	0	-19.89436	-18.15904	-1.735316	0.06107735	0	1	0.7293689	0.2743658	11.34868	9.36229
5541	1	-19.63787	-16.66333	-2.974538	0.1016225	0	1	0.8331682	0.4007419	6.820802	9.083832
5542	0	-18.61716	-16.57143	-2.045725	0.06732773	0	1	0.7523565	0.3277462	10.29512	9.397797
5543	1	-18.96842	-16.6304	-2.338018	0.07410439	0	1	0.7735669	0.3802128	9.353658	9.677973
5544	0	-20.09934	-18.32481	-1.774537	0.05185075	0	1	0.6877107	0.3470512	13.36812	9.888756
5545	1	-17.6218	-15.63634	-1.98546	0.06858528	0	1	0.7565607	0.3004523	10.10635	9.592037
5546	0	-21.03804	-18.2871	-2.750942	0.08359441	0	1	0.7981609	0.4697862	8.291789	9.417331
5547	1	-20.68828	-16.74952	-3.938764	0.1505116	0	1	0.8870886	0.3724559	4.605274	8.462419
5548	0	-17.24598	-15.34104	-1.904946	0.06919082	0	1	0.7585392	0.2736705	10.01791	9.704927
5549	1	-17.89121	-15.669	-2.222212	0.08294425	0	1	0.7966372	0.2807162	8.356784	9.210109
5550	0	-23.41407	-20.05122	-3.362853	0.1026245	0	1	0.8347729	0.5784614	6.75421	8.685905
5551	1	-18.97996	-16.19326	-2.786694	0.1065317	0	1	0.8407547	0.2992564	6.506487	8.965951
5552	0	-18.56802	-16.13492	-2.433095	0.09216646	0	1	0.8163991	0.2850121	7.520601	9.294714
5553	1	-20.37721	-17.79029	-2.586923	0.09130335	0	1	0.8147062	0.3385511	7.591695	9.694507
5554	0	-17.40593	-15.39016	-2.015766	0.0729113	0	1	0.7700783	0.2825333	9.506719	9.709159
5555	1	-19.42348	-16.41543	-3.008051	0.1044339	0	1	0.8375965	0.3904006	6.637185	8.963525
5556	0	-17.19133	-15.41656	-1.774774	0.06729732	0	1	0.7522532	0.250118	10.29977	9.91441
5557	1	-17.56073	-15.50592	-2.054818	0.07337866	0	1	0.7714566	0.2908862	9.446169	9.771726
5558	0	-18.11501	-15.67082	-2.444191	0.0885616	0	1	0.8091259	0.3111027	7.826724	9.236095
5559	1	-18.65566	-16.38461	-2.271057	0.07260052	0	1	0.7691533	0.3671177	9.547414	9.623242
5560	0	-19.67293	-16.76119	-2.911737	0.0995561	0	1	0.8297612	0.3932188	6.962378	8.735721
5561	1	-17.56414	-15.46996	-2.094179	0.0774078	0	1	0.7827344	0.2777702	8.954488	9.509244
5562	0	-21.66651	-19.01392	-2.652595	0.1100664	0	1	0.8458138	0.2427897	6.297536	8.609834
5563	1	-19.23824	-16.65198	-2.586253	0.08435611	0	1	0.7999188	0.3920643	8.216918	9.225422
5564	0	-17.11451	-15.36712	-1.747385	0.06599179	0	1	0.7477443	0.2501966	10.50354	9.92297
5565	1	-18.38675	-16.13904	-2.247704	0.07865271	0	1	0.7860126	0.3154192	8.812756	9.769432
5566	0	-21.21168	-18.52291	-2.688765	0.08624597	0	1	0.8041581	0.417312	8.036864	9.871582
5567	1	-19.4113	-17.11067	-2.300638	0.07005512	0	1	0.7613129	0.3991259	9.894312	9.71329
5568	0	-22.98653	-17.59501	-5.391529	0.2157677	0	1	0.9212262	0.3986766	3.212469	8.481498
5569	1	-23.12109	-18.75714	-4.363954	0.168949	0	1	0.8994011	0.3853178	4.102701	8.920765
5570	0	-21.34107	-18.54779	-2.79328	0.1063637	0	1	0.8405063	0.3023095	6.516762	9.381844
5571	1	-17.5217	-15.54352	-1.978185	0.07448933	0	1	0.7746717	0.2631515	9.305322	9.668514
5572	0	-18.32476	-16.21411	-2.110652	0.0683845	0	1	0.7558982	0.3419762	10.13603	9.568156
5573	1	-19.63337	-17.26181	-2.371565	0.077335	0	1	0.7825398	0.3671332	8.962917	9.992881
5574	0	-17.69733	-15.49294	-2.204392	0.07983563	0	1	0.7890433	0.2945618	8.682178	9.372202
5575	1	-19.97584	-17.16308	-2.812752	0.09384244	0	1	0.819603	0.4020694	7.386287	9.403809
5576	0	-19.86029	-17.769	-2.091283	0.08804935	0	1	0.8080477	0.2209827	7.872258	9.220849
5577	1	-19.62966	-16.71513	-2.914529	0.09988035	0	1	0.8303047	0.3916144	6.939775	8.740659
5578	0	-17.63918	-15.54178	-2.097398	0.07548463	0	1	0.7774828	0.2902732	9.182626	9.393541
5579	1	-18.22774	-16.03594	-2.191794	0.08438074	0	1	0.7999752	0.2641305	8.214519	9.43298
5580	0	-18.587	-16.19227	-2.39473	0.07912903	0	1	0.7872427	0.361702	8.759707	9.379779
5581	1	-18.15954	-15.7801	-2.379434	0.08978372	0	1	0.8116523	0.2841301	7.720188	9.204983
5582	0	-17.37414	-15.36721	-2.006922	0.0723147	0	1	0.7682965	0.2836135	9.585149	9.711065
5583	1	-19.01172	-16.75604	-2.255679	0.07687906	0	1	0.7813136	0.3301392	9.016073	9.973873
5584	0	-19.30455	-16.90628	-2.398273	0.08404973	0	1	0.7992152	0.3269955	8.24687	9.756494
5585	1	-18.57234	-16.16291	-2.409431	0.08003437	0	1	0.7895446	0.3600741	8.660619	9.334889
5586	0	-28.26414	-24.53983	-3.724316	0.1031777	0	1	0.8356462	0.8206492	6.717996	9.13674
5587	1	-21.18943	-18.23342	-2.956007	0.09789515	0	1	0.8269238	0.4257623	7.080506	8.467253
5588	0	-20.52723	-18.02815	-2.499081	0.07680732	0	1	0.7811195	0.4217607	9.024494	9.973832
5589	1	-19.17819	-16.75167	-2.426524	0.09711186	0	1	0.8255538	0.2549378	7.137616	8.948799
5590	0	-17.5941	-15.57731	-2.016792	0.06781371	0	1	0.7539967	0.3151324	10.22134	9.865832
5591	1	-19.03907	-16.3481	-2.690973	0.1045764	0	1	0.8378148	0.2834603	6.628143	8.830947
5592	0	-20.84434	-17.16654	-3.677798	0.1432857	0	1	0.8814034	0.33445	4.837519	8.43084
5593	1	-18.2324	-16.5092	-1.723201	0.06309384	0	1	0.7371894	0.259708	10.98597	9.581341
5594	0	-19.7714	-16.55706	-3.214336	0.1214742	0	1	0.8601883	0.3342414	5.706126	8.546422
5595	1	-20.85827	-18.81462	-2.043647	0.08498442	0	1	0.8013473	0.224862	8.156168	8.898268
5596	0	-18.22835	-15.98165	-2.246698	0.08326422	0	1	0.7973898	0.2857278	8.324671	9.064284
5597	1	-17.80468	-15.62452	-2.180158	0.07978622	0	1	0.7889183	0.2878108	8.687555	9.258017
5598	0	-17.4976	-15.46205	-2.035554	0.07189626	0	1	0.7670317	0.2944544	9.640935	9.80224
5599	1	-17.90004	-15.60536	-2.294671	0.08066481	0	1	0.7911203	0.3167689	8.592931	9.35136
5600	0	-19.12992	-16.49562	-2.634297	0.1011045	0	1	0.8323265	0.2883193	6.855749	8.744858
5601	1	-20.23991	-16.49775	-3.742158	0.1424644	0	1	0.880721	0.3629536	4.865407	8.618146
5602	0	-19.08209	-16.13924	-2.942855	0.1099401	0	1	0.8456384	0.3254262	6.304771	8.955609
5603	1	-17.81033	-15.76857	-2.041764	0.07778301	0	1	0.7837322	0.2614956	8.911293	9.608235
5604	0	-19.24119	-16.92026	-2.320929	0.07215123	0	1	0.7678039	0.3895873	9.606865	9.831489
5605	1	-17.91259	-15.6795	-2.233087	0.0764813	0	1	0.7802334	0.3255001	9.062963	9.518379
5606	0	-21.57772	-18.9376	-2.640121	0.1009191	0	1	0.8320232	0.291147	6.868348	9.502537
5607	1	-17.34453	-15.40301	-1.941515	0.07227128	0	1	0.7681659	0.2659018	9.590907	9.674867
5608	0	-17.43551	-15.52353	-1.911971	0.07052265	0	1	0.7627892	0.2679202	9.828718	9.559432
5609	1	-17.52184	-15.42221	-2.099623	0.0760028	0	1	0.7789208	0.2877386	9.120022	9.554312
5610	0	-18.45624	-16.41855	-2.037689	0.08131336	0	1	0.7927183	0.2416351	8.524395	9.495915
5611	1	-18.65288	-16.71692	-1.935961	0.06492672	0	1	0.7439549	0.3090256	10.67584	9.423406
5612	0	-20.41887	-17.0359	-3.382972	0.118296	0	1	0.8564552	0.423241	5.859432	8.534737
5613	1	-19.20018	-16.90831	-2.29187	0.07775655	0	1	0.7836621	0.335991	8.914325	9.96663
5614	0	-18.54103	-16.05395	-2.487078	0.0860588	0	1	0.8037459	0.3424478	8.054344	9.427629
5615	1	-20.12167	-17.58397	-2.537699	0.07799705	0	1	0.7842976	0.4274384	8.886839	9.63626
5616	0	-18.61915	-16.7958	-1.823356	0.06895294	0	1	0.7577655	0.2535049	10.05247	9.330424
5617	1	-20.7853	-17.62174	-3.163557	0.1073928	0	1	0.8420168	0.4283284	6.454314	9.241497
5618	0	-18.89044	-16.42058	-2.469861	0.08075987	0	1	0.791356	0.3766609	8.582817	9.381797
5619	1	-18.66187	-16.12252	-2.539346	0.09785566	0	1	0.8268552	0.2809167	7.083363	9.07109
5620	0	-18.11328	-16.01328	-2.100003	0.07014207	0	1	0.7615887	0.3259671	9.882047	9.471758
5621	1	-19.47245	-17.00526	-2.467191	0.08107606	0	1	0.7921363	0.3731445	8.549344	9.775997
5622	0	-22.80144	-17.5363	-5.26514	0.1970604	0	1	0.9137485	0.5225556	3.517436	8.609755
5623	1	-17.95228	-15.83955	-2.112723	0.08147659	0	1	0.7931169	0.2595627	8.507317	9.427735
5624	0	-19.24017	-17.7008	-1.539367	0.06713516	0	1	0.7517011	0.1983369	10.32465	9.723369
5625	1	-17.68541	-15.67698	-2.008429	0.07261857	0	1	0.7692072	0.2822156	9.54504	9.409808
5626	0	-22.04231	-20.10638	-1.935934	0.08079602	0	1	0.7914454	0.2206662	8.578977	9.891108
5627	1	-17.53645	-15.59216	-1.944293	0.06481342	0	1	0.7435458	0.3123613	10.6945	9.902991
5628	0	-17.14622	-15.38942	-1.756804	0.06262534	0	1	0.7354086	0.2712666	11.06816	9.912859
5629	1	-21.5279	-18.59268	-2.935222	0.09613126	0	1	0.823809	0.4329082	7.210424	8.43552
5630	0	-18.60003	-16.60181	-1.99822	0.07792357	0	1	0.7841038	0.2496076	8.895218	9.157518
5631	1	-19.06231	-17.13028	-1.932029	0.06408985	0	1	0.740905	0.3133281	10.81524	9.371942
5632	0	-18.83284	-16.48264	-2.350204	0.09271493	0	1	0.8174595	0.2593043	7.476112	8.968506
5633	1	-19.95384	-17.38942	-2.564426	0.0861766	0	1	0.8040055	0.369063	8.043334	9.742819
5634	0	-22.96055	-20.25354	-2.70701	0.07530378	0	1	0.7769769	0.5360738	9.204679	9.901748
5635	1	-18.01984	-16.0195	-2.000331	0.06375454	0	1	0.7396647	0.3378723	10.87212	9.954308
5636	0	-18.15978	-15.77065	-2.38913	0.082845	0	1	0.7964027	0.3324097	8.366796	9.260183
5637	1	-18.24521	-16.04323	-2.201973	0.07195636	0	1	0.7672141	0.3473274	9.632882	9.732967
5638	0	-18.87676	-16.39862	-2.478139	0.08168214	0	1	0.7936168	0.3724314	8.485908	9.478738
5639	1	-18.85178	-16.07623	-2.77555	0.1031936	0	1	0.8356713	0.3176629	6.716958	9.065658
5640	0	-21.57535	-18.03148	-3.543861	0.1181408	0	1	0.8562679	0.4987592	5.867127	8.896099
5641	1	-19.28411	-17.43339	-1.850714	0.05662493	0	1	0.7105615	0.338438	12.24102	9.762593
5642	0	-17.33938	-15.56698	-1.772404	0.06444611	0	1	0.7422113	0.265089	10.75545	9.75806
5643	1	-17.94545	-16.11499	-1.83046	0.06597168	0	1	0.7476736	0.2719856	10.50674	9.521845
5644	0	-19.19936	-17.00268	-2.196685	0.08980724	0	1	0.8117003	0.2365559	7.718166	9.167434
5645	1	-19.29849	-17.06079	-2.237704	0.08057034	0	1	0.7908856	0.2998283	8.603007	9.891915
5646	0	-19.90251	-16.98302	-2.919486	0.1154151	0	1	0.852898	0.2830399	6.005689	8.655551
5647	1	-19.76318	-17.14895	-2.614225	0.08660744	0	1	0.8049497	0.3843772	8.003321	8.819826
5648	0	-19.84548	-16.88501	-2.960471	0.1042428	0	1	0.8373027	0.3737727	6.649351	9.240356
5649	1	-17.74923	-15.61151	-2.137721	0.07480523	0	1	0.775571	0.3066056	9.266026	9.72613
5650	0	-17.40911	-15.41754	-1.991567	0.06904499	0	1	0.7580654	0.2993582	10.03907	9.743018
5651	1	-21.36722	-17.04124	-4.325975	0.1604904	0	1	0.8941023	0.4438917	4.318933	8.399505
5652	0	-19.29028	-16.14707	-3.143215	0.1164346	0	1	0.8541764	0.3464312	5.953106	8.70354
5653	1	-20.8891	-18.12526	-2.763846	0.1114791	0	1	0.8477489	0.2633464	6.217734	9.073145
5654	0	-17.51654	-15.56435	-1.952193	0.07435201	0	1	0.7742788	0.2571481	9.322508	9.606464
5655	1	-18.14994	-15.699	-2.450942	0.08702701	0	1	0.8058608	0.3235772	7.964737	9.248568
5656	0	-18.41306	-15.7856	-2.62746	0.09568012	0	1	0.8229949	0.3212876	7.244422	8.994846
5657	1	-17.12433	-15.37619	-1.748136	0.06330608	0	1	0.7379891	0.2650689	10.94914	9.892883
5658	0	-20.91482	-16.96259	-3.952222	0.1546959	0	1	0.8901393	0.3454286	4.480707	8.613638
5659	1	-19.54058	-16.94382	-2.596763	0.0865092	0	1	0.8047351	0.3785117	8.01241	8.86086
5660	0	-19.45072	-17.24327	-2.207448	0.06840983	0	1	0.7559819	0.3765308	10.13228	9.36718
5661	1	-18.45552	-16.26065	-2.194869	0.07038347	0	1	0.7623515	0.3565734	9.848153	9.631883
5662	0	-19.1207	-16.29781	-2.822899	0.1087612	0	1	0.8439827	0.2959515	6.373108	8.928413
5663	1	-18.10193	-15.75456	-2.347372	0.08791364	0	1	0.8077601	0.286304	7.88441	9.098002
5664	0	-19.55855	-16.88042	-2.678127	0.09197103	0	1	0.8160184	0.3656627	7.536582	8.726352
5665	1	-20.21249	-18.23799	-1.974499	0.05579415	0	1	0.7067971	0.3898471	12.42329	9.850358
5666	0	-19.96252	-18.41286	-1.549653	0.04984616	0	1	0.677172	0.2892019	13.90573	9.962703
5667	1	-18.12915	-15.83182	-2.297328	0.08461003	0	1	0.8004985	0.2921047	8.192258	9.080097
5668	0	-17.31517	-15.34626	-1.968904	0.06959312	0	1	0.7598375	0.2892658	9.959996	9.816132
5669	1	-18.01099	-15.76009	-2.250904	0.07639092	0	1	0.7799866	0.3319876	9.073686	9.513982
5670	0	-20.29551	-17.0688	-3.226712	0.1111022	0	1	0.8472373	0.4217166	6.238825	8.595139
5671	1	-21.39554	-17.4594	-3.936134	0.137941	0	1	0.8768182	0.4850421	5.024952	8.712869
5672	0	-19.46364	-16.636	-2.827646	0.09495256	0	1	0.8216668	0.3986013	7.299932	9.138811
5673	1	-18.33338	-16.46046	-1.872924	0.06628617	0	1	0.7487738	0.2818963	10.45689	9.419338
5674	0	-17.87036	-15.84019	-2.03017	0.06657026	0	1	0.7497603	0.327916	10.41226	9.775684
5675	1	-20.53548	-17.48198	-3.053494	0.1002648	0	1	0.8309446	0.4463419	6.913169	9.142633
5676	0	-18.68809	-16.17963	-2.508457	0.08643372	0	1	0.80457	0.3470754	8.019407	9.453903
5677	1	-19.38185	-17.27707	-2.104781	0.06182208	0	1	0.7323049	0.3907722	11.21197	9.940442
5678	0	-18.1425	-16.4768	-1.665699	0.06896764	0	1	0.7578134	0.2164619	10.05032	9.786488
5679	1	-19.56075	-17.14207	-2.418676	0.08080963	0	1	0.7914791	0.357489	8.577532	9.872339
5680	0	-20.34801	-17.26448	-3.083531	0.1168005	0	1	0.85463	0.3238352	5.934454	8.439154
5681	1	-20.90672	-18.30708	-2.599644	0.107105	0	1	0.8415971	0.2452028	6.471661	9.051217
5682	0	-18.17208	-15.68218	-2.489901	0.09091264	0	1	0.8139301	0.3098052	7.624322	9.133139
5683	1	-18.84275	-16.67653	-2.166217	0.07353079	0	1	0.7719019	0.3241162	9.426625	9.13028
5684	0	-19.11966	-16.48767	-2.631989	0.09520092	0	1	0.8221223	0.3260449	7.280888	8.726513
5685	1	-19.0366	-16.29407	-2.742531	0.1030868	0	1	0.8355034	0.308043	6.723918	9.122013
5686	0	-20.15449	-18.07075	-2.083741	0.0732267	0	1	0.7710101	0.3003891	9.465771	8.896164
5687	1	-18.94338	-16.3355	-2.607882	0.09889214	0	1	0.8286378	0.2943002	7.009123	9.194779
5688	0	-17.80846	-15.95724	-1.851217	0.07023146	0	1	0.7618717	0.2536902	9.869468	9.469031
5689	1	-21.37422	-17.5075	-3.866721	0.1501856	0	1	0.8868438	0.348973	4.615272	8.340048
5690	0	-20.64276	-17.66792	-2.974845	0.1110097	0	1	0.8471112	0.3284649	6.244025	8.397629
5691	1	-18.00692	-16.14233	-1.864587	0.05982496	0	1	0.724301	0.3206371	11.58625	9.917313
5692	0	-18.12432	-15.69016	-2.434168	0.09019155	0	1	0.8124813	0.2975292	7.685278	9.111972
5693	1	-18.87258	-16.12114	-2.751436	0.1001253	0	1	0.830713	0.3309564	6.922798	9.154752
5694	0	-24.09732	-17.88395	-6.213374	0.2420155	0	1	0.9297694	0.5195786	2.864061	8.678835
5695	1	-18.30123	-16.05198	-2.249256	0.07402428	0	1	0.7733357	0.3485107	9.363781	9.680659
5696	0	-18.05375	-15.68329	-2.370457	0.0867385	0	1	0.8052352	0.3003881	7.991229	9.114775
5697	1	-20.44662	-18.0916	-2.355024	0.07910641	0	1	0.7871846	0.3477886	8.762213	8.721263
5698	0	-18.99484	-17.25399	-1.740854	0.05493565	0	1	0.7028167	0.3142935	12.61744	9.85245
5699	1	-17.9795	-15.77572	-2.203787	0.07745113	0	1	0.7828501	0.3096623	8.949477	9.259828
5700	0	-19.89748	-16.52186	-3.375614	0.1216904	0	1	0.8604352	0.3909403	5.695991	8.586264
5701	1	-17.69417	-15.65044	-2.043728	0.0703937	0	1	0.7623837	0.3064892	9.846721	9.942197
5702	0	-19.2182	-16.32276	-2.895435	0.1092407	0	1	0.8446602	0.3149955	6.345139	9.016214
5703	1	-18.29795	-16.06854	-2.229409	0.0740011	0	1	0.7732687	0.3418301	9.366715	9.794644
5704	0	-21.43753	-17.55938	-3.878154	0.1389653	0	1	0.877724	0.4478778	4.987914	8.926921
5705	1	-17.96649	-15.71845	-2.248033	0.08365237	0	1	0.7982957	0.2837629	8.286044	9.162134
5706	0	-18.79969	-15.95674	-2.842952	0.1050422	0	1	0.8385247	0.3267405	6.59875	8.961047
5707	1	-19.13398	-17.50768	-1.626301	0.06654421	0	1	0.7496701	0.219081	10.41634	9.500777
5708	0	-19.24923	-16.67386	-2.575379	0.08371195	0	1	0.7984341	0.3931615	8.280147	9.313429
5709	1	-19.39332	-16.36684	-3.026476	0.116829	0	1	0.8546652	0.305691	5.933006	8.753592
5710	0	-19.71501	-17.61632	-2.098684	0.06364003	0	1	0.7392387	0.3736992	10.89169	9.456916
5711	1	-17.86837	-15.89312	-1.975255	0.06727118	0	1	0.7521644	0.3058115	10.30378	9.554347
5712	0	-17.34574	-15.54058	-1.805157	0.06551834	0	1	0.7460723	0.2677533	10.57944	9.720722
5713	1	-22.61044	-18.21823	-4.392215	0.1563689	0	1	0.8913135	0.517639	4.432768	8.858722
5714	0	-18.59299	-16.1361	-2.456888	0.0923739	0	1	0.8168015	0.2905928	7.503713	9.307859
5715	1	-18.22014	-15.71735	-2.502793	0.09029423	0	1	0.8126889	0.3179706	7.676539	9.202096
5716	0	-19.92278	-16.97401	-2.948772	0.1076838	0	1	0.8424389	0.343412	6.436873	9.220028
5717	1	-17.72031	-15.9331	-1.787208	0.06148635	0	1	0.7309884	0.286482	11.27319	9.771956
5718	0	-19.52008	-16.89809	-2.621986	0.08514514	0	1	0.8017097	0.3995804	8.140772	9.446134
5719	1	-21.86379	-18.15601	-3.707773	0.1241454	0	1	0.8631809	0.5172966	5.583347	8.724925
5720	0	-23.56832	-19.07884	-4.489483	0.1846692	0	1	0.907962	0.3129412	3.753454	8.473068
5721	1	-17.49888	-15.4738	-2.025079	0.06992337	0	1	0.7608939	0.3038438	9.912954	9.68215
5722	0	-20.03223	-16.62622	-3.406013	0.1244733	0	1	0.8635395	0.3798974	5.568643	8.907136
5723	1	-19.056	-17.68401	-1.371995	0.05750488	0	1	0.7144575	0.2058092	12.05371	9.964869
5724	0	-19.17825	-16.90677	-2.271486	0.0709803	0	1	0.7642183	0.380122	9.765346	9.998953
5725	1	-18.82491	-16.96917	-1.85574	0.05904227	0	1	0.7210478	0.3231354	11.73985	9.690019
5726	0	-20.23739	-18.04992	-2.187471	0.07215946	0	1	0.7678288	0.3408544	9.60577	8.912368
5727	1	-19.12391	-16.48568	-2.63823	0.09867727	0	1	0.8282711	0.304755	7.024386	9.262332
5728	0	-19.62525	-17.16583	-2.459424	0.07630191	0	1	0.779743	0.4097333	9.08427	9.524542
5729	1	-22.0868	-19.29879	-2.788007	0.08441657	0	1	0.8000571	0.4790939	8.211032	8.692862
5730	0	-18.50411	-16.28325	-2.220861	0.08283422	0	1	0.7963772	0.2809925	8.367884	9.630695
5731	1	-19.11614	-16.91705	-2.199088	0.06685089	0	1	0.7507279	0.3859547	10.36856	9.968452
5732	0	-17.268	-15.35863	-1.909371	0.06794264	0	1	0.7544286	0.2822621	10.20195	9.730821
5733	1	-19.29786	-16.76498	-2.532876	0.1002319	0	1	0.8308902	0.2653802	6.915432	8.8216
5734	0	-18.39916	-16.62978	-1.76938	0.0711017	0	1	0.7645948	0.2294787	9.748672	9.976472
5735	1	-18.37341	-16.24059	-2.13282	0.07957489	0	1	0.7883822	0.2757375	8.710627	9.09097
5736	0	-19.72315	-16.51738	-3.205771	0.1152365	0	1	0.8526718	0.3782902	6.014995	8.591045
5737	1	-21.10767	-18.4238	-2.68387	0.08047058	0	1	0.7906372	0.469418	8.613672	9.566208
5738	0	-19.78532	-17.44699	-2.338322	0.07633989	0	1	0.779847	0.3627081	9.07975	8.941849
5739	1	-20.70852	-17.167	-3.541523	0.1342164	0	1	0.8734091	0.3537749	5.164398	8.375319
5740	0	-18.9749	-17.09165	-1.883249	0.06603998	0	1	0.7479133	0.286314	10.49587	9.302007
5741	1	-17.72395	-15.73919	-1.984756	0.06503798	0	1	0.7443555	0.3237132	10.65757	9.923124
5742	0	-18.83751	-16.01274	-2.82477	0.1001881	0	1	0.8308174	0.3556644	6.918456	8.966924
5743	1	-18.28	-16.03453	-2.245475	0.07665297	0	1	0.7807008	0.3283591	9.042666	9.238106
5744	0	-17.64463	-15.62624	-2.018389	0.0727922	0	1	0.7697246	0.2839922	9.522273	9.863856
5745	1	-17.62379	-15.47043	-2.153359	0.07882292	0	1	0.7864537	0.2859868	8.793726	9.440135
5746	0	-19.76014	-18.41062	-1.349519	0.05842049	0	1	0.718415	0.1973629	11.8648	9.902086
5747	1	-18.07113	-15.80679	-2.264338	0.07680209	0	1	0.7811054	0.3335546	9.025109	9.579433
5748	0	-19.08806	-17.06639	-2.021666	0.06149865	0	1	0.7310368	0.3620828	11.27093	9.71349
5749	1	-21.61757	-19.12259	-2.494986	0.07020975	0	1	0.7618031	0.483158	9.87252	9.537421
5750	0	-19.43418	-16.82885	-2.60533	0.1040187	0	1	0.8369569	0.2632916	6.663677	8.864526
5751	1	-18.68262	-16.35473	-2.327893	0.075314	0	1	0.7770055	0.3668447	9.20343	9.465491
5752	0	-18.69037	-16.42669	-2.263675	0.07670281	0	1	0.7808362	0.3340363	9.036789	9.886002
5753	1	-17.83593	-15.94852	-1.887413	0.07393511	0	1	0.7730779	0.2431598	9.375075	9.467898
5754	0	-18.2479	-16.29023	-1.957673	0.06215524	0	1	0.7336	0.3349386	11.15187	9.809495
5755	1	-20.5784	-17.97586	-2.60254	0.07865379	0	1	0.7860154	0.4497607	8.812635	9.496211
5756	0	-19.07462	-16.12005	-2.954572	0.105729	0	1	0.8395605	0.3600387	6.555882	8.973607
