Iteration	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
42360	-17.42501	-15.76261	-1.662393	0.08616874	0.8039882	0.2995401	8.044067	9.077717
42370	-21.17267	-18.58148	-2.591193	0.1043898	0.8375287	0.5151193	6.639991	8.875154
42380	-16.83414	-15.45018	-1.383957	0.07293047	0.7701351	0.3002837	9.50422	9.576757
42390	-17.07394	-15.85842	-1.21552	0.07106247	0.7644732	0.263995	9.754054	9.431907
42400	-16.45651	-15.2738	-1.182704	0.06652567	0.7496059	0.2812896	10.41924	9.892844
42410	-19.55627	-17.27556	-2.280708	0.1002317	0.8308898	0.4124633	6.915447	8.633984
42420	-19.89488	-19.14861	-0.7462675	0.05020535	0.6791047	0.2570486	13.80624	9.900281
42430	-19.68075	-18.77854	-0.9022118	0.0710381	0.7643977	0.1930866	9.757401	9.919528
42440	-17.37972	-15.86199	-1.517726	0.0740978	0.7735479	0.3348646	9.35449	9.484536
42450	-18.59227	-16.29994	-2.292331	0.1130153	0.8498	0.318144	6.133216	8.669531
42460	-18.67953	-16.64759	-2.031942	0.09627927	0.8240745	0.349762	7.19934	9.365057
42470	-17.12782	-15.67769	-1.450127	0.08130371	0.7926947	0.2685986	8.525406	9.304068
42480	-16.96838	-15.69908	-1.269304	0.07342941	0.7716053	0.2649358	9.43964	9.820137
42490	-19.15463	-16.90447	-2.250162	0.101766	0.8333998	0.3872396	6.811185	9.252436
42500	-18.45647	-16.27558	-2.180892	0.1043446	0.8374593	0.3420839	6.642865	9.116178
42510	-18.82421	-16.22916	-2.59505	0.1212636	0.8599468	0.3614754	5.716037	8.794643
42520	-17.45395	-15.86226	-1.591685	0.0791175	0.7872131	0.3241374	8.760985	9.626322
42530	-21.04086	-18.18087	-2.859985	0.1174827	0.8554682	0.5104844	5.899995	8.717138
42540	-16.41238	-15.35734	-1.055043	0.06402743	0.7406749	0.2610565	10.82578	9.883444
42550	-17.23254	-15.74256	-1.489974	0.08032272	0.790268	0.2853973	8.629528	9.198078
42560	-23.86073	-20.48735	-3.373386	0.161362	0.8946739	0.3361786	4.295603	9.001365
42570	-17.26526	-16.13651	-1.128748	0.07215131	0.7678041	0.2365248	9.606855	9.494659
42580	-20.10457	-16.9379	-3.166671	0.1401758	0.8787775	0.4285892	4.944843	8.788327
42590	-22.91226	-20.25754	-2.654717	0.1033706	0.8359487	0.5609039	6.705459	9.43898
42600	-17.54354	-16.2337	-1.309833	0.0764563	0.7801652	0.2587303	9.065926	9.219138
42610	-17.42112	-16.41392	-1.007197	0.05878952	0.7199828	0.2781162	11.79032	9.784374
42620	-17.42122	-16.10414	-1.317076	0.06837747	0.7558749	0.3093465	10.13707	9.444552
42630	-16.92458	-15.57211	-1.352473	0.06916443	0.7584535	0.315185	10.02173	9.791482
42640	-20.84577	-19.21537	-1.630393	0.06300003	0.7368346	0.4743227	11.00233	9.884968
42650	-18.45349	-16.90933	-1.54416	0.08987996	0.8118486	0.2459832	7.711922	9.317709
42660	-17.83154	-15.90368	-1.927855	0.09206439	0.8162004	0.3446759	7.528939	9.056785
42670	-20.30607	-18.02386	-2.282212	0.09665362	0.8247426	0.4456702	7.171456	9.42209
42680	-18.21252	-16.69321	-1.519316	0.06871971	0.7570024	0.3759439	10.08659	9.949834
42690	-16.65261	-15.54191	-1.1107	0.06542345	0.7457348	0.2679417	10.59478	9.723658
42700	-18.05924	-16.19209	-1.86715	0.09356137	0.8190732	0.3142328	7.408476	9.329612
42710	-20.28701	-17.7102	-2.576811	0.107823	0.84264	0.4720872	6.428563	8.954738
42720	-19.24656	-18.1868	-1.059753	0.07452563	0.7747754	0.2099092	9.30079	9.870188
42730	-18.14628	-16.51235	-1.633928	0.07674721	0.7809566	0.355565	9.031562	9.179155
42740	-18.89431	-16.52073	-2.373583	0.1192956	0.8576503	0.3020183	5.810332	8.718453
42750	-16.52615	-15.36634	-1.159807	0.06918115	0.7585078	0.2598588	10.01931	9.771244
42760	-20.67913	-18.59878	-2.080344	0.08352818	0.7980066	0.4811755	8.298364	9.498582
42770	-17.33404	-16.06871	-1.265333	0.06778906	0.753914	0.2974377	10.22506	9.457488
42780	-19.96199	-18.39901	-1.562979	0.06360762	0.7391179	0.4377206	10.89723	9.754624
42790	-22.11176	-17.39144	-4.72032	0.2054194	0.917258	0.5075936	3.374303	8.593822
42800	-17.82326	-16.26937	-1.553882	0.07227988	0.7681918	0.3608487	9.589767	9.670961
42810	-18.60641	-17.20644	-1.399972	0.06364917	0.7392728	0.3715531	10.89012	9.599083
42820	-18.65346	-16.23276	-2.420702	0.1116212	0.8479409	0.3725822	6.209819	8.894521
42830	-17.42739	-15.89671	-1.530678	0.07484213	0.7756756	0.333914	9.261458	9.410812
42840	-17.52087	-16.07927	-1.441606	0.07034657	0.7622352	0.3360324	9.853319	9.499473
42850	-21.22443	-17.07396	-4.150479	0.1895835	0.9103474	0.4017688	3.656158	8.514836
42860	-19.09675	-17.47454	-1.622215	0.08636776	0.8044255	0.286531	8.025532	9.724012
42870	-18.57165	-16.3505	-2.221156	0.1008408	0.8318949	0.3836271	6.873679	9.021242
42880	-19.77686	-17.52428	-2.25258	0.09604641	0.8236564	0.4382687	7.216794	9.279764
42890	-18.68413	-16.83812	-1.846011	0.08188022	0.7940964	0.3942042	8.46538	9.167146
42900	-17.79235	-16.895	-0.897346	0.06756256	0.7531515	0.2068562	10.25934	9.870612
42910	-22.69711	-18.00567	-4.691442	0.1986432	0.9144357	0.5694053	3.489408	8.614701
42920	-18.8672	-16.78125	-2.085951	0.09513252	0.8219971	0.3782652	7.286122	8.737222
42930	-19.61978	-17.90692	-1.712857	0.07089126	0.7639415	0.4356764	9.777611	9.725527
42940	-17.62779	-16.43657	-1.191223	0.07233266	0.7683505	0.250806	9.58277	9.310494
42950	-17.90083	-16.17066	-1.730178	0.08816229	0.8082864	0.3072711	7.862173	8.905531
42960	-17.69134	-16.63101	-1.060324	0.0627003	0.735695	0.2699343	11.05493	9.55135
42970	-19.41663	-18.08745	-1.329172	0.05731507	0.7136249	0.3959555	12.09363	9.854496
42980	-19.75623	-18.6032	-1.153031	0.08044001	0.790561	0.2032527	8.616945	9.259909
42990	-17.30009	-15.73197	-1.568127	0.07842484	0.7854195	0.3212784	8.838363	9.305873
43000	-19.7308	-18.31894	-1.411857	0.07358656	0.7720648	0.3045107	9.41948	8.846531
43010	-18.13829	-17.1648	-0.9734925	0.068162	0.7551601	0.2204014	10.16911	9.497675
43020	-18.48996	-16.55434	-1.935617	0.08672074	0.8051965	0.3890698	7.992865	9.18831
43030	-18.05069	-16.43323	-1.617457	0.07553084	0.7776117	0.3589017	9.177009	9.282516
43040	-21.75003	-20.35035	-1.399682	0.05438587	0.700218	0.4521296	12.74499	9.61533
43050	-16.58176	-15.50153	-1.080234	0.06425772	0.741522	0.2664111	10.78699	9.790294
43060	-16.77226	-15.49453	-1.277734	0.07415954	0.7737258	0.263071	9.346703	9.549326
43070	-17.27898	-16.10124	-1.17774	0.0632253	0.7376853	0.3002016	10.96313	9.65481
43080	-19.00552	-17.07514	-1.930379	0.09155956	0.8152119	0.3492686	7.570451	8.664373
43090	-18.31454	-16.74111	-1.573426	0.07150303	0.7658314	0.3740867	9.693955	9.951904
43100	-19.47389	-17.48991	-1.983976	0.1086053	0.8437611	0.2566539	6.38226	8.955425
43110	-17.1896	-16.07551	-1.114093	0.06542198	0.7457296	0.268861	10.59502	9.558518
43120	-16.43513	-15.29082	-1.144305	0.06723823	0.7520523	0.2666308	10.30883	9.935502
43130	-18.18355	-15.9814	-2.202155	0.1078916	0.8427389	0.3241003	6.424479	8.882008
43140	-19.42299	-17.09908	-2.323905	0.1003709	0.8311205	0.4294012	6.905859	8.850495
43150	-16.99879	-15.69933	-1.299467	0.06578198	0.7470058	0.3211567	10.53704	9.872393
43160	-18.67568	-16.33861	-2.337065	0.1167553	0.8545742	0.3073152	5.936749	8.770753
43170	-16.64902	-15.37881	-1.270216	0.06813905	0.7550838	0.2966821	10.17254	9.822721
43180	-18.76717	-16.8363	-1.930873	0.08577405	0.8031155	0.3950861	8.081083	9.037562
43190	-17.38088	-15.93408	-1.446793	0.07614422	0.7793102	0.2986788	9.103083	9.821628
43200	-18.74667	-16.96866	-1.778006	0.07799083	0.7842812	0.3999729	8.887548	9.583712
43210	-19.10986	-17.06606	-2.043796	0.09778612	0.8267343	0.3427944	7.088401	8.580283
43220	-18.81515	-16.55109	-2.264065	0.1020048	0.833784	0.3906768	6.795242	8.779
43230	-19.47368	-16.49705	-2.976634	0.1401934	0.8787927	0.3542802	4.944222	8.625194
43240	-17.44113	-15.86855	-1.572579	0.0812868	0.7926533	0.3036965	8.52718	9.60049
43250	-19.00429	-16.36925	-2.635044	0.1251136	0.8642346	0.3467104	5.540141	8.589999
43260	-17.5822	-15.80224	-1.779964	0.08661647	0.8049694	0.3337255	8.002487	9.149666
43270	-17.37895	-15.71479	-1.664164	0.08529372	0.8020435	0.305695	8.126591	9.394794
43280	-17.61714	-16.19063	-1.426511	0.06743724	0.7527278	0.3520764	10.2784	9.852134
43290	-19.29599	-16.73586	-2.560126	0.1130485	0.8498437	0.4155466	6.131416	8.905838
43300	-18.42502	-16.73668	-1.688338	0.08908935	0.8102247	0.2889398	7.78036	9.531732
43310	-16.82465	-15.50656	-1.318097	0.07131082	0.7652406	0.2909748	9.720084	9.533474
43320	-18.98697	-16.73763	-2.249338	0.1150943	0.8524912	0.291603	6.022427	8.908126
43330	-17.02596	-15.66102	-1.364939	0.06888955	0.7575585	0.3210055	10.06172	9.858813
43340	-17.56922	-15.76321	-1.806015	0.09339808	0.818764	0.2966237	7.421429	9.083385
43350	-18.92271	-16.39918	-2.523522	0.1180446	0.8561515	0.3603134	5.871912	8.587213
43360	-17.55541	-15.96748	-1.587935	0.08634877	0.8043838	0.2769868	8.027296	9.054126
43370	-17.79346	-15.90947	-1.883996	0.09095296	0.8140105	0.3377582	7.620941	9.24779
43380	-19.3181	-17.78744	-1.530663	0.06505521	0.7444175	0.410981	10.65475	9.64115
43390	-17.05349	-15.56698	-1.486508	0.07558965	0.7777756	0.3144582	9.169869	9.576804
43400	-17.7641	-15.92571	-1.838391	0.09121247	0.8145263	0.3209288	7.599259	8.9433
43410	-20.73706	-18.63938	-2.097675	0.08968035	0.8114411	0.4296687	7.729087	9.777599
43420	-19.27816	-16.49254	-2.785626	0.1285945	0.867894	0.3743566	5.390179	8.824395
43430	-17.11221	-16.00823	-1.103977	0.05901538	0.7209349	0.3049127	11.7452	9.937089
43440	-19.05736	-16.70287	-2.354485	0.1073246	0.8419176	0.3819973	6.458417	9.127334
43450	-17.18928	-15.59334	-1.595945	0.08160834	0.7934376	0.3087623	8.493582	9.271916
43460	-18.61111	-16.68348	-1.927626	0.0889911	0.8100211	0.367819	7.788949	8.845602
43470	-20.75776	-18.12618	-2.63159	0.1215029	0.860221	0.373029	5.70478	8.247173
43480	-16.62252	-15.34897	-1.273549	0.070562	0.7629128	0.2827545	9.823236	9.799119
43490	-20.82591	-17.80959	-3.016319	0.1260143	0.8652005	0.4980271	5.500546	8.759482
43500	-17.18803	-15.5908	-1.597227	0.08191522	0.7941809	0.3071519	8.461763	9.425486
43510	-19.10498	-16.78732	-2.317658	0.1022197	0.8341282	0.4103099	6.780956	9.065851
43520	-17.9338	-15.96742	-1.966383	0.1003981	0.8311655	0.3001531	6.903989	9.030993
43530	-16.79433	-15.43735	-1.356977	0.07215996	0.7678303	0.2971086	9.605703	9.750021
43540	-18.68371	-16.28959	-2.394119	0.1101464	0.8459246	0.3743421	6.292965	8.723836
43550	-18.87893	-16.63444	-2.244491	0.1107055	0.8466952	0.3185173	6.261179	9.075415
43560	-18.57546	-17.33503	-1.240434	0.07675801	0.7809859	0.2398431	9.030291	9.890319
43570	-17.0459	-15.93821	-1.107695	0.06056284	0.727307	0.2961621	11.44509	9.839618
43580	-18.74149	-16.6932	-2.048288	0.1055146	0.8392386	0.2922542	6.569204	8.666605
43590	-18.26101	-16.09111	-2.169901	0.1021537	0.8340227	0.354446	6.785335	9.046472
43600	-20.30295	-17.71416	-2.588786	0.1081398	0.8430959	0.4745737	6.409733	8.84884
43610	-17.58172	-16.18531	-1.396407	0.07195409	0.7672072	0.310411	9.633187	9.289007
43620	-19.28092	-16.97491	-2.306012	0.1026961	0.8348865	0.4014803	6.749502	9.208842
43630	-16.83676	-15.7331	-1.103659	0.06630085	0.748825	0.261154	10.45457	9.636331
43640	-19.60054	-17.85202	-1.748515	0.07263634	0.7692603	0.435079	9.542705	9.561632
43650	-18.89364	-16.44309	-2.450552	0.1197857	0.8582291	0.3228077	5.786561	8.877187
43660	-18.56352	-16.79961	-1.763915	0.09153138	0.8151564	0.2958862	7.572782	8.743861
43670	-17.03085	-15.63637	-1.394477	0.07059073	0.7630028	0.3189063	9.819238	9.80669
43680	-18.36626	-16.29435	-2.071911	0.1062538	0.8403432	0.2945834	6.523506	8.7699
43690	-18.37832	-16.09703	-2.281296	0.1066766	0.8409684	0.3599541	6.497652	8.816974
43700	-21.60409	-17.54203	-4.062058	0.1887815	0.9099666	0.3740815	3.671689	8.395453
43710	-17.47006	-15.83207	-1.637986	0.08203957	0.7944807	0.3190865	8.448937	9.146411
43720	-18.64528	-16.16509	-2.480187	0.1168989	0.8547516	0.353523	5.929456	8.698561
43730	-17.06463	-15.78279	-1.281838	0.07177712	0.7666692	0.2778506	9.656938	9.965307
43740	-17.62477	-15.93943	-1.685338	0.08133683	0.7927757	0.3395858	8.521935	9.505294
43750	-17.69107	-16.15252	-1.538549	0.08695359	0.805702	0.260278	7.971461	9.334877
43760	-19.82848	-16.68904	-3.139442	0.143839	0.8818588	0.3858839	4.818909	8.460843
43770	-18.34898	-16.38197	-1.967008	0.0916024	0.8152961	0.3619699	7.566911	8.876594
43780	-20.78538	-17.02507	-3.760308	0.1735555	0.90207	0.3821527	3.993808	8.444829
43790	-18.99694	-16.97059	-2.02635	0.09461863	0.8210507	0.3602865	7.325695	9.46048
43800	-16.76801	-15.65369	-1.114317	0.06421311	0.7413583	0.2759088	10.79448	9.726665
43810	-18.37173	-16.9492	-1.422537	0.08665509	0.8050536	0.233241	7.99892	9.186444
43820	-20.5089	-18.89511	-1.613791	0.06377369	0.7397358	0.4589166	10.86886	9.74369
43830	-17.14715	-15.75797	-1.389184	0.0694096	0.7592468	0.3252741	9.98633	9.667851
43840	-17.71818	-16.14102	-1.577161	0.07759572	0.7832352	0.329948	8.932801	9.174304
43850	-19.24314	-17.94611	-1.297026	0.06819797	0.7552797	0.3043628	10.16375	9.0634
43860	-17.54352	-15.94896	-1.59456	0.07708608	0.781872	0.3393898	8.991859	9.63677
43870	-16.91488	-15.83079	-1.084087	0.06795695	0.7544764	0.2472491	10.1998	9.610402
43880	-18.74539	-16.65305	-2.092348	0.1099223	0.8456137	0.2781482	6.305792	8.84538
43890	-18.01291	-16.13558	-1.877323	0.09347521	0.8189101	0.3180267	7.415305	9.316799
43900	-17.21562	-16.05466	-1.16096	0.06301544	0.7368929	0.2965239	10.99964	9.672201
43910	-18.2817	-16.16239	-2.119308	0.1046107	0.8378673	0.3198415	6.625969	9.069707
43920	-17.48535	-15.86605	-1.619305	0.08531049	0.8020811	0.2921806	8.124993	9.452049
43930	-18.36082	-16.48667	-1.874147	0.08629773	0.8042718	0.3691729	8.032044	8.989598
43940	-17.65596	-15.83321	-1.822757	0.09291531	0.817844	0.3047375	7.459989	8.966825
43950	-20.2544	-17.29456	-2.959833	0.1389969	0.8777517	0.357336	4.986781	8.347176
43960	-16.33198	-15.23762	-1.094359	0.06482063	0.7435718	0.2669924	10.69331	9.956719
43970	-17.37112	-16.08206	-1.28906	0.0632107	0.7376303	0.3356552	10.96566	9.881835
43980	-18.16112	-16.47516	-1.685963	0.09268638	0.8174046	0.267071	7.478415	9.280982
43990	-17.4421	-15.76542	-1.676684	0.08276429	0.7962116	0.3266149	8.374955	9.435597
44000	-16.76904	-15.4658	-1.30324	0.0735722	0.7720229	0.2732518	9.421319	9.723953
44010	-18.2027	-17.11482	-1.087887	0.07104537	0.7644202	0.2324464	9.756402	9.328861
44020	-18.17211	-16.31477	-1.857345	0.08509023	0.801586	0.3724438	8.146025	9.334753
44030	-16.94499	-15.63315	-1.311835	0.07163011	0.7662205	0.2872059	9.676758	9.456765
44040	-18.14671	-16.52543	-1.621285	0.08700696	0.8058175	0.2824083	7.966572	9.54097
44050	-18.05237	-16.57158	-1.480787	0.07198323	0.7672956	0.3375315	9.629286	9.244842
44060	-18.19846	-16.13357	-2.064896	0.1036897	0.8364466	0.3088814	6.684823	8.770573
44070	-17.9894	-16.72421	-1.265186	0.07373495	0.7724971	0.2621418	9.400524	9.172584
44080	-17.34015	-15.90455	-1.435595	0.08180519	0.793915	0.2619215	8.473145	9.476379
44090	-17.26226	-16.17565	-1.086611	0.06335048	0.7381559	0.2733271	10.94147	9.616015
44100	-18.1551	-16.81599	-1.339115	0.07019732	0.7617637	0.3042602	9.874269	9.193412
44110	-18.81278	-16.56703	-2.245748	0.1150368	0.852418	0.290913	6.025439	8.780785
44120	-16.81202	-15.6201	-1.191927	0.07167991	0.7663727	0.2544833	9.670035	9.554478
44130	-17.97356	-16.18	-1.793554	0.09661355	0.8246713	0.2736285	7.17443	8.976408
44140	-18.60517	-16.32012	-2.285052	0.107953	0.8428273	0.3516538	6.420825	9.058886
44150	-17.58224	-16.31025	-1.271987	0.0645294	0.742515	0.3208676	10.74157	9.586154
44160	-16.77972	-15.512	-1.267715	0.07362089	0.772165	0.2634425	9.415088	9.524525
44170	-19.3147	-18.02293	-1.291773	0.07934375	0.7877929	0.2389979	8.736002	9.862875
44180	-17.62346	-15.91435	-1.709111	0.0824046	0.795356	0.3399647	8.411511	9.207056
44190	-21.45904	-17.39141	-4.067624	0.1746372	0.9026764	0.5078473	3.969069	8.495028
44200	-21.93648	-19.2821	-2.654377	0.1046264	0.8378913	0.5459689	6.624975	8.71963
44210	-18.32973	-16.4037	-1.926027	0.09149941	0.8150934	0.348196	7.575428	9.407587
44220	-19.9348	-17.02094	-2.913859	0.1333006	0.872542	0.3851285	5.19988	8.385041
44230	-19.89089	-16.61152	-3.27937	0.151493	0.8878191	0.3773023	4.575439	8.614219
44240	-16.97324	-15.69879	-1.274448	0.07574258	0.7782008	0.2535462	9.151354	9.595391
44250	-16.82585	-15.73524	-1.090609	0.06958449	0.7598098	0.2404186	9.961231	9.869178
44260	-17.52818	-16.00609	-1.522087	0.08409382	0.7993168	0.2720464	8.242546	9.480593
44270	-17.03612	-15.53332	-1.502801	0.07712456	0.7819754	0.309381	8.987373	9.531613
44280	-17.14172	-15.82797	-1.31375	0.0772656	0.782354	0.255323	8.970968	9.355864
44290	-17.99341	-16.07402	-1.919389	0.09447023	0.8207757	0.3247604	7.337202	9.270428
44300	-21.49006	-19.85949	-1.630574	0.09448475	0.8208026	0.2432195	7.336075	9.541111
44310	-17.53228	-16.20155	-1.33072	0.0742829	0.7740805	0.276661	9.331181	9.221143
44320	-19.5121	-17.11753	-2.394569	0.1055059	0.8392255	0.4132655	6.569746	8.610314
44330	-18.57261	-17.28434	-1.288266	0.07921462	0.7874623	0.2388145	8.750243	9.080997
44340	-18.2933	-16.08454	-2.208763	0.1091923	0.8445921	0.3173674	6.347951	8.921316
44350	-17.47875	-16.01381	-1.464944	0.08434004	0.7998821	0.2555976	8.218483	9.305033
44360	-17.30912	-15.9582	-1.350926	0.07614281	0.7793064	0.2713831	9.103251	9.795877
44370	-19.46158	-17.5842	-1.87738	0.07927225	0.78761	0.4299114	8.743882	9.576205
44380	-16.61576	-15.45684	-1.158919	0.06881516	0.7573152	0.2616525	10.07259	9.66662
44390	-18.1883	-16.23904	-1.949264	0.08992633	0.811943	0.3684791	7.707945	9.043685
44400	-18.40973	-16.35537	-2.054356	0.09377032	0.8194673	0.3772494	7.391968	8.952295
44410	-19.46192	-17.62941	-1.832507	0.09563661	0.822916	0.2904569	7.247718	8.591273
44420	-17.98287	-16.72768	-1.255189	0.07932761	0.7877516	0.2304913	8.73778	9.284848
44430	-17.66539	-16.21121	-1.454176	0.07848381	0.7855733	0.2863185	8.831722	9.098573
44440	-17.27991	-16.16536	-1.11455	0.07101322	0.7643205	0.2388905	9.760819	9.48554
44450	-18.9691	-16.9382	-2.030897	0.1026115	0.8347523	0.3054659	6.755064	9.261368
44460	-18.99451	-17.62861	-1.365894	0.06544204	0.745801	0.3456992	10.59177	9.254624
44470	-18.13385	-16.66024	-1.473605	0.06676612	0.7504363	0.3743471	10.38172	9.86569
44480	-18.39143	-16.72125	-1.67018	0.09488258	0.821538	0.2509186	7.305315	9.067201
44490	-16.83885	-15.45097	-1.387882	0.07281013	0.7697779	0.3022357	9.519928	9.607285
44500	-18.98181	-17.64719	-1.33462	0.0599654	0.7248776	0.3763462	11.55912	9.683171
44510	-20.0003	-17.51649	-2.483807	0.1144405	0.851655	0.3738063	6.056837	8.367611
44520	-19.57047	-17.58497	-1.985498	0.08599594	0.803607	0.4153078	8.060231	8.848503
44530	-18.08679	-16.03524	-2.051547	0.09969062	0.8299871	0.3317787	6.952983	9.129556
44540	-16.45127	-15.31522	-1.136053	0.06692596	0.7509856	0.2661977	10.35692	9.989617
44550	-16.80974	-15.55035	-1.259395	0.07207783	0.7675821	0.269956	9.616648	9.498715
44560	-21.02529	-18.16105	-2.864245	0.1181377	0.8562642	0.5055866	5.867279	8.904519
44570	-17.49668	-16.5008	-0.9958719	0.06935069	0.7590566	0.2197753	9.994813	9.92269
44580	-17.43882	-16.18155	-1.257272	0.0626014	0.7353171	0.3293845	11.07239	9.791857
44590	-18.72009	-16.41999	-2.300093	0.1093433	0.8448045	0.346605	6.339185	8.617487
44600	-18.32879	-16.62101	-1.707782	0.0788978	0.7866472	0.3657416	8.78538	9.740285
44610	-16.87888	-15.73354	-1.145331	0.07090668	0.7639895	0.2469158	9.775485	9.577946
44620	-25.45677	-23.3772	-2.079565	0.06812301	0.7550304	0.6667071	10.17494	9.549503
44630	-18.43824	-16.35602	-2.08222	0.09523798	0.8221901	0.3760142	7.278054	8.906649
44640	-17.5535	-16.33572	-1.217782	0.07530034	0.7769672	0.2418372	9.2051	9.779976
44650	-20.76093	-19.61608	-1.144849	0.04957909	0.6757222	0.3880506	13.98063	9.87097
44660	-18.33764	-17.04289	-1.294755	0.07814387	0.7846839	0.2458935	8.870142	9.094628
44670	-18.60209	-16.25678	-2.345313	0.1072304	0.8417802	0.3792672	6.464092	8.892935
44680	-16.60971	-15.38679	-1.222922	0.0700904	0.7614249	0.2714993	9.889332	9.861957
44690	-18.26025	-16.01742	-2.24283	0.1069932	0.8414335	0.3440515	6.478423	8.80441
44700	-18.02674	-17.14194	-0.8847914	0.05845517	0.718563	0.2478263	11.85776	9.726766
44710	-17.78106	-15.99301	-1.788057	0.08623513	0.8041343	0.3391709	8.037875	9.055236
44720	-18.62583	-16.58926	-2.036568	0.09757979	0.8263747	0.3418192	7.103388	9.331593
44730	-16.49837	-15.56076	-0.9376079	0.063331	0.7380828	0.2355868	10.94483	9.986164
44740	-17.11447	-15.77159	-1.342887	0.0732316	0.7710245	0.2863653	9.465137	9.355993
44750	-21.64704	-18.66727	-2.979762	0.1236168	0.8625987	0.5052091	5.607227	8.31736
44760	-20.34064	-18.35339	-1.987246	0.08616385	0.8039774	0.414555	8.044524	8.623877
44770	-18.41285	-17.30232	-1.11053	0.07040392	0.7624159	0.2410283	9.845293	9.264496
44780	-17.64837	-16.03657	-1.611797	0.08256896	0.7957478	0.3073662	8.394767	9.608589
44790	-18.24894	-16.69957	-1.549374	0.08854544	0.8090921	0.2543715	7.828152	9.391744
44800	-17.46154	-16.01095	-1.450586	0.07245248	0.7687103	0.3242452	9.566921	9.941603
44810	-17.49156	-16.06657	-1.424989	0.06847625	0.7562013	0.3438751	10.12245	9.943339
44820	-17.46388	-16.35872	-1.105163	0.07325408	0.7710907	0.2256686	9.462233	9.598052
44830	-17.15949	-15.70889	-1.450598	0.07519211	0.7766634	0.3059364	9.218349	9.765764
44840	-17.03954	-15.89398	-1.145558	0.06644473	0.7493253	0.2714985	10.43194	9.561447
44850	-18.35798	-16.68932	-1.668664	0.08563648	0.8028096	0.3048482	8.094065	9.657409
44860	-19.24095	-16.73178	-2.509171	0.1162957	0.8540035	0.3686083	5.960215	8.507116
