Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	p_th	sigma2	t_half	theta
42300	-21.28382	-17.62415	-3.659674	0.134658	0	1	0.873823	0.3944298	5.147463	9.017086
42310	-17.75411	-15.5667	-2.187412	0.08118605	0	1	0.7924064	0.2814212	8.537762	9.300897
42320	-19.47571	-16.31425	-3.161458	0.1137968	0	1	0.8508228	0.3731201	6.091098	8.920254
42330	-19.46654	-16.31305	-3.15349	0.1144167	0	1	0.8516245	0.3653212	6.058092	8.935966
42340	-18.50538	-15.96863	-2.536744	0.08889871	0	1	0.8098292	0.3388381	7.797045	9.012322
42350	-17.5191	-15.73592	-1.783172	0.05974384	0	1	0.7239669	0.2960758	11.60198	9.967588
42360	-17.44948	-15.57452	-1.874958	0.07009354	0	1	0.7614349	0.2605465	9.888888	9.575447
42370	-19.64624	-16.70735	-2.938889	0.109477	0	1	0.8449921	0.3273393	6.331442	9.126297
42380	-17.89613	-15.67183	-2.224302	0.07637862	0	1	0.7799529	0.3233568	9.075147	9.575015
42390	-17.8356	-15.77076	-2.064843	0.07319156	0	1	0.7709066	0.2949856	9.470316	9.359996
42400	-18.8075	-16.06183	-2.745679	0.1024204	0	1	0.8344485	0.3134147	6.767667	8.792697
42410	-20.68551	-18.52955	-2.155962	0.08798032	0	1	0.8079015	0.2360936	7.878434	8.812192
42420	-20.3996	-17.56729	-2.832303	0.1007054	0	1	0.8316725	0.3544417	6.882921	8.465136
42430	-19.74388	-18.09879	-1.645081	0.05457354	0	1	0.7011095	0.2877922	12.70116	9.692112
42440	-18.84793	-16.31203	-2.535901	0.09559435	0	1	0.8228393	0.2937115	7.250922	9.273247
42450	-21.96075	-17.82162	-4.139131	0.1545717	0	1	0.8900511	0.4175188	4.484307	8.216062
42460	-21.74947	-17.17181	-4.577655	0.1760299	0	1	0.9034461	0.4105563	3.937667	8.685273
42470	-19.96375	-17.56176	-2.401991	0.09728378	0	1	0.8258562	0.2478538	7.125003	8.796604
42480	-17.93776	-15.79235	-2.14541	0.07670288	0	1	0.7808364	0.2967776	9.036781	9.253948
42490	-17.39699	-15.81345	-1.583537	0.06175956	0	1	0.7320606	0.2323413	11.22332	9.944445
42500	-18.58415	-16.2458	-2.338355	0.08907447	0	1	0.8101939	0.2768301	7.78166	9.392195
42510	-18.60655	-16.00099	-2.605565	0.09840264	0	1	0.8278003	0.2966847	7.04399	8.883589
42520	-19.34172	-16.41618	-2.925533	0.1111578	0	1	0.8473131	0.3116787	6.235702	8.996256
42530	-20.95916	-18.4333	-2.52586	0.08472548	0	1	0.800761	0.3662053	8.181095	9.981558
42540	-22.01915	-19.39353	-2.625613	0.1063787	0	1	0.8405284	0.2555622	6.515845	8.483822
42550	-21.4289	-17.3969	-4.032003	0.1529426	0	1	0.8888812	0.3882974	4.532073	8.297179
42560	-18.21142	-15.896	-2.315422	0.07836903	0	1	0.7852737	0.3395563	8.844657	9.349005
42570	-21.01705	-17.62571	-3.391345	0.1361387	0	1	0.8751916	0.2922742	5.091478	8.54608
42580	-18.36544	-16.20769	-2.157752	0.07208312	0	1	0.7675981	0.3314102	9.615944	9.340597
42590	-17.51106	-15.6533	-1.857761	0.07178661	0	1	0.7666982	0.2470666	9.65566	9.740809
42600	-19.80881	-17.3157	-2.493117	0.1010483	0	1	0.8322347	0.250656	6.859563	8.827935
42610	-18.99049	-16.183	-2.807497	0.1036419	0	1	0.8363723	0.3248697	6.687902	8.727823
42620	-19.47321	-16.54869	-2.924525	0.1091055	0	1	0.8444698	0.3252247	6.352999	8.597718
42630	-20.28214	-16.80028	-3.481862	0.1330755	0	1	0.872327	0.3414536	5.208678	8.836141
42640	-17.75764	-15.98117	-1.776466	0.05928295	0	1	0.7220553	0.2969876	11.69219	9.901005
42650	-17.00741	-15.26001	-1.747401	0.06453254	0	1	0.7425264	0.2580695	10.74105	9.98126
42660	-17.16513	-15.49939	-1.665739	0.0622324	0	1	0.7338984	0.2497289	11.13804	9.927831
42670	-20.88044	-18.06415	-2.816289	0.09243482	0	1	0.8169194	0.4157281	7.498767	8.568108
42680	-17.68738	-15.6962	-1.991179	0.0753483	0	1	0.7771016	0.261778	9.199241	9.702687
42690	-23.00751	-17.49654	-5.510969	0.2139341	0	1	0.920551	0.4670804	3.240004	8.650622
42700	-18.0262	-15.95326	-2.07294	0.07899675	0	1	0.7869024	0.2629169	8.774376	9.631604
42710	-19.63102	-17.48388	-2.147135	0.07103553	0	1	0.7643897	0.3352812	9.757754	9.05086
42720	-18.86758	-15.99659	-2.870992	0.1072117	0	1	0.841753	0.3209125	6.465218	8.921169
42730	-18.19984	-16.25027	-1.949576	0.06313076	0	1	0.7373289	0.3254305	10.97955	9.703829
42740	-19.29478	-16.66809	-2.626692	0.08792775	0	1	0.80779	0.3784462	7.883145	9.458002
42750	-19.24049	-16.39794	-2.842558	0.1032377	0	1	0.8357405	0.3393606	6.714089	9.173834
42760	-19.13734	-16.28314	-2.854209	0.0991272	0	1	0.8290371	0.3746303	6.992503	8.873265
42770	-21.84489	-18.49245	-3.352445	0.1174892	0	1	0.8554762	0.417604	5.899666	9.309453
42780	-20.89995	-17.38065	-3.519305	0.1327556	0	1	0.8720203	0.3568953	5.221229	8.337474
42790	-18.02129	-15.66385	-2.357437	0.0878492	0	1	0.8076232	0.2895958	7.890194	9.207223
42800	-17.95694	-15.85456	-2.102375	0.07320241	0	1	0.7709386	0.3061968	9.468911	9.346605
42810	-17.77891	-15.79853	-1.980384	0.06628375	0	1	0.7487654	0.3138928	10.45727	9.679269
42820	-23.71088	-17.45719	-6.253694	0.2423834	0	1	0.929876	0.5367504	2.859714	8.402352
42830	-20.02601	-16.92197	-3.104035	0.1049224	0	1	0.8383427	0.4252986	6.606286	8.9505
42840	-18.82174	-16.56784	-2.253896	0.07107886	0	1	0.764524	0.3727139	9.751806	9.835069
42850	-17.86049	-16.04592	-1.814573	0.06163745	0	1	0.7315823	0.2934873	11.24555	9.739411
42860	-17.46536	-15.43196	-2.033407	0.07124579	0	1	0.7650401	0.2979065	9.728956	9.628196
42870	-18.51329	-17.07034	-1.442952	0.05621257	0	1	0.7087036	0.2270861	12.33082	9.96365
42880	-18.2237	-16.20586	-2.017842	0.07586971	0	1	0.7785531	0.2658934	9.13602	9.20975
42890	-20.54103	-18.5054	-2.035626	0.08715621	0	1	0.8061398	0.2130188	7.952929	9.077189
42900	-19.29663	-16.44589	-2.850742	0.09939083	0	1	0.8294829	0.3712509	6.973955	9.192855
42910	-23.00626	-19.55806	-3.448203	0.1309066	0	1	0.8702188	0.3457015	5.294974	9.215442
42920	-20.53938	-18.45363	-2.085751	0.05933691	0	1	0.7222804	0.4041676	11.68155	9.621473
42930	-19.91429	-17.27467	-2.639626	0.1044725	0	1	0.8376556	0.269867	6.634734	8.66918
42940	-18.26488	-16.12879	-2.136088	0.08013273	0	1	0.7897919	0.2733848	8.649988	9.676305
42950	-23.77869	-19.6854	-4.093289	0.1476092	0	1	0.8848715	0.4623091	4.695827	7.980998
42960	-18.93523	-16.41746	-2.517774	0.08284307	0	1	0.7963981	0.3780602	8.366991	9.346792
42970	-17.80078	-15.67661	-2.124173	0.07846634	0	1	0.7855278	0.2798703	8.833688	9.272222
42980	-21.59695	-17.4527	-4.144253	0.1488562	0	1	0.8858346	0.4737762	4.656487	8.38114
42990	-18.52192	-16.11479	-2.407132	0.08227945	0	1	0.7950567	0.3425339	8.424305	9.558623
43000	-18.07283	-16.35606	-1.716767	0.0601048	0	1	0.7254479	0.2749394	11.53231	9.728988
43010	-17.39299	-15.44316	-1.949828	0.07300804	0	1	0.7703648	0.2639623	9.494122	9.609427
43020	-19.11517	-17.02309	-2.092083	0.06362826	0	1	0.7391948	0.3713331	10.8937	9.687397
43030	-19.05969	-16.21012	-2.849571	0.1005766	0	1	0.8314603	0.3616026	6.891736	9.108927
43040	-17.9071	-15.69033	-2.216773	0.07828897	0	1	0.7850644	0.3081819	8.853701	9.274781
43050	-22.34164	-18.66628	-3.675356	0.127435	0	1	0.8666969	0.4670312	5.439223	9.187041
43060	-20.6245	-17.68686	-2.937636	0.10264	0	1	0.8347976	0.3779735	6.753186	8.434291
43070	-21.12909	-17.26438	-3.86471	0.1394251	0	1	0.8781263	0.4376064	4.971465	8.37198
43080	-17.82879	-15.9894	-1.839386	0.06961803	0	1	0.7599175	0.2539913	9.956433	9.476837
43090	-19.21495	-16.13507	-3.079873	0.1134162	0	1	0.8503264	0.3466762	6.111537	8.709737
43100	-19.46225	-17.23459	-2.227665	0.08296529	0	1	0.7966868	0.2821252	8.354665	8.833536
43110	-17.79172	-15.69587	-2.095845	0.07818257	0	1	0.7847855	0.2736965	8.865751	9.621486
43120	-17.93447	-15.84767	-2.086803	0.07101526	0	1	0.7643268	0.315787	9.760538	9.459743
43130	-17.39556	-15.45412	-1.941446	0.07204524	0	1	0.7674835	0.2671617	9.620999	9.568333
43140	-17.80351	-15.81297	-1.990536	0.07307419	0	1	0.7705604	0.2745437	9.485527	9.905305
43150	-21.66809	-17.35977	-4.308317	0.1554909	0	1	0.8907003	0.4849339	4.4578	8.68561
43160	-19.22148	-16.11004	-3.111437	0.1160588	0	1	0.8537077	0.3382818	5.97238	8.745031
43170	-19.57263	-17.46892	-2.10371	0.06243037	0	1	0.7346612	0.3853475	11.10272	9.681053
43180	-18.91392	-17.18755	-1.726365	0.07287366	0	1	0.7699666	0.211705	9.511628	9.762532
43190	-18.72929	-16.62509	-2.104195	0.07828343	0	1	0.7850499	0.2754014	8.854328	9.041503
43200	-17.81545	-15.87749	-1.937961	0.06449584	0	1	0.7423927	0.3124883	10.74716	9.720353
43210	-17.09233	-15.38876	-1.703568	0.06475754	0	1	0.7433436	0.2458252	10.70373	9.968208
43220	-17.8216	-16.17224	-1.649361	0.06014754	0	1	0.7256223	0.2567847	11.52412	9.799452
43230	-19.54221	-17.44646	-2.095747	0.0837746	0	1	0.7985794	0.243048	8.273954	8.957727
43240	-19.91076	-17.14267	-2.768091	0.0907524	0	1	0.81361	0.4105649	7.637784	8.869916
43250	-18.65457	-16.65998	-1.994587	0.06190514	0	1	0.7326288	0.349383	11.19693	9.76676
43260	-18.54496	-16.67318	-1.871783	0.0573931	0	1	0.7139677	0.3400558	12.07719	9.987816
43270	-18.58912	-15.95469	-2.634432	0.09198981	0	1	0.816055	0.3498894	7.535043	9.151244
43280	-20.1893	-17.19952	-2.989776	0.1197997	0	1	0.8582455	0.2766732	5.785885	8.745051
43290	-17.09858	-15.34796	-1.75062	0.06305059	0	1	0.7370259	0.2671725	10.99351	9.917774
43300	-18.39394	-15.82233	-2.57161	0.09134357	0	1	0.8147858	0.3331219	7.588352	9.194002
43310	-18.9424	-16.11574	-2.82666	0.09955381	0	1	0.8297573	0.3611661	6.962538	8.882325
43320	-18.04759	-15.72406	-2.323531	0.08427604	0	1	0.7997354	0.3019927	8.224724	9.436979
43330	-23.46277	-20.16421	-3.29856	0.1002463	0	1	0.8309141	0.5705165	6.914438	9.334429
43340	-19.15437	-16.61678	-2.537587	0.08841433	0	1	0.8088171	0.3426275	7.839761	8.810363
43350	-19.29882	-16.51209	-2.786726	0.09569326	0	1	0.8230187	0.3766529	7.243428	8.81865
43360	-18.88452	-16.6913	-2.193219	0.06819074	0	1	0.7552557	0.3729409	10.16483	9.648556
43370	-17.86029	-15.92842	-1.931866	0.071894	0	1	0.7670248	0.2654652	9.641238	9.975148
43380	-19.46904	-17.12265	-2.346381	0.07311444	0	1	0.7706792	0.3915453	9.480305	9.931325
43390	-22.71386	-17.22717	-5.486687	0.2160891	0	1	0.9213433	0.4354978	3.207691	8.478933
43400	-19.02469	-16.15447	-2.870221	0.1096838	0	1	0.8452813	0.304278	6.319506	8.834825
43410	-19.96863	-16.56207	-3.406551	0.1277579	0	1	0.8670324	0.3545112	5.425476	8.513144
43420	-18.05166	-15.83315	-2.218505	0.07875421	0	1	0.7862759	0.3056832	8.801398	9.195172
43430	-19.05883	-16.33297	-2.725862	0.0974958	0	1	0.8262279	0.3411118	7.109508	8.746012
43440	-18.9991	-16.70434	-2.294765	0.09234305	0	1	0.8167417	0.2472637	7.50622	9.109645
43450	-20.04899	-16.44863	-3.600358	0.1316115	0	1	0.8709115	0.3965378	5.266614	8.640409
43460	-18.39552	-16.50063	-1.894896	0.05922003	0	1	0.7217926	0.3347737	11.70461	9.896334
43470	-18.2982	-16.19641	-2.101793	0.07893912	0	1	0.7867539	0.2709443	8.780782	9.733802
43480	-18.70451	-16.2128	-2.491709	0.09029811	0	1	0.8126968	0.3144395	7.676209	9.421615
43490	-20.08628	-17.65308	-2.433201	0.09771163	0	1	0.8266046	0.2534	7.093804	9.270689
43500	-18.23305	-16.43891	-1.794142	0.06588126	0	1	0.7473557	0.2627887	10.52116	9.473334
43510	-21.48492	-18.41623	-3.068693	0.1004822	0	1	0.8313045	0.4510917	6.898211	8.463518
43520	-18.8041	-16.06677	-2.737325	0.1001545	0	1	0.8307615	0.3261168	6.920779	8.793936
43530	-17.76319	-15.59688	-2.166305	0.07533805	0	1	0.7770729	0.3119493	9.200492	9.661381
43540	-19.44451	-17.27239	-2.172123	0.06518638	0	1	0.7448881	0.3891933	10.63331	9.658799
43550	-17.81165	-15.7783	-2.033352	0.07867636	0	1	0.786074	0.2544359	8.810108	9.434098
43560	-22.42352	-18.5736	-3.849923	0.132602	0	1	0.8718726	0.4983585	5.227276	8.244866
43570	-18.42865	-15.98849	-2.440162	0.08600842	0	1	0.8036346	0.3271021	8.059062	9.457928
43580	-26.02797	-20.85163	-5.17634	0.2172279	0	1	0.9217556	0.3116802	3.190876	8.463338
43590	-22.2463	-18.93053	-3.315771	0.1156525	0	1	0.8531976	0.4185662	5.993362	9.394398
43600	-22.80391	-18.57218	-4.23173	0.1466837	0	1	0.8841461	0.5414841	4.725456	8.878328
43610	-18.00303	-15.89042	-2.112607	0.07339818	0	1	0.7715138	0.3080637	9.443656	9.331207
43620	-20.22451	-18.01681	-2.207702	0.06825013	0	1	0.7554529	0.377905	10.15598	9.136298
43630	-19.28993	-17.84706	-1.442873	0.06435814	0	1	0.7418899	0.1910244	10.77015	9.934601
43640	-17.45444	-15.60473	-1.84971	0.07012278	0	1	0.7615276	0.2538931	9.884765	9.905328
43650	-17.55158	-15.45308	-2.0985	0.07602548	0	1	0.7789833	0.2872773	9.117301	9.603876
43660	-18.67258	-16.13886	-2.533712	0.08601942	0	1	0.8036589	0.3590958	8.058031	9.350214
43670	-18.97483	-16.01944	-2.95539	0.1072048	0	1	0.8417428	0.3492244	6.465637	8.830185
43680	-21.03201	-16.89403	-4.13798	0.1582767	0	1	0.8926224	0.3855073	4.379339	8.695041
43690	-19.62656	-17.21461	-2.411946	0.07757744	0	1	0.7831866	0.3803004	8.934907	9.916032
43700	-22.37261	-19.57484	-2.797769	0.09401654	0	1	0.8199297	0.3946295	7.372609	9.87792
43710	-20.18011	-16.77441	-3.405703	0.1192628	0	1	0.8576114	0.4241791	5.811929	8.813906
43720	-18.35492	-16.4442	-1.910724	0.07363144	0	1	0.7721957	0.2505035	9.413739	9.277474
43730	-18.53472	-15.83909	-2.695632	0.09722097	0	1	0.8257459	0.33289	7.129606	8.982211
43740	-19.03354	-16.33804	-2.695494	0.0960686	0	1	0.8236963	0.3410837	7.215127	8.762485
43750	-19.81173	-17.50278	-2.308958	0.07339943	0	1	0.7715175	0.3748892	9.443495	9.064249
43760	-18.25979	-15.95385	-2.305938	0.08729648	0	1	0.8064418	0.2783045	7.940151	9.370092
43770	-17.66529	-15.48832	-2.17697	0.07822716	0	1	0.7849024	0.2965449	8.860698	9.39293
43780	-18.95056	-16.73692	-2.213639	0.071945	0	1	0.7671797	0.3514878	9.634404	9.250764
43790	-19.39318	-16.9758	-2.417387	0.08420353	0	1	0.799569	0.3322199	8.231807	8.801797
43800	-19.13133	-17.44131	-1.690015	0.06005983	0	1	0.7252641	0.2679375	11.54095	9.534891
43810	-19.5439	-17.51109	-2.032812	0.08030122	0	1	0.7902143	0.2456798	8.631839	9.794286
43820	-18.18499	-16.15008	-2.034916	0.07115292	0	1	0.7647533	0.298945	9.741654	9.312681
43830	-18.00284	-15.63615	-2.366686	0.08685818	0	1	0.8054952	0.2984984	7.980218	9.157242
43840	-21.26911	-17.70544	-3.563665	0.140287	0	1	0.8788735	0.3179789	4.940921	8.38752
43850	-21.98445	-18.45785	-3.526597	0.116918	0	1	0.854775	0.5031094	5.928492	8.455386
43860	-20.3399	-16.77066	-3.569241	0.1334306	0	1	0.8726658	0.3698336	5.194813	8.861244
43870	-20.82712	-18.00911	-2.818011	0.1060417	0	1	0.8400277	0.3120039	6.536554	9.353611
43880	-19.14908	-16.24443	-2.904648	0.1021352	0	1	0.8339931	0.3696468	6.786564	8.813746
43890	-17.58447	-15.88961	-1.694863	0.06761905	0	1	0.7533421	0.2293376	10.25077	9.821178
43900	-17.52051	-15.46608	-2.054425	0.07170282	0	1	0.7664427	0.301298	9.666944	9.601033
43910	-18.99538	-17.17268	-1.822706	0.06570135	0	1	0.7467209	0.2714375	10.54997	9.327046
43920	-17.73846	-15.55173	-2.186729	0.07780455	0	1	0.7837892	0.3021506	8.908826	9.577734
43930	-18.71214	-16.03699	-2.675152	0.09622389	0	1	0.8239752	0.3331158	7.203483	8.851102
43940	-19.75079	-16.42147	-3.329315	0.1255772	0	1	0.8647334	0.343703	5.519691	8.573525
43950	-20.55583	-16.78014	-3.775686	0.1458973	0	1	0.8835227	0.3489597	4.750926	8.692785
43960	-19.10263	-16.60976	-2.492872	0.08065993	0	1	0.7911082	0.386247	8.593451	9.321854
43970	-19.6256	-16.62541	-3.000185	0.1029944	0	1	0.835358	0.3993556	6.729948	9.058616
43980	-19.61546	-17.00033	-2.615129	0.08955952	0	1	0.8111936	0.3613639	7.739514	9.58228
43990	-20.04144	-18.36177	-1.679669	0.04990572	0	1	0.6774939	0.3289405	13.88913	9.985914
44000	-19.39511	-16.61299	-2.782124	0.09512665	0	1	0.8219863	0.3794588	7.286572	9.293421
44010	-18.04628	-15.81693	-2.229346	0.07503693	0	1	0.7762264	0.3343777	9.237414	9.625176
44020	-17.77013	-15.83055	-1.939572	0.06326694	0	1	0.737842	0.3212617	10.95591	9.88826
44030	-17.64826	-15.63419	-2.01407	0.06744565	0	1	0.7527563	0.3167403	10.27712	9.777779
44040	-19.10649	-16.11615	-2.990343	0.1111615	0	1	0.847318	0.3325223	6.235499	8.927264
44050	-20.31144	-16.84699	-3.464452	0.1296614	0	1	0.8689769	0.3607729	5.345826	8.434453
44060	-18.99687	-16.38817	-2.608698	0.08693968	0	1	0.8056719	0.3795731	7.972736	9.191204
44070	-18.93498	-16.91494	-2.020038	0.07677014	0	1	0.7810188	0.2614348	9.028865	9.070091
44080	-17.96573	-15.73795	-2.227785	0.07730255	0	1	0.7824529	0.3181851	8.966679	9.650672
44090	-19.78766	-16.38345	-3.404205	0.1284755	0	1	0.8677721	0.3483355	5.395171	8.589817
44100	-18.47795	-16.24325	-2.234702	0.07806952	0	1	0.7844885	0.3152215	8.878589	9.096053
44110	-20.39175	-18.36486	-2.02689	0.05631201	0	1	0.7091535	0.4063266	12.30905	9.909337
44120	-18.23372	-16.71427	-1.519453	0.05965696	0	1	0.7236083	0.227862	11.61888	9.84339
44130	-18.75534	-16.24032	-2.515019	0.08525542	0	1	0.8019575	0.358206	8.130242	9.065277
44140	-18.10787	-16.11904	-1.988822	0.06317434	0	1	0.7374933	0.3381436	10.97197	9.890626
44150	-20.80832	-18.32783	-2.480486	0.1002672	0	1	0.8309487	0.2516465	6.913	9.28301
44160	-21.12492	-19.12555	-1.999372	0.08285671	0	1	0.7964304	0.2250588	8.365613	9.746134
44170	-18.00741	-15.86508	-2.142328	0.08065215	0	1	0.7910889	0.2720807	8.59428	9.572908
44180	-17.66897	-16.15681	-1.512165	0.0593812	0	1	0.7224648	0.227535	11.67284	9.982792
44190	-19.7809	-16.61944	-3.161461	0.1130502	0	1	0.849846	0.3790794	6.131322	8.574815
44200	-17.97096	-15.69948	-2.271482	0.08238303	0	1	0.7953044	0.2984262	8.413713	9.493774
44210	-18.94091	-16.08497	-2.855947	0.1021897	0	1	0.8340803	0.351669	6.782944	8.815169
44220	-18.12812	-16.52545	-1.602669	0.05695957	0	1	0.712054	0.2622229	12.16911	9.88213
44230	-18.15622	-16.56822	-1.588001	0.06198915	0	1	0.7329557	0.2322466	11.18175	9.738018
44240	-17.57432	-15.56297	-2.011352	0.07114426	0	1	0.7647265	0.2920365	9.742841	9.908955
44250	-19.01338	-16.6901	-2.323281	0.07566275	0	1	0.777979	0.3624642	9.16101	9.889765
44260	-17.10333	-15.32993	-1.773398	0.06597062	0	1	0.7476699	0.2569059	10.50691	9.867993
44270	-22.85475	-19.26958	-3.585173	0.1227702	0	1	0.8616561	0.4711612	5.645893	9.322366
44280	-17.42414	-15.39024	-2.03389	0.07402605	0	1	0.7733408	0.2809752	9.363558	9.562727
44290	-18.40397	-15.94831	-2.455655	0.08447685	0	1	0.8001949	0.3431834	8.205173	9.154189
44300	-18.43502	-15.94904	-2.48598	0.09023747	0	1	0.8125742	0.313046	7.681367	8.941927
44310	-18.58747	-16.38204	-2.205437	0.08236745	0	1	0.7952672	0.279446	8.415305	8.997246
44320	-18.49205	-15.92299	-2.569059	0.08931524	0	1	0.8106914	0.3468868	7.760682	9.208545
44330	-20.60664	-17.32327	-3.283375	0.111189	0	1	0.8473554	0.4454808	6.233955	8.636986
44340	-17.95155	-15.72482	-2.226732	0.08315108	0	1	0.7971243	0.280753	8.335997	9.175685
44350	-21.07774	-17.71681	-3.360932	0.1122109	0	1	0.8487328	0.4710792	6.177181	8.632808
44360	-19.01313	-16.20937	-2.803762	0.1024569	0	1	0.8345066	0.3319009	6.765258	9.136177
44370	-18.17017	-15.9969	-2.173266	0.08120839	0	1	0.7924612	0.277337	8.535413	9.610427
44380	-18.10106	-15.7814	-2.319654	0.0805169	0	1	0.7907526	0.3258034	8.608717	9.523649
44390	-19.9469	-17.43866	-2.50824	0.08340449	0	1	0.797718	0.3700381	8.31067	9.831143
44400	-18.03734	-16.27586	-1.761478	0.07069424	0	1	0.7633269	0.2296495	9.804861	9.554984
44410	-19.94748	-16.50741	-3.440072	0.1249819	0	1	0.8640922	0.3888391	5.545979	8.839144
44420	-21.47006	-18.43727	-3.032781	0.09827542	0	1	0.8275814	0.4560424	7.053108	8.514238
44430	-18.06911	-16.33113	-1.737974	0.05793598	0	1	0.7163329	0.2940591	11.96402	9.864965
44440	-17.72032	-15.87863	-1.841686	0.07017041	0	1	0.7616785	0.2516096	9.878056	9.504948
44450	-19.77487	-17.45742	-2.317452	0.09428124	0	1	0.8204242	0.2427454	7.35191	8.873855
44460	-18.48217	-15.97396	-2.508211	0.08597651	0	1	0.8035641	0.3503731	8.062053	9.185655
44470	-19.24646	-16.94919	-2.29727	0.0932463	0	1	0.8184757	0.2431777	7.433508	9.121224
44480	-19.79466	-16.60385	-3.190809	0.1208382	0	1	0.8594566	0.3309054	5.73616	8.541297
44490	-17.94904	-15.91972	-2.029316	0.07346009	0	1	0.7716952	0.2830721	9.435698	9.931258
44500	-19.33199	-16.54544	-2.786549	0.1087661	0	1	0.8439896	0.2853574	6.372824	8.748881
44510	-19.82598	-16.78055	-3.045423	0.1128258	0	1	0.84955	0.3391592	6.143516	8.515568
44520	-18.31201	-16.05433	-2.257681	0.08800642	0	1	0.8079568	0.261228	7.876098	9.218601
44530	-19.33314	-16.98949	-2.343645	0.07239895	0	1	0.7685497	0.396449	9.573995	9.6162
44540	-21.69389	-19.06667	-2.627222	0.07625502	0	1	0.7796145	0.485073	9.089856	9.191331
44550	-20.75766	-19.03732	-1.720341	0.07362513	0	1	0.7721773	0.2071046	9.414546	9.218528
44560	-17.54619	-15.6948	-1.851391	0.07191883	0	1	0.7671002	0.24481	9.637909	9.636116
44570	-20.28627	-18.46974	-1.81653	0.07680794	0	1	0.7811212	0.2131239	9.02442	9.830758
44580	-20.29612	-17.42711	-2.869008	0.09903665	0	1	0.8288835	0.3809467	6.998896	9.437232
44590	-18.1498	-16.4705	-1.679293	0.06934557	0	1	0.7590401	0.2176718	9.995551	9.843056
44600	-19.88392	-17.84176	-2.042161	0.07877668	0	1	0.786334	0.2561413	8.798888	9.952948
44610	-19.1243	-16.80257	-2.321732	0.08283535	0	1	0.7963799	0.3108077	8.36777	9.775346
44620	-18.99966	-16.94575	-2.053908	0.08428029	0	1	0.7997452	0.2306011	8.224309	9.349868
44630	-20.13509	-16.7036	-3.431485	0.1255137	0	1	0.8646653	0.3811891	5.522484	8.917921
44640	-17.16137	-15.27943	-1.881937	0.06646572	0	1	0.7493981	0.2833668	10.42864	9.926227
44650	-18.9995	-16.52544	-2.474061	0.08856478	0	1	0.8091325	0.3205139	7.826443	9.544455
44660	-18.63223	-16.66814	-1.96409	0.07763039	0	1	0.7833274	0.2427377	8.928812	9.751084
44670	-19.62949	-16.27442	-3.355071	0.1233946	0	1	0.8623526	0.3693879	5.617321	8.775638
44680	-17.30941	-15.53799	-1.771416	0.06397461	0	1	0.74048	0.2674903	10.83472	9.785784
44690	-17.53698	-15.56262	-1.974357	0.06892043	0	1	0.7576594	0.2950291	10.05721	9.59791
44700	-18.01188	-16.11232	-1.899563	0.07280971	0	1	0.7697767	0.2520807	9.519982	9.366376
44710	-17.98503	-16.40945	-1.57558	0.05562669	0	1	0.706028	0.2625363	12.46069	9.987868
44720	-21.28573	-17.4466	-3.839126	0.1338984	0	1	0.8731093	0.4796289	5.176665	8.547182
44730	-17.10506	-15.46445	-1.640615	0.06219573	0	1	0.7337567	0.2437223	11.14461	9.985282
44740	-19.85284	-16.9162	-2.936643	0.1034761	0	1	0.8361137	0.3709578	6.698618	8.569575
44750	-20.00357	-16.94385	-3.059723	0.1210514	0	1	0.8597027	0.288941	5.726057	8.803994
44760	-18.19003	-15.96629	-2.223742	0.07359582	0	1	0.7720918	0.3428345	9.418296	9.527926
44770	-19.64109	-16.95571	-2.685376	0.08744074	0	1	0.8067515	0.4054884	7.927051	9.381333
44780	-18.67116	-16.25738	-2.413774	0.08075642	0	1	0.7913474	0.3561429	8.583184	9.170636
44790	-19.27846	-16.35676	-2.921694	0.1128017	0	1	0.8495181	0.2998409	6.14483	8.745986
44800	-19.95585	-17.26667	-2.689182	0.1046409	0	1	0.8379134	0.2825662	6.624059	8.605898
44810	-23.52484	-20.65047	-2.874371	0.09128074	0	1	0.8146615	0.4515126	7.593575	8.17215
44820	-21.18398	-17.19249	-3.991487	0.1559013	0	1	0.8909878	0.3501888	4.446064	8.41426
44830	-19.85877	-16.9802	-2.878572	0.1147888	0	1	0.8521017	0.2753281	6.038456	8.782338
44840	-20.36452	-17.67156	-2.692962	0.1028401	0	1	0.8351144	0.2946843	6.740049	8.517755
44850	-17.16326	-15.44729	-1.715969	0.06244252	0	1	0.7347079	0.2614249	11.10056	9.901503
44860	-17.95885	-15.89532	-2.06353	0.07921412	0	1	0.7874611	0.2592558	8.750298	9.268636
44870	-21.83748	-19.78583	-2.051653	0.05440781	0	1	0.7003225	0.4336886	12.73985	9.692563
44880	-20.99975	-17.97076	-3.028983	0.1215889	0	1	0.8603193	0.2770168	5.700746	8.512604
44890	-17.38847	-15.40615	-1.982327	0.06858493	0	1	0.7565595	0.2995146	10.10641	9.794277
44900	-17.70481	-15.52498	-2.17983	0.0804447	0	1	0.7905727	0.2837241	8.616443	9.43144
44910	-19.51625	-16.84877	-2.667483	0.1064676	0	1	0.84066	0.2659877	6.510405	8.891514
44920	-21.3041	-18.82215	-2.481947	0.07061496	0	1	0.7630788	0.472816	9.815869	9.874623
44930	-17.89429	-16.21819	-1.676107	0.05972285	0	1	0.7238803	0.266133	11.60606	9.791244
