Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
1959	1	-13.42354	-15.72381	2.300265	0.02505806
1960	0	-13.17195	-15.37739	2.205439	0.02755053
1961	1	-13.23332	-14.97003	1.736708	0.04402479
1962	0	-13.12051	-14.9189	1.798395	0.04139112
1963	1	-13.64687	-16.00915	2.36228	0.0235513
1964	0	-13.42242	-15.07773	1.655312	0.04775811
1965	1	-13.60573	-15.1955	1.589767	0.05099328
1966	0	-12.95804	-14.96237	2.004329	0.03368768
1967	1	-13.31954	-15.01676	1.697218	0.04579811
1968	0	-12.99521	-15.08009	2.084873	0.03108074
1969	1	-13.50795	-15.13149	1.62354	0.04929985
1970	0	-13.00881	-15.10845	2.09964	0.03062513
1971	1	-14.64578	-15.95871	1.312936	0.06725725
1972	0	-13.02656	-14.89506	1.868509	0.03858841
1973	1	-13.09881	-14.91117	1.812361	0.04081703
1974	0	-13.87681	-15.38296	1.506149	0.05544059
1975	1	-13.87655	-16.29168	2.415134	0.02233883
1976	0	-13.02614	-15.1419	2.115759	0.03013543
1977	1	-13.00282	-14.89579	1.892969	0.03765597
1978	0	-13.01299	-14.89486	1.881874	0.0380761
1979	1	-13.30337	-15.00764	1.70427	0.04547628
1980	0	-13.14276	-14.92771	1.784948	0.04195143
1981	1	-13.18138	-15.39124	2.209859	0.02742904
1982	0	-13.10444	-14.91309	1.808647	0.04096894
1983	1	-13.67517	-15.24228	1.567114	0.05216162
1984	0	-14.37636	-15.75189	1.375537	0.06317598
1985	1	-15.04613	-16.27278	1.226654	0.07331804
1986	0	-13.30811	-15.56965	2.261542	0.02604741
1987	1	-13.68561	-15.2494	1.563792	0.0523352
1988	0	-12.95818	-14.96403	2.005849	0.03363652
1989	1	-13.14023	-15.32998	2.189757	0.02798599
1990	0	-13.54378	-15.15466	1.610882	0.04992786
1991	1	-13.06335	-14.90093	1.837585	0.03980034
1992	0	-12.98979	-15.06801	2.078219	0.03128823
1993	1	-12.96592	-15.00338	2.037462	0.03258978
1994	0	-13.86099	-15.3717	1.510713	0.05518813
1995	1	-12.96312	-14.92289	1.959768	0.03522277
1996	0	-12.96357	-14.99451	2.030944	0.0328029
1997	1	-12.95909	-14.97184	2.012752	0.03340511
1998	0	-14.77499	-16.0593	1.28431	0.0692104
1999	1	-13.00507	-14.89549	1.890416	0.03775225
2000	0	-13.96832	-15.44869	1.480371	0.0568883
2001	1	-12.95875	-14.93785	1.979091	0.03454869
2002	0	-13.18727	-14.9474	1.760139	0.04300524
2003	1	-14.75335	-17.31985	2.5665	0.01920098
2004	0	-13.00735	-15.10552	2.098163	0.03067039
2005	1	-13.05416	-14.89891	1.844753	0.03951611
2006	0	-12.99978	-14.89629	1.896508	0.03752295
2007	1	-13.5458	-15.15598	1.61018	0.04996293
2008	0	-13.09891	-14.9112	1.812296	0.04081972
2009	1	-12.97845	-14.90453	1.926078	0.03642964
2010	0	-15.17997	-16.37921	1.19924	0.07535582
2011	1	-13.77117	-15.30846	1.537289	0.05374077
2012	0	-13.40361	-15.06624	1.662639	0.04740946
2013	1	-13.49472	-15.81626	2.321541	0.02453056
2014	0	-15.0405	-16.26832	1.227821	0.07323251
2015	1	-13.56249	-15.1669	1.604406	0.05025223
2016	0	-13.00419	-15.09906	2.094875	0.0307714
2017	1	-13.59198	-15.18636	1.594375	0.05075884
2018	0	-13.48781	-15.11862	1.630812	0.04894262
2019	1	-13.53765	-15.15068	1.613021	0.04982115
2020	0	-12.95765	-14.95402	1.996374	0.03395674
2021	1	-13.00463	-14.89554	1.890905	0.03773379
2022	0	-13.16736	-14.93829	1.77093	0.04254368
2023	1	-15.33644	-16.50439	1.167953	0.07775073
2024	0	-14.90396	-16.16047	1.256505	0.07116177
2025	1	-13.19299	-14.95011	1.757116	0.04313545
2026	0	-13.84632	-15.36129	1.514976	0.05495339
2027	1	-13.45454	-15.09764	1.643098	0.04834501
2028	0	-12.95769	-14.94907	1.991376	0.03412686
2029	1	-13.44158	-15.08956	1.647985	0.04810932
2030	0	-12.9579	-14.9452	1.987299	0.03426628
2031	1	-13.36354	-15.04226	1.678717	0.04665332
2032	0	-13.46099	-15.10168	1.640688	0.04846165
2033	1	-14.36337	-15.74204	1.378668	0.06297845
2034	0	-15.79675	-16.87672	1.079967	0.0849017
2035	1	-13.42916	-15.08188	1.652717	0.04788219
2036	0	-13.66628	-15.23624	1.569958	0.05201346
2037	1	-13.22609	-15.45565	2.229559	0.02689396
2038	0	-13.24379	-14.97543	1.731638	0.04424857
2039	1	-13.71362	-16.09217	2.378551	0.0231712
2040	0	-12.95839	-14.96611	2.007724	0.03357351
2041	1	-13.09333	-14.90938	1.816046	0.04066692
2042	0	-13.40619	-15.06781	1.661626	0.04745751
2043	1	-13.05244	-14.89857	1.846126	0.03946188
2044	0	-13.71901	-15.2723	1.553296	0.05288737
2045	1	-13.93347	-15.42354	1.49007	0.05633924
2046	0	-13.34961	-15.03408	1.684473	0.04638553
2047	1	-13.24568	-15.48331	2.237633	0.02667769
2048	0	-12.96531	-14.91861	1.953296	0.03545148
2049	1	-15.32769	-16.49737	1.169683	0.07761635
2050	0	-12.95765	-14.95145	1.993806	0.03404404
2051	1	-13.49787	-15.82032	2.322447	0.02450835
2052	0	-12.97543	-14.90675	1.931323	0.03623909
2053	1	-14.50287	-17.03166	2.528796	0.01993874
2054	0	-14.54877	-15.88376	1.334989	0.06579025
2055	1	-12.97225	-14.90959	1.937333	0.03602194
2056	0	-13.34864	-15.03352	1.684876	0.04636688
2057	1	-13.16785	-15.37133	2.203486	0.02760439
2058	0	-13.15002	-15.34476	2.194742	0.02784682
2059	1	-12.96642	-15.00513	2.03871	0.03254915
2060	0	-14.08102	-15.53094	1.449919	0.05864731
2061	1	-13.24496	-14.97604	1.731078	0.04427336
2062	0	-13.42464	-15.0791	1.654455	0.04779905
2063	1	-12.99693	-15.08381	2.086876	0.03101852
2064	0	-13.05081	-15.18619	2.135386	0.02954973
2065	1	-14.90029	-16.15758	1.257287	0.07110613
2066	0	-12.9626	-14.92409	1.961489	0.0351622
2067	1	-12.96262	-14.99057	2.027951	0.03290123
2068	0	-12.95788	-14.94541	1.987523	0.03425861
2069	1	-13.08148	-14.90574	1.824262	0.04033415
2070	0	-12.98324	-15.05259	2.069354	0.03156683
2071	1	-12.97827	-15.04009	2.061819	0.03180557
2072	0	-13.07385	-14.9036	1.829743	0.04011369
2073	1	-13.06314	-14.90088	1.837746	0.03979397
2074	0	-14.23755	-15.64718	1.409626	0.06105863
2075	1	-15.03962	-17.64556	2.605937	0.01845848
2076	0	-13.1595	-15.35894	2.199442	0.02771624
2077	1	-15.38446	-16.54297	1.158504	0.07848891
2078	0	-13.57755	-15.17681	1.599258	0.05051158
2079	1	-13.45674	-15.09902	1.642275	0.04838481
2080	0	-14.10032	-15.54515	1.444833	0.05894636
2081	1	-13.19645	-15.41317	2.216719	0.0272415
2082	0	-13.15401	-15.35075	2.196738	0.02779131
2083	1	-14.23792	-16.72269	2.484768	0.02083623
2084	0	-15.36492	-16.52726	1.162341	0.07818827
2085	1	-15.73836	-16.82919	1.09083	0.08398435
2086	0	-13.01595	-14.89478	1.878837	0.03819192
2087	1	-12.99454	-14.89746	1.902921	0.03728309
2088	0	-13.44802	-15.09357	1.645548	0.0482267
2089	1	-14.73633	-16.02912	1.292789	0.06862601
2090	0	-13.5701	-15.1719	1.601799	0.0503834
2091	1	-12.95868	-14.93829	1.979604	0.03453099
2092	0	-13.93091	-16.35742	2.426508	0.0220862
2093	1	-13.52645	-15.14341	1.616962	0.0496252
2094	0	-13.09305	-14.90928	1.816239	0.04065908
2095	1	-12.99048	-14.89869	1.908213	0.03708631
2096	0	-13.64023	-15.21862	1.578389	0.05157682
2097	1	-13.0845	-15.2427	2.158199	0.02888326
2098	0	-12.98289	-14.9019	1.919017	0.03668778
2099	1	-14.36123	-16.8671	2.505863	0.02040128
2100	0	-15.00594	-16.24095	1.235013	0.07270773
2101	1	-12.98552	-14.90063	1.915111	0.03683138
2102	0	-15.45642	-16.60089	1.144469	0.0795982
2103	1	-13.52957	-15.14543	1.615859	0.04967999
2104	0	-12.97116	-15.02035	2.049189	0.03220983
2105	1	-15.70416	-16.80139	1.097229	0.08344867
2106	0	-15.08394	-16.30279	1.218844	0.07389294
2107	1	-14.59562	-17.13877	2.543151	0.01965456
2108	0	-13.26585	-15.51149	2.245642	0.02646489
2109	1	-13.36413	-15.0426	1.678477	0.04666451
2110	0	-14.52868	-15.8683	1.339622	0.06548614
2111	1	-13.4881	-15.80773	2.319631	0.02457746
2112	0	-13.03939	-15.16608	2.12669	0.02980783
2113	1	-13.21086	-15.43392	2.223061	0.02706928
2114	0	-13.23999	-15.47531	2.23532	0.02673947
2115	1	-14.53901	-15.87625	1.337237	0.06564254
2116	0	-13.10684	-14.91392	1.807081	0.04103314
2117	1	-12.96979	-14.91224	1.942452	0.03583801
2118	0	-13.21026	-15.43307	2.222805	0.02707623
2119	1	-16.12072	-17.14177	1.021054	0.09005376
2120	0	-13.77532	-15.31135	1.536037	0.05380811
2121	1	-13.55885	-15.16451	1.605661	0.0501892
2122	0	-13.26449	-14.98635	1.721862	0.04468324
2123	1	-13.1565	-14.93352	1.777021	0.04228532
2124	0	-13.4239	-15.07864	1.65474	0.04778543
2125	1	-13.11047	-14.91521	1.804739	0.04112937
2126	0	-12.96116	-14.98387	2.022713	0.03307403
2127	1	-13.02805	-14.89517	1.867116	0.0386422
2128	0	-15.24314	-17.87517	2.63203	0.01798308
2129	1	-13.12107	-14.91911	1.798046	0.04140556
2130	0	-13.22497	-14.96579	1.740816	0.04384433
2131	1	-13.00528	-15.10131	2.096025	0.03073603
2132	0	-12.95768	-14.95563	1.997951	0.03390322
2133	1	-13.00875	-15.10832	2.099576	0.03062708
2134	0	-13.83935	-15.35636	1.517011	0.05484164
2135	1	-12.95775	-14.94763	1.989873	0.0341782
2136	0	-14.18565	-16.66111	2.475468	0.0210309
2137	1	-13.10717	-15.27896	2.171784	0.02849354
2138	0	-13.35085	-15.03481	1.683955	0.04640956
2139	1	-13.00705	-15.1049	2.097854	0.03067987
2140	0	-13.07264	-15.22322	2.150579	0.02910419
2141	1	-13.00558	-15.10191	2.096333	0.03072657
2142	0	-14.59515	-15.91953	1.324383	0.06649177
2143	1	-13.64091	-15.21908	1.578165	0.05158836
2144	0	-13.4833	-15.80154	2.318239	0.0246117
2145	1	-12.99413	-14.89758	1.90345	0.03726336
2146	0	-13.18307	-15.3937	2.210639	0.02740765
2147	1	-13.97326	-15.45227	1.479006	0.05696599
2148	0	-13.29062	-15.00055	1.709933	0.04521946
2149	1	-13.94664	-15.43302	1.486389	0.05654701
2150	0	-13.23974	-15.47495	2.235217	0.02674223
2151	1	-12.99988	-14.89627	1.896388	0.03752745
2152	0	-15.4347	-16.58339	1.14869	0.07926299
2153	1	-14.29805	-16.79325	2.495196	0.02062007
2154	0	-12.96971	-14.91234	1.942628	0.0358317
2155	1	-13.13496	-15.32197	2.187015	0.02806282
2156	0	-13.27136	-15.51914	2.247778	0.02640842
2157	1	-13.32881	-15.02205	1.693241	0.04598061
2158	0	-12.99245	-14.89806	1.905611	0.03718295
2159	1	-14.12689	-15.56478	1.437886	0.05935726
2160	0	-13.11276	-15.28771	2.174957	0.02840326
2161	1	-14.26155	-15.66518	1.40363	0.06142588
2162	0	-13.02486	-14.89497	1.870103	0.03852695
2163	1	-13.26268	-14.98538	1.722704	0.04464567
2164	0	-13.58896	-15.93639	2.347431	0.02390362
2165	1	-13.29886	-15.55702	2.258156	0.02613578
2166	0	-15.511	-16.64492	1.133923	0.08044211
2167	1	-13.4036	-15.06624	1.662641	0.04740936
2168	0	-14.96799	-16.21095	1.242963	0.07213203
2169	1	-13.12606	-15.30834	2.182283	0.02819595
2170	0	-12.95917	-14.93552	1.976345	0.03464369
2171	1	-13.87997	-15.38521	1.505243	0.05549083
2172	0	-13.34284	-15.03014	1.687304	0.04625441
2173	1	-13.57857	-15.17748	1.598911	0.05052913
2174	0	-13.04924	-14.89796	1.848719	0.03935968
2175	1	-13.81285	-15.33766	1.52481	0.05441562
2176	0	-13.06722	-14.90187	1.834651	0.03991729
2177	1	-12.95764	-14.9518	1.994159	0.03403203
2178	0	-13.16031	-14.93518	1.774865	0.04237657
2179	1	-13.85684	-16.26775	2.410915	0.02243328
2180	0	-12.98154	-14.90263	1.921092	0.03661173
2181	1	-13.58903	-15.1844	1.595369	0.05070841
2182	0	-12.99224	-14.89812	1.905875	0.03717314
2183	1	-13.21111	-14.95887	1.747763	0.04354076
2184	0	-12.98428	-15.0551	2.070827	0.03152036
2185	1	-13.09402	-14.9096	1.815578	0.04068596
2186	0	-14.63596	-15.9511	1.315145	0.06710886
2187	1	-14.15757	-15.58752	1.429948	0.05983036
2188	0	-13.43503	-15.73884	2.303813	0.02496931
2189	1	-12.99925	-14.89639	1.897137	0.03749935
2190	0	-12.96281	-14.9236	1.960788	0.03518688
2191	1	-13.01909	-14.89478	1.875687	0.03831242
2192	0	-13.19231	-14.94978	1.757473	0.04312006
2193	1	-14.14003	-15.5745	1.434478	0.05955995
2194	0	-13.04991	-15.18464	2.134726	0.02956925
2195	1	-13.44006	-15.08862	1.648562	0.04808159
2196	0	-13.22233	-14.96446	1.742125	0.04378696
2197	1	-15.62565	-16.73768	1.112029	0.08222276
2198	0	-13.52926	-15.86056	2.331302	0.02429228
2199	1	-14.3268	-16.82688	2.500085	0.02051951
2200	0	-13.07647	-14.90431	1.827844	0.04018996
2201	1	-14.39826	-15.76854	1.370282	0.06350883
2202	0	-14.55943	-15.89197	1.332541	0.0659515
2203	1	-14.05256	-15.51004	1.457486	0.05820523
2204	0	-12.97385	-14.90809	1.934237	0.03613364
2205	1	-12.958	-14.94389	1.985892	0.03431454
2206	0	-12.97987	-14.90362	1.923749	0.0365146
2207	1	-13.47092	-15.78553	2.31461	0.02470117
2208	0	-13.37921	-15.05156	1.672347	0.04695146
2209	1	-13.73133	-15.2808	1.549475	0.05308985
2210	0	-12.99251	-14.89804	1.905527	0.03718606
2211	1	-13.12254	-14.91967	1.797132	0.0414434
2212	0	-16.29893	-17.28846	0.9895369	0.0929372
2213	1	-13.39808	-15.6903	2.292221	0.02526046
2214	0	-13.54994	-15.88693	2.336991	0.02415447
2215	1	-12.97836	-15.04033	2.06197	0.03180078
2216	0	-12.99937	-15.08901	2.089643	0.03093282
2217	1	-13.28853	-15.54284	2.254313	0.0262364
2218	0	-12.95898	-14.93656	1.977588	0.03460067
2219	1	-13.64901	-15.22454	1.575532	0.05172437
2220	0	-13.08523	-14.90685	1.821623	0.04044074
2221	1	-12.99687	-15.08367	2.0868	0.03102088
2222	0	-14.9456	-16.19328	1.24768	0.07179256
2223	1	-15.03836	-17.64413	2.60577	0.01846156
2224	0	-13.61295	-15.20032	1.587364	0.05111599
2225	1	-12.99966	-14.89631	1.896658	0.03751733
2226	0	-13.05698	-14.8995	1.842518	0.03960451
2227	1	-12.99966	-14.89631	1.896658	0.03751733
2228	0	-14.54279	-15.87916	1.336366	0.06569977
2229	1	-12.95839	-14.96618	2.007785	0.03357145
2230	0	-13.3868	-15.0561	1.669302	0.04709461
2231	1	-13.16425	-14.93691	1.772659	0.04247018
2232	0	-13.03105	-14.89542	1.864369	0.0387485
2233	1	-13.04574	-15.17734	2.131599	0.02966186
2234	0	-13.53279	-15.14752	1.614726	0.04973629
2235	1	-13.00632	-14.89534	1.889029	0.03780465
2236	0	-12.95797	-14.94424	1.986269	0.0343016
2237	1	-13.20638	-15.42749	2.22111	0.02712215
2238	0	-14.9898	-16.22819	1.238387	0.07246285
2239	1	-14.95552	-16.20111	1.245587	0.071943
2240	0	-13.14906	-15.34331	2.194259	0.02786028
2241	1	-13.20636	-15.42746	2.221104	0.02712233
2242	0	-14.33593	-15.72125	1.385321	0.06256084
2243	1	-13.00244	-15.09546	2.093016	0.03082866
2244	0	-13.14446	-15.33639	2.191929	0.02792527
2245	1	-13.27756	-14.9934	1.715841	0.04495312
2246	0	-13.22479	-14.96569	1.740907	0.04384033
2247	1	-12.96377	-14.99533	2.03156	0.03278271
2248	0	-14.49976	-15.84609	1.346332	0.06504822
2249	1	-15.14753	-16.35336	1.205826	0.07486115
2250	0	-13.51291	-15.13468	1.621765	0.04938743
2251	1	-13.5671	-15.90873	2.341629	0.02404271
2252	0	-13.01322	-14.89485	1.881631	0.03808534
2253	1	-15.10874	-17.7237	2.614963	0.01829262
2254	0	-13.17434	-14.94143	1.767096	0.04270707
2255	1	-13.05956	-14.90006	1.840497	0.03968461
2256	0	-13.26957	-15.51665	2.247085	0.02642673
2257	1	-13.55895	-15.89839	2.339436	0.02409549
2258	0	-14.44182	-16.96089	2.51907	0.02013362
2259	1	-12.9632	-14.99302	2.029821	0.03283975
2260	0	-13.66564	-16.03259	2.366943	0.02344174
2261	1	-13.16986	-14.93941	1.769551	0.04260237
2262	0	-13.14125	-14.92709	1.785837	0.04191418
2263	1	-13.29357	-15.00218	1.708614	0.04527914
2264	0	-13.14125	-14.92709	1.785837	0.04191418
2265	1	-12.99781	-14.89668	1.898874	0.03743429
2266	0	-13.33798	-15.02733	1.689346	0.04616006
2267	1	-13.22411	-14.96535	1.74124	0.04382572
2268	0	-13.08092	-14.90558	1.824655	0.04031831
2269	1	-14.09204	-16.55027	2.458226	0.02139666
2270	0	-13.02778	-15.14495	2.117169	0.03009297
2271	1	-13.13642	-14.92512	1.788697	0.04179446
2272	0	-13.5656	-15.16894	1.603338	0.05030594
2273	1	-12.98756	-15.06289	2.075321	0.03137904
2274	0	-13.18347	-15.39429	2.210824	0.02740257
2275	1	-13.18142	-15.3913	2.209877	0.02742854
2276	0	-12.96951	-14.91258	1.943067	0.03581595
2277	1	-13.40385	-15.0664	1.662541	0.0474141
2278	0	-12.98448	-15.05559	2.07111	0.03151146
2279	1	-12.98188	-14.90245	1.920571	0.03663082
2280	0	-13.00453	-15.09977	2.09524	0.03076018
2281	1	-14.19334	-15.61413	1.420795	0.06038051
2282	0	-13.07635	-15.22935	2.153005	0.02903366
2283	1	-14.0372	-15.4988	1.461603	0.05796608
2284	0	-14.17039	-15.59705	1.426653	0.06002778
2285	1	-12.97257	-15.02448	2.051911	0.03212229
2286	0	-16.17162	-17.18361	1.011992	0.09087359
2287	1	-13.38849	-15.05712	1.668624	0.04712655
2288	0	-15.12999	-16.33939	1.209404	0.07459379
2289	1	-13.00029	-15.09096	2.090667	0.03090117
2290	0	-13.04321	-14.89694	1.853725	0.03916314
2291	1	-13.24246	-14.97474	1.732277	0.04422029
2292	0	-15.21393	-16.40631	1.192381	0.07587443
2293	1	-12.96553	-15.00197	2.036441	0.03262309
2294	0	-13.83006	-15.34979	1.519734	0.05469253
2295	1	-13.62443	-15.208	1.583569	0.05131034
2296	0	-13.21904	-15.44562	2.22658	0.0269742
2297	1	-13.16488	-14.93719	1.772307	0.0424851
2298	0	-12.96682	-15.00651	2.039692	0.03251719
2299	1	-12.95961	-14.97535	2.015734	0.03330563
2300	0	-13.21925	-14.96291	1.743662	0.0437197
2301	1	-13.10997	-14.91503	1.80506	0.04111614
2302	0	-12.97039	-15.01803	2.047637	0.03225986
2303	1	-13.10997	-14.91503	1.80506	0.04111614
2304	0	-12.95769	-14.94929	1.991598	0.03411929
2305	1	-12.98953	-15.0674	2.077879	0.03129888
2306	0	-12.96187	-14.98726	2.025388	0.03298566
2307	1	-13.25941	-14.98364	1.724234	0.04457741
2308	0	-13.63483	-15.21498	1.580152	0.05148593
2309	1	-12.95794	-14.96095	2.003014	0.03373201
2310	0	-13.06349	-14.90097	1.837472	0.03980487
2311	1	-14.17914	-15.60355	1.424415	0.06016232
2312	0	-14.40798	-16.92156	2.513577	0.02024451
2313	1	-14.30139	-16.79715	2.495766	0.02060832
2314	0	-12.96491	-14.9193	1.954389	0.03541273
2315	1	-13.126	-14.921	1.794999	0.04153191
2316	0	-12.97168	-15.0219	2.050217	0.03217673
2317	1	-13.04239	-15.17143	2.129034	0.02973803
2318	0	-13.03221	-15.15311	2.120894	0.02998108
2319	1	-13.04442	-14.89713	1.852711	0.03920287
2320	0	-13.35138	-15.03512	1.683734	0.04641982
2321	1	-13.9943	-15.46753	1.473232	0.05729589
2322	0	-12.97312	-14.90875	1.935632	0.03608325
2323	1	-13.37413	-15.65855	2.28442	0.02545829
2324	0	-13.35014	-15.62649	2.276351	0.02566453
2325	1	-13.0081	-14.89517	1.887071	0.03787874
2326	0	-13.36438	-15.04275	1.678375	0.04666926
2327	1	-14.45638	-15.81287	1.356489	0.06439089
2328	0	-13.01769	-15.1259	2.108205	0.03036395
2329	1	-14.08901	-15.53682	1.447808	0.05877126
2330	0	-12.95844	-14.93994	1.981496	0.0344657
2331	1	-13.03442	-15.15712	2.122706	0.02992682
2332	0	-13.73552	-16.11923	2.383712	0.02305192
2333	1	-12.97577	-15.03345	2.05768	0.03193752
2334	0	-12.95987	-14.93241	1.972546	0.03477556
2335	1	-13.44356	-15.74997	2.306419	0.02490435
2336	0	-13.01598	-14.89478	1.878804	0.03819319
2337	1	-13.10001	-15.26762	2.167616	0.02861254
2338	0	-13.52474	-15.85478	2.330045	0.02432285
2339	1	-13.48443	-15.803	2.318567	0.02460364
2340	0	-13.61291	-15.96657	2.353661	0.02375517
2341	1	-13.03479	-15.15779	2.123005	0.02991788
2342	0	-13.85783	-15.36946	1.511629	0.05513758
2343	1	-13.77976	-15.31446	1.534697	0.05388026
2344	0	-13.26942	-14.989	1.719575	0.04478555
2345	1	-12.97539	-14.90679	1.931405	0.03623611
2346	0	-13.19488	-15.4109	2.216015	0.02726069
2347	1	-12.99771	-15.08547	2.087765	0.03099097
2348	0	-12.96064	-14.92958	1.968935	0.03490137
2349	1	-12.98963	-15.06765	2.078019	0.03129449
2350	0	-14.80901	-16.08591	1.276905	0.06972478
2351	1	-13.30294	-15.56259	2.259655	0.02609662
2352	0	-13.0044	-14.89557	1.891164	0.03772403
2353	1	-14.4908	-15.83922	1.348419	0.06491262
2354	0	-13.03269	-15.15398	2.121289	0.02996926
2355	1	-14.78155	-16.06442	1.282878	0.06930955
2356	0	-13.08139	-14.90571	1.824321	0.04033177
2357	1	-13.57926	-15.17794	1.598677	0.05054096
2358	0	-13.38659	-15.6751	2.288509	0.02535439
2359	1	-13.16084	-15.36094	2.2001	0.02769802
2360	0	-12.96338	-14.92232	1.958934	0.03525218
2361	1	-13.10042	-15.26828	2.167859	0.02860557
2362	0	-13.41929	-15.71823	2.298938	0.02509134
2363	1	-12.95838	-14.94041	1.982035	0.03444712
2364	0	-13.42436	-15.07893	1.654563	0.04779391
2365	1	-14.51381	-15.85688	1.343064	0.06526112
2366	0	-13.32167	-15.58808	2.26642	0.02592069
2367	1	-13.02454	-15.1389	2.114366	0.03017744
2368	0	-13.07942	-15.2344	2.154982	0.02897631
2369	1	-13.0404	-14.89652	1.856122	0.03906939
2370	0	-12.96057	-14.98082	2.020257	0.03315533
2371	1	-14.52195	-17.05374	2.53179	0.01987913
2372	0	-13.62617	-15.20916	1.582997	0.0513397
2373	1	-14.45751	-15.81373	1.356222	0.06440808
2374	0	-12.98334	-14.90167	1.918329	0.03671304
2375	1	-12.95769	-14.94925	1.991565	0.0341204
2376	0	-13.00811	-14.89517	1.887066	0.03787894
2377	1	-12.97137	-15.02097	2.049597	0.03219668
2378	0	-14.19308	-15.61394	1.420859	0.0603766
2379	1	-13.64484	-16.00662	2.361772	0.02356326
2380	0	-13.29128	-15.54663	2.255343	0.0262094
2381	1	-14.10992	-16.5715	2.461581	0.02132501
2382	0	-13.01176	-14.89492	1.883159	0.03802722
2383	1	-13.5762	-15.92026	2.344059	0.02398437
2384	0	-13.05385	-15.19147	2.137612	0.02948405
2385	1	-13.3	-15.00576	1.705757	0.0454087
2386	0	-13.49483	-15.12309	1.628265	0.04906745
2387	1	-13.01701	-14.89477	1.877762	0.038233
2388	0	-13.84813	-15.36258	1.514447	0.05498243
2389	1	-13.11515	-14.91691	1.801757	0.0412522
2390	0	-12.95873	-14.93801	1.979281	0.03454215
2391	1	-12.95805	-14.96248	2.004429	0.03368429
2392	0	-14.35619	-15.73659	1.380405	0.06286918
2393	1	-16.54855	-17.49488	0.9463256	0.09704117
2394	0	-13.10205	-14.91226	1.810216	0.04090469
2395	1	-14.76033	-16.04784	1.287518	0.06898874
2396	0	-13.0973	-14.91067	1.813369	0.04077591
2397	1	-12.95767	-14.94996	1.992294	0.03409556
2398	0	-13.77393	-16.1665	2.39257	0.02284863
2399	1	-12.96331	-14.92248	1.959174	0.03524372
2400	0	-14.90778	-16.16347	1.255693	0.07121955
2401	1	-12.98638	-15.06011	2.07373	0.031429
2402	0	-13.01955	-15.12947	2.109915	0.03031206
2403	1	-12.97909	-14.90411	1.92502	0.03646821
2404	0	-13.54534	-15.88108	2.335736	0.02418481
2405	1	-13.20164	-15.42066	2.219026	0.02717874
2406	0	-14.00236	-16.44328	2.440918	0.02177022
2407	1	-14.60302	-17.1473	2.544277	0.01963246
2408	0	-12.98417	-14.90126	1.917096	0.03675834
2409	1	-13.37442	-15.65894	2.284516	0.02545584
2410	0	-12.96646	-15.00529	2.038823	0.03254545
2411	1	-12.95891	-14.9369	1.977988	0.03458682
2412	0	-12.99099	-15.07072	2.079733	0.03124089
2413	1	-13.55614	-15.16273	1.606596	0.05014228
2414	0	-13.40596	-15.7007	2.294738	0.02519695
2415	1	-14.53534	-17.06922	2.533879	0.01983765
2416	0	-12.97133	-15.02084	2.049512	0.03219942
2417	1	-15.14606	-17.76582	2.619765	0.01820499
2418	0	-13.26927	-14.98891	1.719647	0.04478234
2419	1	-13.53734	-15.15047	1.613132	0.04981564
2420	0	-13.98106	-16.41774	2.436683	0.02186262
2421	1	-13.02257	-14.89486	1.872293	0.03844267
2422	0	-13.25751	-14.98263	1.725123	0.04453778
2423	1	-13.938	-15.4268	1.488799	0.05641086
2424	0	-13.07372	-14.90356	1.829841	0.04010978
2425	1	-13.30509	-15.56553	2.260441	0.02607613
2426	0	-13.06151	-14.9005	1.838989	0.03974452
