Iteration	Posterior	Likelihood	Prior	sigma2
44090	-13.06376	-15.20835	2.144597	0.02927881
44100	-13.41308	-15.07201	1.658933	0.0475855
44110	-12.96855	-14.91378	1.94523	0.03573857
44120	-13.04195	-15.17065	2.128695	0.02974812
44130	-13.33963	-15.02828	1.688651	0.04619213
44140	-13.38748	-15.67628	2.288797	0.0253471
44150	-12.95782	-14.95908	2.001252	0.03379148
44160	-13.5571	-15.16337	1.606262	0.05015905
44170	-14.10085	-15.54554	1.444693	0.05895461
44180	-13.21672	-14.96165	1.744932	0.0436642
44190	-14.04126	-15.50177	1.460512	0.05802935
44200	-13.13996	-15.32959	2.189622	0.02798977
44210	-12.99178	-15.07251	2.080724	0.03120993
44220	-12.97875	-15.04133	2.062585	0.03178124
44230	-12.97289	-14.90897	1.936081	0.03606707
44240	-13.21263	-15.43647	2.223831	0.02704846
44250	-13.32142	-15.01783	1.696408	0.04583522
44260	-13.16052	-14.93527	1.774747	0.04238156
44270	-13.16052	-14.93527	1.774747	0.04238156
44280	-13.13315	-14.92381	1.790658	0.04171257
44290	-13.07277	-14.9033	1.830538	0.04008181
44300	-14.0961	-15.54204	1.445941	0.05888107
44310	-13.06742	-15.21452	2.147097	0.0292057
44320	-13.47163	-15.10838	1.636743	0.0486532
44330	-14.14339	-15.577	1.433607	0.05961184
44340	-13.2723	-14.99055	1.718248	0.04484503
44350	-13.27678	-15.52664	2.249861	0.02635347
44360	-13.12853	-14.92198	1.793456	0.04159602
44370	-13.04249	-15.17159	2.129108	0.02973585
44380	-12.96147	-14.92702	1.965545	0.03501989
44390	-13.15182	-15.34746	2.195644	0.02782173
44400	-13.63318	-15.21387	1.580693	0.05145808
44410	-13.28575	-15.53902	2.253268	0.02626384
44420	-13.10126	-15.26961	2.16835	0.02859155
44430	-12.95936	-14.93462	1.975265	0.03468112
44440	-13.50499	-15.12959	1.624602	0.04924749
44450	-13.05722	-14.89955	1.842331	0.0396119
44460	-13.57297	-15.91617	2.343199	0.024005
44470	-12.95834	-14.94072	1.98238	0.03443527
44480	-13.74238	-15.28845	1.546068	0.05327102
44490	-13.25626	-14.98197	1.725713	0.04451152
44500	-13.37144	-15.04693	1.675493	0.04680397
44510	-12.96907	-14.91312	1.944051	0.03578075
44520	-13.21247	-14.95954	1.747076	0.04357069
44530	-13.24635	-14.97676	1.730415	0.0443027
44540	-13.05321	-15.19036	2.137147	0.02949776
44550	-13.16535	-15.36764	2.202287	0.02763751
44560	-13.78264	-15.31647	1.53383	0.05392698
44570	-13.10475	-14.91319	1.808442	0.04097733
44580	-13.03597	-15.15994	2.123966	0.02988912
44590	-13.16074	-15.36079	2.200049	0.02769943
44600	-15.42114	-16.57248	1.151331	0.0790539
44610	-12.99541	-14.89724	1.901827	0.0373239
44620	-14.03168	-16.47835	2.446667	0.02164542
44630	-13.55024	-15.88732	2.337074	0.02415247
44640	-12.96521	-14.91879	1.953579	0.03544143
44650	-13.54621	-15.15624	1.610037	0.04997003
44660	-13.02895	-14.89524	1.866284	0.03867435
44670	-13.23865	-15.47342	2.234773	0.02675412
44680	-13.11664	-15.29377	2.177129	0.02834165
44690	-14.02739	-15.49164	1.464244	0.05781319
44700	-13.33003	-15.59942	2.269382	0.02584402
44710	-13.50798	-15.13151	1.623529	0.04930036
44720	-12.96112	-14.92806	1.966947	0.03497082
44730	-13.03498	-14.89582	1.860839	0.03888552
44740	-13.25146	-14.97944	1.727982	0.04441065
44750	-14.62764	-15.94466	1.31702	0.06698311
44760	-13.45811	-15.09987	1.641764	0.04840954
44770	-13.22549	-15.4548	2.229308	0.02690071
44780	-14.14433	-15.57769	1.433364	0.05962632
44790	-13.1546	-15.35163	2.19703	0.02778319
44800	-13.84634	-15.36131	1.514969	0.05495373
44810	-13.12299	-14.91984	1.796857	0.04145482
44820	-13.05676	-14.89945	1.842687	0.03959782
44830	-15.34788	-16.51358	1.165696	0.07792644
44840	-12.99261	-14.89801	1.9054	0.03719079
44850	-12.98324	-14.90172	1.918482	0.03670743
44860	-14.06619	-15.52004	1.453853	0.05841706
44870	-13.35548	-15.03751	1.682038	0.04649865
44880	-14.55865	-15.89137	1.332721	0.06593968
44890	-13.5333	-15.14785	1.614548	0.04974516
44900	-12.98033	-14.90334	1.923005	0.03654175
44910	-13.5567	-15.89552	2.338826	0.02411019
44920	-13.37232	-15.04745	1.675137	0.04682064
44930	-13.75536	-15.29746	1.542093	0.05348322
44940	-13.58356	-15.92957	2.346008	0.02393767
44950	-15.77334	-16.85765	1.084313	0.08453347
44960	-12.99849	-14.89654	1.898051	0.0374651
44970	-12.95871	-14.96892	2.010215	0.03348997
44980	-12.97248	-15.02423	2.051751	0.03212742
44990	-14.52484	-15.86535	1.340509	0.0654281
45000	-13.26397	-14.98607	1.722103	0.04467248
45010	-13.10238	-15.27138	2.169006	0.02857278
45020	-12.99313	-15.07551	2.082379	0.03115835
45030	-13.09446	-15.25877	2.164313	0.02870721
45040	-14.64873	-15.961	1.312273	0.06730184
45050	-12.99694	-15.08382	2.086881	0.03101839
45060	-13.92037	-15.41412	1.493751	0.0561322
45070	-13.59391	-15.18764	1.593725	0.05079183
45080	-13.16491	-14.9372	1.77229	0.04248583
45090	-13.05626	-15.19561	2.139345	0.02943298
45100	-15.15834	-17.77967	2.621334	0.01817645
45110	-14.65294	-17.20472	2.551784	0.01948562
45120	-12.96239	-14.98956	2.027172	0.03292685
45130	-13.25818	-15.50081	2.242632	0.02654468
45140	-12.97761	-15.03835	2.060747	0.0318397
45150	-13.17174	-14.94026	1.768516	0.04264648
45160	-13.3379	-15.61003	2.272131	0.02577307
45170	-14.74173	-16.03333	1.291602	0.06870757
45180	-13.29046	-15.00046	1.710006	0.04521618
45190	-13.68195	-15.24691	1.564952	0.05227449
45200	-12.95845	-14.93989	1.981437	0.03446774
45210	-14.74582	-16.03652	1.290702	0.06876943
45220	-12.97346	-15.02703	2.05357	0.03206904
45230	-12.97406	-14.90791	1.933847	0.03614772
45240	-13.03193	-15.1526	2.120664	0.02998798
45250	-13.46612	-15.1049	1.638785	0.04855399
45260	-15.8	-16.87936	1.079365	0.08495278
45270	-13.30693	-15.56804	2.261113	0.02605861
45280	-13.38702	-15.67566	2.288646	0.02535091
45290	-12.9608	-14.92907	1.968271	0.03492454
45300	-13.05066	-14.89822	1.847565	0.03940511
45310	-13.03946	-14.89639	1.85693	0.03903781
45320	-12.96375	-14.92154	1.957794	0.03529236
45330	-13.44367	-15.75012	2.306453	0.02490348
45340	-12.9608	-14.92906	1.968262	0.03492487
45350	-12.96466	-14.99878	2.034117	0.03269898
45360	-15.01661	-16.24939	1.232788	0.07286967
45370	-13.11011	-14.91508	1.804974	0.0411197
45380	-13.10612	-15.2773	2.171179	0.02851076
45390	-13.0963	-14.91034	1.814038	0.04074867
45400	-13.41397	-15.07256	1.658585	0.04760208
45410	-13.57868	-15.17756	1.598874	0.05053102
45420	-13.19892	-14.95294	1.754021	0.04326916
45430	-13.2274	-14.96701	1.739617	0.0438969
45440	-12.95822	-14.94171	1.983489	0.03439707
45450	-13.7478	-16.13437	2.386571	0.0229861
45460	-12.98948	-14.89904	1.909559	0.03703644
45470	-13.34763	-15.03293	1.6853	0.04634722
45480	-13.94678	-15.43313	1.48635	0.05654921
45490	-13.00051	-14.89616	1.895649	0.0375552
45500	-13.34446	-15.03108	1.686622	0.04628596
45510	-13.16734	-14.93828	1.770944	0.04254308
45520	-13.57856	-15.92324	2.344684	0.02396937
45530	-12.99605	-15.08191	2.085858	0.03105012
45540	-14.33014	-16.83079	2.500649	0.02050793
45550	-13.25551	-15.49708	2.241572	0.02657282
45560	-12.97992	-14.90359	1.923666	0.03651763
45570	-14.02831	-16.47432	2.446011	0.02165964
45580	-13.04487	-14.8972	1.852334	0.03921763
45590	-12.9818	-14.90249	1.920685	0.03662663
45600	-13.1491	-15.34338	2.194281	0.02785967
45610	-13.54211	-15.87696	2.334851	0.02420623
45620	-13.03544	-15.15898	2.123536	0.02990198
45630	-13.83366	-15.35233	1.518678	0.05475031
45640	-13.51744	-15.13759	1.620152	0.04946715
45650	-14.01274	-15.48095	1.468208	0.05758446
45660	-13.02989	-15.14885	2.118959	0.03003916
45670	-12.96826	-15.0113	2.043048	0.03240826
45680	-13.59254	-15.18672	1.594188	0.05076832
45690	-14.61035	-17.15573	2.545386	0.01961069
45700	-12.96326	-14.92259	1.959333	0.03523811
45710	-12.96042	-14.93032	1.969897	0.03486781
45720	-13.24946	-14.97839	1.728929	0.04436861
45730	-13.43108	-15.08306	1.651985	0.04791725
45740	-14.07678	-15.52782	1.451042	0.0585815
45750	-13.41339	-15.0722	1.658812	0.04759125
45760	-13.44675	-15.09278	1.64603	0.04820348
45770	-12.98404	-15.05453	2.070491	0.03153097
45780	-13.70167	-15.26039	1.558718	0.05260141
45790	-13.24984	-15.48915	2.23931	0.02663299
45800	-12.9987	-14.8965	1.897796	0.03747465
45810	-13.0582	-14.89976	1.841563	0.03964235
45820	-13.29052	-15.0005	1.709978	0.04521744
45830	-13.00871	-15.10825	2.099541	0.03062815
45840	-13.38439	-15.05466	1.670267	0.04704922
45850	-13.07352	-14.90351	1.829983	0.04010408
45860	-13.07592	-14.90416	1.828239	0.04017406
45870	-13.08861	-14.90788	1.819278	0.0405357
45880	-13.10026	-14.91166	1.8114	0.04085631
45890	-12.96552	-14.91824	1.952719	0.03547193
45900	-12.99065	-15.06996	2.079311	0.03125409
45910	-13.0281	-15.14554	2.117439	0.03008486
45920	-13.26498	-14.98661	1.721634	0.04469346
45930	-14.35088	-15.73257	1.38169	0.06278842
45940	-13.11157	-14.91561	1.804034	0.04115837
45950	-13.29958	-15.00552	1.705941	0.04540034
45960	-15.3208	-17.96241	2.641614	0.01781154
45970	-13.05304	-14.89868	1.845646	0.03948081
45980	-13.06634	-14.90166	1.835312	0.03989094
45990	-14.56098	-15.89316	1.332186	0.06597495
46000	-13.34488	-15.03133	1.686446	0.04629412
46010	-16.03736	-17.07336	1.036005	0.0887174
46020	-14.7415	-16.03315	1.291651	0.0687042
46030	-14.20627	-16.68543	2.479164	0.02095332
46040	-13.04047	-14.89653	1.856056	0.03907194
46050	-13.37736	-15.66284	2.285484	0.02543119
46060	-12.98632	-14.90028	1.913962	0.03687372
46070	-14.42642	-16.943	2.51658	0.02018382
46080	-13.18077	-15.39034	2.209575	0.02743683
46090	-13.40312	-15.06595	1.662829	0.04740046
46100	-13.72976	-15.27972	1.54996	0.05306411
46110	-13.26804	-15.51453	2.246492	0.02644239
46120	-13.33378	-15.02491	1.691123	0.04607809
46130	-13.65958	-16.02502	2.365444	0.02347689
46140	-12.95768	-14.9556	1.997921	0.03390422
46150	-14.38829	-16.89864	2.510346	0.02031002
46160	-13.30452	-15.00828	1.703763	0.04549935
46170	-13.05742	-14.89959	1.842169	0.03961832
46180	-13.17383	-14.9412	1.767373	0.04269525
46190	-13.3171	-15.58189	2.264788	0.02596301
46200	-13.57357	-15.17419	1.600613	0.05044322
46210	-12.96307	-14.99248	2.029407	0.03285337
46220	-13.0245	-15.13884	2.114335	0.03017839
46230	-13.45953	-15.10076	1.641236	0.04843513
46240	-13.45953	-15.10076	1.641236	0.04843513
46250	-13.44692	-15.75436	2.307439	0.02487896
46260	-12.9654	-14.91846	1.953065	0.03545968
46270	-12.96976	-15.01609	2.046325	0.03230222
46280	-13.36751	-15.04461	1.677092	0.0467292
46290	-13.02696	-15.14343	2.116467	0.0301141
46300	-12.97576	-15.03341	2.057656	0.03193826
46310	-13.04502	-15.17607	2.131052	0.02967808
46320	-13.2417	-14.97434	1.732646	0.04420397
46330	-12.97398	-15.02851	2.054528	0.03203834
46340	-12.95907	-14.93607	1.976998	0.03462108
46350	-12.97513	-15.03171	2.056574	0.03197285
46360	-13.43592	-15.74001	2.304088	0.02496246
46370	-13.43501	-15.08549	1.650483	0.04798928
46380	-13.28795	-15.54204	2.254093	0.02624216
46390	-13.58435	-15.1813	1.596953	0.05062817
46400	-13.47887	-15.11295	1.63408	0.04878294
46410	-12.98776	-15.06333	2.075573	0.03137111
46420	-13.18567	-14.94666	1.760988	0.04296876
46430	-12.98221	-14.90226	1.920057	0.03664967
46440	-14.40084	-15.77051	1.369664	0.06354807
46450	-12.96049	-14.93008	1.969593	0.0348784
46460	-12.95817	-14.94219	1.984027	0.0343786
46470	-13.17908	-14.9436	1.764521	0.04281719
46480	-13.59564	-15.18878	1.593145	0.05082131
46490	-13.01239	-15.11558	2.103183	0.03051681
46500	-13.05243	-14.89856	1.846136	0.03946146
46510	-14.6337	-17.1826	2.548905	0.01954179
46520	-14.58843	-15.91434	1.325913	0.06639012
46530	-13.19153	-14.94941	1.757886	0.04310222
46540	-12.99216	-14.89814	1.90598	0.0371692
46550	-12.96005	-14.97796	2.017908	0.03323332
46560	-12.99177	-14.89826	1.906492	0.03715021
46570	-14.54777	-15.88299	1.335219	0.06577514
46580	-13.73038	-15.28014	1.549769	0.05307426
46590	-14.09195	-15.53898	1.447034	0.05881676
46600	-13.06538	-14.90142	1.83604	0.0398619
46610	-13.11383	-15.2894	2.175563	0.02838604
46620	-13.01731	-14.89477	1.87746	0.03824455
46630	-13.43587	-15.08602	1.650155	0.04800504
46640	-12.95915	-14.97228	2.013133	0.03339238
46650	-13.35546	-15.0375	1.682046	0.04649826
46660	-13.16213	-14.93597	1.773846	0.0424198
46670	-13.64364	-15.22092	1.577275	0.05163426
46680	-13.25566	-14.98165	1.725995	0.04449895
46690	-13.07336	-14.90346	1.830104	0.04009922
46700	-13.02524	-14.89499	1.869746	0.0385407
46710	-13.25827	-15.50094	2.242666	0.02654376
46720	-12.98069	-15.04628	2.065594	0.03168574
46730	-13.40749	-15.70271	2.295222	0.02518476
46740	-12.98327	-14.90171	1.918434	0.03670919
46750	-13.0552	-15.19378	2.13858	0.02945549
46760	-13.2271	-14.96686	1.739761	0.0438906
46770	-13.50552	-15.83015	2.32463	0.02445492
46780	-13.02256	-14.89486	1.872307	0.03844213
46790	-13.89041	-16.30847	2.418069	0.02227337
46800	-13.08888	-14.90797	1.819085	0.0405435
46810	-13.02509	-14.89498	1.869889	0.03853519
46820	-14.0674	-15.52093	1.453531	0.05843588
46830	-13.47817	-15.79492	2.316742	0.02464858
46840	-14.1299	-15.56701	1.437104	0.0594037
46850	-12.9684	-15.01176	2.043362	0.03239808
46860	-13.72345	-16.10433	2.380879	0.02311731
46870	-12.99185	-15.07266	2.080809	0.0312073
46880	-13.47593	-15.11109	1.63516	0.04873029
46890	-12.96357	-14.92193	1.95836	0.03527239
46900	-14.89597	-16.15418	1.258207	0.07104076
46910	-12.97789	-15.0391	2.061211	0.03182492
46920	-13.10659	-15.27804	2.171447	0.02850313
46930	-13.59221	-15.1865	1.5943	0.05076267
46940	-13.98915	-15.46379	1.474642	0.05721515
46950	-12.95807	-14.94317	1.985099	0.03434175
46960	-15.37617	-16.5363	1.160129	0.07836141
46970	-13.82847	-15.34867	1.5202	0.05466702
46980	-13.14193	-14.92737	1.785437	0.04193095
46990	-13.08312	-14.90622	1.823103	0.04038095
47000	-13.09	-14.90832	1.818321	0.04057449
47010	-13.02099	-14.89481	1.873822	0.03838392
47020	-15.45937	-16.60327	1.143899	0.07964364
47030	-13.19895	-15.41678	2.217832	0.0272112
47040	-13.4648	-15.10407	1.639273	0.04853026
47050	-14.16809	-15.59534	1.427243	0.05999238
47060	-13.69099	-15.25307	1.562088	0.05242446
47070	-13.32981	-15.02262	1.692813	0.04600032
47080	-12.96202	-14.98791	2.025896	0.03296892
47090	-13.30059	-15.00608	1.705496	0.04542056
47100	-13.25396	-15.49492	2.240958	0.02658915
47110	-13.15382	-14.93237	1.778544	0.04222098
47120	-15.19193	-16.38875	1.19682	0.07553838
47130	-14.44847	-16.96861	2.520141	0.02011207
47140	-13.67055	-16.0387	2.368149	0.02341347
47150	-14.51568	-17.04649	2.53081	0.01989864
47160	-12.96864	-15.01255	2.043912	0.03238027
47170	-12.99066	-14.89863	1.907968	0.03709538
47180	-12.96188	-14.92589	1.964004	0.03507388
47190	-12.98077	-14.90307	1.922299	0.03656756
47200	-13.35924	-15.03972	1.680485	0.04657089
47210	-12.97659	-15.03567	2.059074	0.03189303
47220	-13.00617	-14.89536	1.889192	0.03779849
47230	-13.07636	-14.90428	1.827921	0.04018686
47240	-14.25404	-15.65954	1.405501	0.06131102
47250	-13.35588	-15.03775	1.681873	0.04650632
47260	-12.96252	-14.99014	2.027621	0.03291208
47270	-13.00037	-15.09112	2.090751	0.03089857
47280	-14.4638	-15.81854	1.354743	0.06450341
47290	-14.91762	-16.17122	1.253603	0.07136861
47300	-13.59196	-15.18634	1.594382	0.05075849
47310	-13.03954	-14.8964	1.856859	0.0390406
47320	-16.03949	-17.07511	1.03562	0.08875151
47330	-16.2793	-17.27228	0.99298	0.09261776
47340	-16.16524	-17.17837	1.013124	0.09077071
47350	-13.29226	-15.00146	1.709199	0.0452527
47360	-13.37481	-15.04893	1.674127	0.04686795
47370	-12.96508	-15.00034	2.035256	0.03266174
47380	-14.17449	-16.64795	2.473455	0.02107328
47390	-12.9878	-14.89967	1.91187	0.03695093
47400	-13.09031	-14.90842	1.818103	0.04058336
47410	-13.16237	-15.36321	2.200841	0.02767749
47420	-12.96246	-14.92442	1.961954	0.03514585
47430	-13.02962	-14.89529	1.865671	0.03869806
47440	-13.89747	-15.39771	1.500239	0.0557692
47450	-12.97487	-15.03099	2.056118	0.03198744
47460	-12.95819	-14.96407	2.005884	0.03363533
47470	-13.12114	-14.91914	1.798003	0.04140733
47480	-13.4216	-15.72125	2.299658	0.02507327
47490	-13.76601	-15.30486	1.538854	0.05365675
47500	-13.26902	-15.51589	2.246871	0.02643238
47510	-13.47005	-15.78441	2.314355	0.02470747
47520	-12.9578	-14.94665	1.98885	0.03421319
47530	-14.30234	-15.69588	1.39354	0.06204879
47540	-13.89644	-15.39697	1.500534	0.05575275
47550	-13.12404	-14.92024	1.796207	0.04148175
47560	-14.3309	-15.71745	1.386548	0.06248417
47570	-13.39492	-15.06099	1.666066	0.04724725
47580	-14.07642	-16.53169	2.455269	0.02146003
47590	-12.95988	-14.93233	1.972449	0.03477895
47600	-13.11331	-15.28858	2.175271	0.02839435
47610	-14.24103	-16.72635	2.485315	0.02082484
47620	-14.83528	-16.1065	1.271221	0.07012223
47630	-14.92708	-16.17868	1.251597	0.07151192
47640	-14.29795	-15.69257	1.394621	0.06198177
47650	-13.72616	-16.10768	2.381517	0.02310257
47660	-13.17293	-14.9408	1.767864	0.04267432
47670	-13.03635	-14.89598	1.85963	0.03893256
47680	-12.97556	-15.03287	2.057315	0.03194917
47690	-13.9378	-15.42665	1.488857	0.05640758
47700	-13.34426	-15.03097	1.686706	0.04628208
47710	-13.10298	-14.91258	1.809606	0.04092967
47720	-13.19559	-14.95135	1.755752	0.04319431
47730	-13.10876	-15.28145	2.172689	0.02846774
47740	-13.01485	-14.8948	1.879957	0.03814916
47750	-13.18669	-14.94713	1.760447	0.04299198
47760	-13.89918	-15.39893	1.499754	0.05579628
47770	-13.72423	-15.2759	1.551673	0.05297329
47780	-12.97099	-15.01984	2.048846	0.03222088
47790	-12.97099	-15.01984	2.048846	0.03222088
47800	-13.02523	-15.14021	2.114973	0.03015913
47810	-13.61321	-15.20049	1.587278	0.05112038
47820	-12.9578	-14.94673	1.988933	0.03421033
47830	-13.10929	-14.91479	1.805501	0.04109801
47840	-14.04815	-15.50682	1.458664	0.05813667
47850	-14.45257	-16.97336	2.520799	0.02009884
47860	-13.14346	-14.928	1.784538	0.04196864
47870	-12.95769	-14.95585	1.998157	0.03389624
47880	-12.95891	-14.97051	2.0116	0.0334436
47890	-13.80599	-15.33284	1.526847	0.05430488
47900	-13.06218	-14.90066	1.83848	0.03976476
47910	-13.79919	-15.32806	1.528871	0.05419505
47920	-13.20121	-15.42005	2.218837	0.02718386
47930	-13.03388	-14.8957	1.86182	0.03884738
47940	-13.94305	-15.43044	1.487389	0.05649044
47950	-13.46339	-15.10319	1.639796	0.04850489
47960	-13.41584	-15.0737	1.657859	0.04763662
47970	-12.95827	-14.94127	1.983002	0.03441383
47980	-13.22912	-15.45995	2.23083	0.02685979
47990	-15.83436	-16.90737	1.073013	0.08549416
48000	-13.3286	-15.02193	1.693328	0.04597664
48010	-15.75611	-16.84363	1.087519	0.08426292
48020	-13.98795	-15.46292	1.47497	0.05719638
48030	-12.95869	-14.96882	2.010125	0.03349299
48040	-13.51235	-15.13431	1.621967	0.04937744
48050	-13.53924	-15.87331	2.334063	0.0242253
48060	-12.96208	-14.98818	2.0261	0.03296218
48070	-13.1168	-15.29403	2.177221	0.02833902
48080	-12.95818	-14.964	2.005822	0.03363741
48090	-13.23485	-15.46806	2.233208	0.026796
48100	-13.12245	-14.91964	1.797188	0.04144109
48110	-14.43865	-16.95721	2.518559	0.02014391
48120	-13.4822	-15.11506	1.632859	0.04884256
48130	-14.3638	-16.87009	2.506291	0.02039256
48140	-14.69121	-15.99398	1.302778	0.06794392
48150	-13.57089	-15.17242	1.60153	0.05039697
48160	-13.08145	-15.23772	2.156275	0.02893887
48170	-12.98329	-14.9017	1.918404	0.03671028
48180	-14.34025	-16.8426	2.502352	0.02047305
48190	-12.98946	-15.06726	2.077798	0.03130139
48200	-15.57501	-16.69667	1.121656	0.08143495
48210	-13.80003	-16.19848	2.398454	0.02271457
48220	-13.40076	-15.06452	1.663759	0.04735641
48230	-13.43915	-15.08806	1.648906	0.04806501
48240	-13.00299	-14.89576	1.892766	0.03766361
48250	-13.37774	-15.05068	1.672941	0.04692358
48260	-13.03837	-14.89624	1.857865	0.03900134
48270	-12.9823	-15.0503	2.067996	0.03160974
48280	-13.28135	-15.53295	2.251603	0.0263076
48290	-13.08337	-15.24085	2.157487	0.02890383
48300	-13.82535	-15.34647	1.52112	0.05461678
48310	-13.21651	-15.44201	2.225497	0.02700342
48320	-13.77465	-15.31089	1.536237	0.05379731
48330	-13.00737	-15.10555	2.098179	0.03066991
48340	-13.60155	-15.19272	1.591162	0.05092218
48350	-12.96309	-14.99258	2.029481	0.03285092
48360	-13.83573	-15.3538	1.518069	0.05478364
48370	-15.00079	-17.60158	2.600786	0.0185538
48380	-13.89462	-15.39567	1.501053	0.05572385
48390	-13.10324	-15.27274	2.169506	0.0285585
48400	-13.47522	-15.11064	1.635422	0.04871753
48410	-13.48266	-15.11535	1.632692	0.0488507
48420	-13.09561	-15.26061	2.165002	0.02868742
48430	-13.11963	-14.91857	1.798943	0.04136844
48440	-12.95895	-14.97083	2.011876	0.03343439
48450	-13.80666	-15.33331	1.526647	0.05431575
48460	-13.10239	-14.91238	1.809989	0.04091399
48470	-13.4944	-15.81585	2.321448	0.02453284
48480	-13.88692	-15.39017	1.503251	0.05560148
48490	-12.96207	-14.9254	1.963333	0.03509744
48500	-13.75212	-16.13968	2.387569	0.02296317
48510	-13.5482	-15.15754	1.609344	0.05000469
48520	-12.99638	-15.08261	2.086232	0.0310385
48530	-13.40712	-15.06838	1.661261	0.04747484
48540	-12.95772	-14.95682	1.999095	0.03386444
48550	-13.26292	-14.98551	1.722592	0.04465065
48560	-13.10908	-15.28195	2.172871	0.02846256
48570	-13.22315	-14.96487	1.741719	0.04380471
48580	-14.70869	-16.00758	1.298897	0.06820816
48590	-13.01236	-14.89489	1.882535	0.03805096
